word_id,spelling,dictionary_headword,phonetic_reference,translation_reference,definition_en_reference,inflections_reference,source_id,match_method,review_status,issues
cet4-w-9f6d6c7a7d9370fe0401,lawyer,lawyer,'lɒ:jә,"n. 律师
[经] 律师",n. a professional person authorized to practice law; conducts lawsuits or gives legal advice,s:lawyers,ecdict-bc015ed2e24a,exact,draft,
cet4-w-0287e7f24b809f85d98d,lay,lay,lei,"vt. 放置, 产, 铺设, 布置, 提出, 平息
vi. 下蛋, 打赌
n. 位置, 层, 隐藏处
a. 世俗的, 外行的
lie的过去式","v. put in a horizontal position
v. prepare or position for action or operation
v. lay eggs
v. impose as a duty, burden, or punishment",0:lie/1:p/d:laid/p:laid/i:laying/3:lays,ecdict-bc015ed2e24a,exact,draft,
cet4-w-1631c7cafceb7fe5b045,layer,layer,'leiә,"n. 层, 产卵鸡, 放置者
vt. 分层堆积, 压植
[计] 层","n. single thickness of usually some homogeneous substance
n. a relatively thin sheetlike expanse or region lying over or under another
n. a hen that lays eggs
n. thin structure composed of a single thickness of cells",s:layers/d:layered/i:layering/p:layered/3:layers,ecdict-bc015ed2e24a,exact,draft,
cet4-w-aee7d2e83ba69c400bdd,layoff,layoff,'leiɒf,"n. 临时解雇, 操作停止, 活动停止期间",n. the act of laying off an employee or a work force,s:layoffs,ecdict-bc015ed2e24a,exact,draft,
cet4-w-bcbf7dcf8a7366ba97f3,layout,layout,'leiaut,"n. 布局, 陈列, 规划图, 页面布局, 版面编排
[计] 页面布局, 版面","n. a plan or design of something that is laid out
n. the act of laying out (as by making plans for something)",s:layouts,ecdict-bc015ed2e24a,exact,draft,
cet4-w-de0caa14407646bf4950,laziness,laziness,'leizinis,"n. 怠惰, 无精打采",n. relaxed and easy activity,,ecdict-bc015ed2e24a,exact,draft,
cet4-w-c02eb929938a82b6316f,lazy,lazy,'leizi,"a. 懒惰的, 怠惰的, 缓慢的
vi. 懒散",s. moving slowly and gently,t:laziest/r:lazier,ecdict-bc015ed2e24a,exact,draft,
cet4-w-21d0a8e59285a5242568,lead,lead,li:d. led,"n. 铅, 铅条, 领导, 超前量, 领引, 榜样, 主角, 导线
vt. 引导, 带领, 领导, 指挥, 致使, 加铅于, 用铅包
vi. 领导, 带头, 导致, 用测深锤测深, 被铅覆盖
a. 带头的, 最重要的","n. an advantage held by a competitor in a race
n. a soft heavy toxic malleable metallic element; bluish white when freshly cut but tarnishes readily to dull grey
n. evidence pointing to a possible solution
n. a position of leadership (especially in the phrase `take the lead')",p:led/d:led/i:leading/3:leads/s:leads/0:lead/1:d,ecdict-bc015ed2e24a,exact,draft,
cet4-w-56d32fddecfefbe065b4,leader,leader,'li:dә,"n. 领导者, 社论, 指挥, 领袖, 领唱者, 前导字符
[计] 前导字符",n. a person who rules or guides or inspires others,s:leaders,ecdict-bc015ed2e24a,exact,draft,
cet4-w-91d2194035318609dc8c,leadership,leadership,'li:dәʃip,"n. 领导能力, 领导阶层","n. the activity of leading
n. the body of people who lead a group
n. the status of a leader
n. the ability to lead",s:leaderships,ecdict-bc015ed2e24a,exact,draft,
cet4-w-366f95811fa9e85bcc9a,leading,leading,'li:diŋ,"n. 领导, 指挥, 神示, 铅板
a. 领导的, 主要的, 在前的","s. indicating the most important performer or role
s. greatest in importance or degree or significance or achievement
a. going or proceeding or going in advance; showing the way",0:lead/1:i/i:leading,ecdict-bc015ed2e24a,exact,draft,
cet4-w-be6b3a05c2a8e4ae833e,leaf,leaf,li:f,"n. 叶, 树叶, 花瓣, 页
vi. 生叶, 翻书页
vt. 在...上长叶, 翻...的页","n. the main organ of photosynthesis and transpiration in higher plants
n. a sheet of any written or printed material (especially in a manuscript or book)
n. hinged or detachable flat section (as of a table or door)
v. turn over pages",s:leaves/i:leafing/p:leafed/3:leafs/d:leafed,ecdict-bc015ed2e24a,exact,draft,
cet4-w-0399f8ed08a870c12ff1,league,league,li:g,"n. 同盟, 联盟, 盟约
v. 组联盟, (使)加盟","n. an association of sports teams that organizes matches for its members
n. an association of states or organizations or individuals for common action
n. an obsolete unit of distance of variable length (usually 3 miles)
v. unite to form a league",s:leagues/i:leaguing/p:leagued/3:leagues/d:leagued,ecdict-bc015ed2e24a,exact,draft,
cet4-w-c07ebdf4e16b60f4dfff,leak,leak,li:k,"n. 漏洞, 漏处, 漏出, 泄漏
vi. 漏, 泄漏
vt. 使渗漏","n. an accidental hole that allows something (fluid or light etc.) to enter or escape
n. soft watery rot in fruits and vegetables caused by fungi
n. a euphemism for urination
n. unauthorized (especially deliberate) disclosure of confidential information",d:leaked/s:leaks/i:leaking/p:leaked/3:leaks,ecdict-bc015ed2e24a,exact,draft,
cet4-w-30ef1019a47d706288f5,lean,lean,li:n,"n. 瘦肉, 倾斜, 倾斜度
a. 瘦的, 贫乏的, 歉收的
vi. 倚靠, 倾斜, 依赖
vt. 使倾斜","v. to incline or bend from a vertical position
v. cause to lean or incline
v. rely on for support
a. lacking in mineral content or combustible material",p:leaned/i:leaning/3:leans/r:leaner/d:leaned,ecdict-bc015ed2e24a,exact,draft,
cet4-w-ed9bb13663d44d455cf8,leap,leap,li:p,"n. 跳跃, 剧增, 急变, 被越过之物
vi. 跳跃, 突然经过
vt. 跃过, 使跃过","n. a light, self-propelled movement upwards or forwards
n. an abrupt transition
n. the distance leaped (or to be leaped)
v. pass abruptly from one state or topic to another",p:leapt/i:leaping/s:leaps/3:leaps/d:leapt,ecdict-bc015ed2e24a,exact,draft,
cet4-w-312a24873bbaa213abfa,learn,learn,lә:n,vt. 学习；认识到；得知,"v. gain knowledge or skills
v. get to know or become aware of, usually accidentally
v. be a student of a certain subject",d:learned/i:learning/p:learned/3:learns,ecdict-bc015ed2e24a,exact,draft,
cet4-w-35246d78d4aaac3c248b,learned,learned,'lә:nid,"a. 有学问的, 学术上的
learn的过去式和过去分词","v gain knowledge or skills
v get to know or become aware of, usually accidentally
v commit to memory; learn by heart
v be a student of a certain subject
v impart skills or knowledge to
v find out, learn, or determine with certainty, usually by making an inquiry or other effort
s having or showing profound knowledge
s highly educated; having extensive information or understanding
a established by conditioning or learning",0:learn/1:dp/p:learned/d:learned,ecdict-bc015ed2e24a,exact,draft,
cet4-w-aec8dfd87e9c54fffe1e,learner,learner,'lә:nә,"n. 学习者, 初学者",n. someone (especially a child) who learns (as from a teacher) or takes up knowledge or beliefs,s:learners,ecdict-bc015ed2e24a,exact,draft,
cet4-w-a3c527992464b0a5a2a0,learning,learning,'lә:niŋ,"n. 学问, 学识, 学习
[计] 学习",n. the cognitive process of acquiring skill or knowledge,0:learn/1:i/i:learning,ecdict-bc015ed2e24a,exact,draft,
cet4-w-207f71cc7d5dc6947e46,lease,lease,li:s,"n. 租约, 租期, 租
vt. 出租, 租出, 租得","n. property that is leased or rented out or let
n. a contract granting use or occupation of property during a specified time for a specified payment
n. the period of time during which a contract conveying property to a person is in effect
v. grant use or occupation of under a term of contract",s:leases/d:leased/i:leasing/p:leased/3:leases,ecdict-bc015ed2e24a,exact,draft,
cet4-w-a3b4f15cd5bdd8bdd263,least,least,li:st,"n. 最少, 最小, 最小限度
a. 最少的, 最小的
adv. 最小, 最少","n. something that is of no importance
a. the superlative of `little' that can be used with mass nouns and is usually preceded by `the'; a quantifier meaning smallest in amount or extent or degree
r. used to form the superlative",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-8626e3a8f0cac9c9b250,leather,leather,'leðә,"n. 皮革, 皮制品, 马镫的皮带
vt. 覆以皮革, 鞭苔, 抽打
a. 皮革的, 皮制的","n. an animal skin made smooth and flexible by removing the hair and then tanning
v. whip with a leather strap",s:leathers/i:leathering/p:leathered/3:leathers/d:leathered,ecdict-bc015ed2e24a,exact,draft,
cet4-w-d8bb29b437fc7ea56e17,leave,leave,li:v,"n. 许可, 告别, 请假, 休假
vt. 离开, 剩下, 遗忘, 委托, 丢弃
vi. 出发, 离开, 生叶","n. the period of time during which you are absent from work or duty
n. permission to do something
v. go away from a place
v. go and leave behind, either intentionally or by neglect or forgetfulness",d:left/p:left/i:leaving/3:leaves/s:leaves,ecdict-bc015ed2e24a,exact,draft,
cet4-w-7ce5226a5bafca5462e8,lecture,lecture,'lektʃә,"n. 演讲, 谴责, 讲稿
vt. 演讲, 训诫, 说教
vi. 讲演","n. a speech that is open to the public
n. a lengthy rebuke
n. teaching by giving a discourse on some subject (typically to a class)
v. deliver a lecture or talk",s:lectures/i:lecturing/p:lectured/d:lectured/3:lectures,ecdict-bc015ed2e24a,exact,draft,
cet4-w-43aa9de489a1cbe8335d,lecturer,lecturer,'lektʃәrә,"n. 演讲者, 讲师
[法] 讲演人, 讲课人, 讲师",n. someone who lectures professionally,s:lecturers,ecdict-bc015ed2e24a,exact,draft,
cet4-w-099c2b502dfe15f90e44,left,left,left,"a. 左边的, 左倾的, 左侧的, 左派的
adv. 在左面
n. 左, 左面, 左派
leave的过去式和过去分词","n. location near or direction toward the left side; i.e. the side to the north when a person or object faces east
n. those who support varying degrees of social or political or economic change designed to promote the public welfare
n. the hand that is on the left side of the body
n. a turn toward the side of the body that is on the north when the person is facing east",0:leave/1:dp/d:left/p:left,ecdict-bc015ed2e24a,exact,draft,
cet4-w-156bc10c22f217bf7775,leftist,leftist,'leftist,"n. 左翼的人, 左派
a. 左派的",s. believing in or supporting tenets of the political left,s:leftists,ecdict-bc015ed2e24a,exact,draft,
cet4-w-7d331a811ff05ac47836,leg,leg,leg,"n. 腿, 假腿, 路程
vi. 走, 跑","n. a human limb; commonly used to refer to a whole limb but technically only the part of the limb between the knee and ankle
n. a structure in animals that is similar to a human leg and used for locomotion
n. one of the supports for a piece of furniture
n. the limb of an animal used for food",s:legs,ecdict-bc015ed2e24a,exact,draft,
cet4-w-ee1fb32fd1af1b24d1c4,legal,legal,'li:gәl,"a. 法律的, 法定的, 合法的
[经] 法定权利; 法律(上)的, 合法的","a. established by or founded upon law or official or accepted rules
a. of or relating to jurisprudence
s. having legal efficacy or force
a. relating to or characteristic of the profession of law",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-716c66a4b71e4d4409be,legalize,legalize,'li:gәlaiz,"vt. 法律上认为正当, 使合法化
[法] 使合法化, 法律上认可, 使符法律",v. make legal,d:legalized/p:legalized/i:legalizing/3:legalizes,ecdict-bc015ed2e24a,exact,draft,存在多个字形候选，需核对词性义项
cet4-w-b31af463c0078042a58c,legend,legend,'ledʒәnd,"n. 传说, 传奇文学, 图例
[计] 图例",n. a story about mythical or supernatural beings or events,s:legends,ecdict-bc015ed2e24a,exact,draft,
cet4-w-64d6cf6d233a40bace8b,legendary,legendary,'ledʒәndәri,"a. 传说的, 传奇中说的, 传奇般的, 传说中的, 著名的",s. so celebrated as to having taken on the nature of a legend,,ecdict-bc015ed2e24a,exact,draft,
cet4-w-d766c386870c7ea9ee17,legislate,legislate,'ledʒisleit,"vi. 制定法律
vt. 用立法规定","v. make laws, bills, etc. or bring into effect by legislation",i:legislating/d:legislated/p:legislated/3:legislates,ecdict-bc015ed2e24a,exact,draft,
cet4-w-65256a4bac007ed401a6,legislation,legislation,.ledʒis'leiʃәn,"n. 立法, 法律
[医] 立法, 法规","n. law enacted by a legislative body
n. the act of making or enacting laws",s:legislations,ecdict-bc015ed2e24a,exact,draft,
cet4-w-b3a8cb6db5cb3bd06772,legislative,legislative,'ledʒislәtiv,"n. 立法机构
a. 立法的, 有立法权的","a. relating to a legislature or composed of members of a legislature
a. of or relating to or created by legislation",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-2d575fc21cef991e5981,legislator,legislator,'ledʒisleitә,"n. 立法者, 立法官, 立法委员
[法] 立法者, 立法机关成员, 立法委员",n. someone who makes or enacts laws,s:legislators,ecdict-bc015ed2e24a,exact,draft,
cet4-w-3c5a33ee0bc74d6d7711,leisure,leisure,'li:ʒә,"n. 空闲, 闲暇, 悠闲
a. 空闲的, 有闲的","n. time available for ease and relaxation
n. freedom to choose a pastime or enjoyable activity",p:leisured,ecdict-bc015ed2e24a,exact,draft,
cet4-w-2f6abd6e96f661c8e020,leisurely,leisurely,'li:ʒәli,"a. 悠闲的, 从容的
adv. 从容地, 悠闲地","s not hurried or forced
r in an unhurried way or at one's convenience",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-b3862552ccb8837351ac,lemon,lemon,'lemәn,"n. 柠檬, 柠檬树, 柠檬色
[医] 柠檬","n. yellow oval fruit with juicy acidic flesh
n. a small evergreen tree that originated in Asia but is widely cultivated for its fruit
n. a distinctive tart flavor characteristic of lemons
n. an artifact (especially an automobile) that is defective or unsatisfactory",s:lemons,ecdict-bc015ed2e24a,exact,draft,
cet4-w-5ddc43a3cc5e6437e6de,lemonade,lemonade,.lemә'neid,"n. 柠檬水
[医] 柠檬水",n. sweetened beverage of diluted lemon juice,s:lemonades,ecdict-bc015ed2e24a,exact,draft,
cet4-w-b157425a327a5178afbc,lend,lend,lend,"vt. 借, 贷款给, 增添, 提供, 出租
vi. 贷款","v. bestow a quality on
v. give temporarily; let have for a limited time
v. have certain characteristics of qualities for something; be open or vulnerable to",p:lent/3:lends/d:lent/i:lending,ecdict-bc015ed2e24a,exact,draft,
cet4-w-322f63e067d441b96bcc,length,length,leŋθ,"n. 长度, 长, 期间, 一段
[计] 记录长度; 块长; 字长","n. the linear extent in space from one end to the other; the longest dimension of something that is fixed in place
n. the property of being the extent of something from beginning to end
n. a section of something that is long and narrow",s:lengths,ecdict-bc015ed2e24a,exact,draft,
cet4-w-fbbda38b0240162d089d,lengthy,lengthy,'leŋθi,"a. 冗长的, 漫长的",s relatively long in duration; tediously protracted,r:lengthier/t:lengthiest,ecdict-bc015ed2e24a,exact,draft,
cet4-w-7dc9267bcc4b490452fd,lens,lens,lenz,"n. 透镜, 镜头, 镜片, 晶状体
vt. 给...摄影","n. a transparent optical device used to converge or diverge transmitted light and to form images
n. genus of small erect or climbing herbs with pinnate leaves and small inconspicuous white flowers and small flattened pods: lentils
n. (metaphor) a channel through which something can be seen or understood
n. biconvex transparent body situated behind the iris in the eye; its role (along with the cornea) is to focuses light on the retina",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-66f83f433b117ca1a689,less,less,les,"n. 较少, 较小
a. 少的, 小的
adv. 较少, 较小, 较差
[计] 最低成本估算与调度法","a. (comparative of `little' usually used with mass nouns) a quantifier meaning not as great in amount or degree
s. (usually preceded by `no') lower in quality
s. (nonstandard in some uses but often idiomatic with measure phrases) fewer
r. used to form the comparative of some adjectives and adverbs",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-a2b0e88004d8ddf96905,lesson,lesson,'lesn,"n. 课, 课业, 教训","n. a unit of instruction
n. a task assigned for individual study",s:lessons,ecdict-bc015ed2e24a,exact,draft,
cet4-w-397ecf92bdd16c4a79a4,lest,lest,lest,"conj. 以免, 唯恐, 免得",s being ten more than forty,,ecdict-bc015ed2e24a,exact,draft,
cet4-w-c2a30731777416a69854,let,let,let,"vt. 让, 假设, 出租, 排放, 妨碍
vi. 出租, 被承包
n. 出租屋, 障碍","n. a serve that strikes the net before falling into the receiver's court; the ball must be served again
v. make it possible through a specific action or lack of action for something to happen
v. actively cause something to happen
v. leave unchanged",i:letting/d:let/0:let/1:dp/p:let/3:lets,ecdict-bc015ed2e24a,exact,draft,
cet4-w-f4fa19c1f6bf26940fd1,letter,letter,'letә,"n. 信, 字母, 证书, 字面意义, 铅字, 学问, 出租人
vt. 写字母于, 在...上刻字母, 用字母标明
vi. 写印刷体字
[计] 字母","n. a written message addressed to a person or organization
n. the conventional characters of the alphabet used to represent speech
n. owner who lets another person use something (housing usually) for hire
n. a strictly literal interpretation (as distinct from the intention)",s:letters/p:lettered/i:lettering/3:letters/d:lettered,ecdict-bc015ed2e24a,exact,draft,
cet4-w-f8a9aecaeda029e1e79a,level,level,'levl,"n. 水平, 水准, 平地
a. 同高的, 平坦的, 齐平的, 水平的
vt. 弄平, 夷平, 使同等, 瞄准, 对准
vi. 变平, 拉平
[计] 级别","n. height above ground
n. indicator that establishes the horizontal when a bubble is centered in a tube of liquid
n. an abstract place usually conceived as having depth
v. aim at",s:levels/d:levelled/p:levelled/i:levelling/3:levels,ecdict-bc015ed2e24a,exact,draft,
cet4-w-d1f7ec74d5f0c8a4ebd8,liability,liability,laiә'biliti,"n. 责任, 债务, 倾向
[经] 责任, 义务, 负债","n. the state of being legally obliged and responsible
n. the quality of being something that holds you back",s:liabilities,ecdict-bc015ed2e24a,exact,draft,
cet4-w-37d475e23eba56f2a9d1,liable,liable,'laiәbl,"a. 有义务的, 应负责的, 有...倾向的
[法] 有责任的, 可受处理的, 应受罚的","s. subject to legal action
s. (often followed by `to') likely to be affected with
s. held legally responsible",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-c901718c5d25debbca06,liar,liar,'laiә,n. 说谎者,n. a person who has lied or who lies repeatedly,s:liars,ecdict-bc015ed2e24a,exact,draft,
cet4-w-a3206edd409355a0ee76,liberal,liberal,'libәrәl,"n. 自由主义者
a. 慷慨的, 不拘泥的, 宽大的, 自由主义的","n. a person who favors a political philosophy of progress and reform and the protection of civil liberties
n. a person who favors an economic theory of laissez-faire and self-regulating markets
s. having political or social views favoring reform and progress
a. tolerant of change; not bound by authoritarianism, orthodoxy, or tradition",s:liberals,ecdict-bc015ed2e24a,exact,draft,
cet4-w-4c5288758b4b96c1d04d,liberate,liberate,'libәreit,"vt. 解放, 释放, 使自由
[机] 释出, 放出",v. grant freedom to,d:liberated/p:liberated/3:liberates/i:liberating,ecdict-bc015ed2e24a,exact,draft,
cet4-w-9fe86ce9c48bd7b131a0,liberation,liberation,.libә'reiʃәn,"n. 释放, 解放
[化] 发出; 释放; 放出","n. the act of liberating someone or something
n. the attempt to achieve equal rights or status",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-6279841a52ceb94f2c55,liberty,liberty,'libәli,"n. 自由, 特权, 许可, 冒失
[法] 自由, 自由权, 自由区域","n. freedom of choice
n. personal freedom from servitude or confinement or oppression",s:liberties,ecdict-bc015ed2e24a,exact,draft,
cet4-w-717c2138528ff81383f7,librarian,librarian,lai'brєәriәn,"n. 图书馆员, 图书管理员
[计] 程序库管理程序; 程序库生成程序",n. a professional person trained in library science and engaged in library services,s:librarians,ecdict-bc015ed2e24a,exact,draft,
cet4-w-613f80b3dffd9108fff2,library,library,'laibrәri,"n. 图书馆, 藏书, 库
[计] 库","n. a room where books are kept
n. a collection of literary documents or records kept for reference or borrowing
n. a depository built to contain books and other materials for reading and study
n. (computing) a collection of standard programs and subroutines that are stored and available for immediate use",s:libraries,ecdict-bc015ed2e24a,exact,draft,
cet4-w-8574d36b0509c2e5148f,license,license,'laisns,"n. 执照, 许可证, 特许
vt. 许可, 特许","n. a legal document giving official permission to do something
n. freedom to deviate deliberately from normally applicable rules or practices (especially in behavior or speech)
n. excessive freedom; lack of due restraint
n. the act of giving a formal (usually written) authorization",d:licensed/i:licensing/s:licenses/3:licenses/p:licensed,ecdict-bc015ed2e24a,exact,draft,存在多个字形候选，需核对词性义项
cet4-w-edd000def3bd58bd6c11,lick,lick,lik,"n. 舔, 少许, 打
vt. 舔, 卷过, 鞭打
vi. 轻轻拍打","n. touching with the tongue
v. pass the tongue over",p:licked/i:licking/3:licks/d:licked/s:licks,ecdict-bc015ed2e24a,exact,draft,
cet4-w-f4dc1c87820879cf7aee,lid,lid,lid,"n. 盖子, 限制, 眼睑
vt. 给...盖盖子","n. a movable top or cover (hinged or separate) for closing the opening at the top of a box, chest, jar, pan, etc.",s:lids/p:lidded,ecdict-bc015ed2e24a,exact,draft,
cet4-w-e4047d04a0d729f9bdaf,lie,lie,lai,"n. 谎言, 假象, 位置
vi. 躺着, 说谎, 位于, 展现, 存在, 停泊
vt. 谎骗","n. a statement that deviates from or perverts the truth
n. Norwegian diplomat who was the first Secretary General of the United Nations (1896-1968)
n. position or manner in which something is situated
v. be located or situated somewhere; occupy a certain position",p:lay/i:lying/3:lies/s:lies/d:lain,ecdict-bc015ed2e24a,exact,draft,
cet4-w-0533c47c40ae485b8f0d,life,life,laif,"n. 生活, 生命, 人生, 世事, 生物, 寿命, 一生, 生命力, 灵魂, 无期徒刑
[医] 生活, 生存, 生命, 寿命","n. a characteristic state or mode of living
n. the experience of being alive; the course of human events and activities
n. the course of existence of an individual; the actions and events that occur in living
n. the period during which something is functional (as between birth and death)",s:lives,ecdict-bc015ed2e24a,exact,draft,
cet4-w-601dbbda45a63600b3a3,lift,lift,lift,"n. 举起, 帮助, 昂扬, 电梯
vt. 升高, 提高, 鼓舞, 清偿, 空运, 举起, 剽窃
vi. 升起, 消散, 耸立","n. the act of giving temporary assistance
n. a wave that lifts the surface of the water or ground
n. a device worn in a shoe or boot to make the wearer look taller or to correct a shortened leg
n. one of the layers forming the heel of a shoe or boot",p:lifted/d:lifted/i:lifting/s:lifts/3:lifts,ecdict-bc015ed2e24a,exact,draft,
cet4-w-94b6ff62e47f6e805197,light,light,lait,"n. 光, 光亮, 灯, 日光, 发光体, 光源, 杰出人物, 火花, 眼光
a. 轻的, 少量的, 轻微的, 轻快的, 轻浮的, 明亮的, 淡色的, 容易的
vt. 点燃, 照亮
vi. 点着, 变亮, 突降, 偶然碰到
adv. 轻地","n. (physics) electromagnetic radiation that can produce a visual sensation
n. any device serving as a source of illumination
n. a particular perspective or aspect of a situation
n. an illuminated area",s:lights/p:lit/d:lit/r:lighter/i:lighting/t:lightest/3:lights,ecdict-bc015ed2e24a,exact,draft,
cet4-w-e946b1890e1037dbfab4,lighting,lighting,'laitiŋ,"n. 照明, 照明设备, 舞台灯光","n. apparatus for supplying artificial light effects for the stage or a film
n. the craft of providing artificial light",0:light/1:i/i:lighting,ecdict-bc015ed2e24a,exact,draft,
cet4-w-3e0517a3772419774dae,lightning,lightning,'laitniŋ,"n. 闪电
vi. 闪电
a. 闪电的","n. abrupt electric discharge from cloud to cloud or from cloud to earth accompanied by the emission of light
n. the flash of light that accompanies an electric discharge in the atmosphere (or something resembling such a flash); can scintillate for a second or more",s:lightnings,ecdict-bc015ed2e24a,exact,draft,
cet4-w-7036e4a1898ab194d2bb,like,like,laik,"a. 相似的, 同样的
vt. 喜欢, 愿意, 想
vi. 喜欢, 希望
n. 爱好, 同样的人(或物)
prep. 象, 如同
adv. 可能","n. a similar kind
n. a kind of person
v. find enjoyable or agreeable
v. be fond of",p:liked/3:likes/d:liked/s:likes/i:liking,ecdict-bc015ed2e24a,exact,draft,
cet4-w-7de78f98e1505eb0534e,likelihood,likelihood,'laiklihud,"n. 可能, 可能性",n. the probability of a specified outcome,s:likelihoods,ecdict-bc015ed2e24a,exact,draft,
cet4-w-e360f9e98ebe2e7ea7b3,likely,likely,'laikli,"a. 有可能的, 合适的, 前途有望的
adv. 或许, 可能","a. has a good chance of being the case or of coming about
s. expected to become or be; in prospect
s. within the realm of credibility",t:likeliest,ecdict-bc015ed2e24a,exact,draft,
cet4-w-8db42bc524ca7df03616,likewise,likewise,'laikwaiz,"adv. 同样地, 也","r in like or similar manner
r in addition
r equally",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-a8aef363e57ac8739637,lily,lily,'lili,"n. 百合, 百合花
a. 洁白的, 纯白色的, 纯洁的",n. any liliaceous plant of the genus Lilium having showy pendulous flowers,s:lilies,ecdict-bc015ed2e24a,exact,draft,
cet4-w-857b0ca4b193e7399770,limb,limb,lim,"n. 四肢, 枝干, 翼, 边缘
vt. 切断...之手足","n. one of the jointed appendages of an animal used for locomotion or grasping: arm; leg; wing; flipper
n. any of the main branches arising from the trunk or a bough of a tree
n. (astronomy) the circumferential edge of the apparent disc of the sun or the moon or a planet
n. either of the two halves of a bow from handle to tip",s:limbs/p:limbed,ecdict-bc015ed2e24a,exact,draft,
cet4-w-cfe08811373e7aa527be,limit,limit,'limit,"n. 界限, 边界, 限度, 极限, 限制
vt. 限制, 限定","n. the greatest possible degree of something
n. as far as something can go
n. the boundary of a specific area
n. the mathematical value toward which a function goes as the independent variable approaches infinity",s:limits/d:limited/3:limits/i:limiting/p:limited,ecdict-bc015ed2e24a,exact,draft,
cet4-w-efd13d8414df09e20af4,limitation,limitation,.limi'teiʃәn,"n. 限制, 缺陷, 限额
[医] 限界, 限制, 限度","n. the quality of being limited or restricted
n. (law) a time period after which suits cannot be brought
n. an act of limiting or restricting (as by regulation)",s:limitations,ecdict-bc015ed2e24a,exact,draft,
cet4-w-0312f9f2afc8eb5f7025,limited,limited,'limitid,"a. 有限制的, 有限的, 有限责任的
n. 特别快车","a. small in range or scope
s. including only a part
s. mediocre
s. not excessive",0:limit/1:dp/d:limited/p:limited,ecdict-bc015ed2e24a,exact,draft,
cet4-w-6e1b3be60836834a0d11,line,line,lain,"n. 列, 线, 绳, 电线, 线路, 路线, 航线, 作业线, 界线, 战线, 外形, 排, 家系
vt. 排成一行, 顺...排列, 划线于, 加衬里, 使有线条, 使起皱纹
vi. 排队
[计] 线路","n. a formation of people or things one beside another
n. a mark that is long relative to its width
n. a formation of people or things one behind another
n. a length (straight or curved) without breadth or thickness; the trace of a moving point",s:lines/d:lined/i:lining/p:lined/3:lines,ecdict-bc015ed2e24a,exact,draft,
cet4-w-62dbc0f58a00647bffd4,linear,linear,'liniә,"a. 线的, 直线的, 线状的
[计] 线性","a. designating or involving an equation whose terms are of the first degree
a. of or in or along or relating to a line; involving a single dimension
s. (of a leaf shape) long and narrow
s. measured lengthwise",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-aef282e97b796e1b5dd3,link,link,liŋk,"n. 环, 连结物, 链接, 火把
vt. 连结, 联合, 挽住
vi. 连接起来
[计] 连接, 链路","n. the means of connection between things linked in series
n. a fastener that serves to join or connect
n. a unit of length equal to 1/100 of a chain
n. (computing) an instruction that connects one part of a program or an element on a list to another program or list",d:linked/s:links/i:linking/3:links/p:linked,ecdict-bc015ed2e24a,exact,draft,
cet4-w-2f1e3a9592c6531de577,linkage,linkage,'liŋkidʒ,"n. 联合, 连锁, 结合, 联动
[计] 连接","n. an associative relation
n. (genetics) traits that tend to be inherited together as a consequence of an association between their genes; all of the genes of a given chromosome are linked (where one goes they all go)
n. a mechanical system of rods or springs or pivots that transmits power or motion
n. the act of linking things together",s:linkages,ecdict-bc015ed2e24a,exact,draft,
cet4-w-6bed76d99fd44a144bee,lion,lion,'laiәn,"n. 狮子, 狮子(星)座, 国际狮子会会员","n. large gregarious predatory feline of Africa and India having a tawny coat with a shaggy mane in the male
n. a celebrity who is lionized (much sought after)",s:lions,ecdict-bc015ed2e24a,exact,draft,
cet4-w-c3108cae0ae182f90428,lioness,lioness,'laiәnis,n. 雌狮,n. a female lion,s:lionesses,ecdict-bc015ed2e24a,exact,draft,
cet4-w-5d02db79b7f01b04b38e,lip,lip,lip,"n. 唇, 口缘, 唇状构造
vt. 以嘴唇碰, 轻轻说出
a. 口头上的
[计] 大型互连网信息包","n. either of two fleshy folds of tissue that surround the mouth and play a role in speaking
n. (botany) either of the two parts of a bilabiate corolla or calyx
n. either the outer margin or the inner margin of the aperture of a gastropod's shell",s:lips/d:lipped,ecdict-bc015ed2e24a,exact,draft,
cet4-w-ade06892ddd24735058e,liquid,liquid,'likwid,"n. 液体, 流体, 流音
a. 液体的, 透明的, 明亮的, 流动的, 易变的","n. a substance that is liquid at room temperature and pressure
n. the state in which a substance exhibits a characteristic readiness to flow with little or no tendency to disperse and relatively high incompressibility
n. fluid matter having no fixed shape but a fixed volume
n. a frictionless continuant that is not a nasal consonant (especially `l' and `r')",s:liquids,ecdict-bc015ed2e24a,exact,draft,
