word_id,long_sentence_id,segment_index,role,role_label,text,gloss,level,spine
b75dedf3-c5d7-4269-9749-0fd46c43da90,d79b3872-4dd5-4e3d-bb24-d43a8606196a,2,attr,定语从句,", which function as the primary arteries of a city's transportation network",它们起着城市交通网络主要动脉的作用,1,false
b75dedf3-c5d7-4269-9749-0fd46c43da90,d79b3872-4dd5-4e3d-bb24-d43a8606196a,3,pred,谓语,", often become severely congested",常常变得严重拥堵,0,true
b75dedf3-c5d7-4269-9749-0fd46c43da90,d79b3872-4dd5-4e3d-bb24-d43a8606196a,4,adv,时间状语, during peak hours,在高峰时段,1,false
b75dedf3-c5d7-4269-9749-0fd46c43da90,d79b3872-4dd5-4e3d-bb24-d43a8606196a,5,adv,原因状语, because the sheer volume of vehicles exceeds their designed capacity,因为车辆数量远超其设计通行能力,1,false
b75dedf3-c5d7-4269-9749-0fd46c43da90,d79b3872-4dd5-4e3d-bb24-d43a8606196a,6,adv,结果状语,", thereby causing significant delays",由此造成严重延误,1,false
b75dedf3-c5d7-4269-9749-0fd46c43da90,d79b3872-4dd5-4e3d-bb24-d43a8606196a,7,attr,定语从句, that affect both commuters and the timely delivery of goods,这些延误既影响通勤者也影响货物及时运送,2,false
b75dedf3-c5d7-4269-9749-0fd46c43da90,d79b3872-4dd5-4e3d-bb24-d43a8606196a,8,,,.,,0,false
65a33858-aad9-4532-b77b-20f966a59ce1,66169b8f-1a17-491e-861f-ab388273b578,1,subj,主语,Local environmental analysts,地方环境分析人士,0,true
65a33858-aad9-4532-b77b-20f966a59ce1,66169b8f-1a17-491e-861f-ab388273b578,2,appos,同位语,", a segment of the scientific community often overlooked in policy debates",科学界里在政策辩论中常被忽视的一群人,1,false
65a33858-aad9-4532-b77b-20f966a59ce1,66169b8f-1a17-491e-861f-ab388273b578,3,pred,谓语,", have recently published",最近发表了,0,true
65a33858-aad9-4532-b77b-20f966a59ce1,66169b8f-1a17-491e-861f-ab388273b578,4,obj,宾语, a comprehensive report,一份综合报告,0,true
65a33858-aad9-4532-b77b-20f966a59ce1,66169b8f-1a17-491e-861f-ab388273b578,5,attr,定语从句, which argues that,报告主张,1,false
65a33858-aad9-4532-b77b-20f966a59ce1,66169b8f-1a17-491e-861f-ab388273b578,6,subj,从句主语, urban green spaces,城市绿地,2,false
65a33858-aad9-4532-b77b-20f966a59ce1,66169b8f-1a17-491e-861f-ab388273b578,7,adv,条件状语,", when properly maintained",若维护得当,3,false
65a33858-aad9-4532-b77b-20f966a59ce1,66169b8f-1a17-491e-861f-ab388273b578,8,pred,从句谓语,", can significantly reduce air pollution levels",能显著降低空气污染水平,2,false
65a33858-aad9-4532-b77b-20f966a59ce1,66169b8f-1a17-491e-861f-ab388273b578,9,adv,原因状语, because dense vegetation traps particulate matter,因为浓密的植被能截留颗粒物,3,false
65a33858-aad9-4532-b77b-20f966a59ce1,66169b8f-1a17-491e-861f-ab388273b578,10,adv,让步状语,", although the long-term effectiveness depends on consistent funding",不过长期效果取决于持续的资金投入,2,false
65a33858-aad9-4532-b77b-20f966a59ce1,66169b8f-1a17-491e-861f-ab388273b578,11,,,.,,0,false
2b25f0fb-1e08-4c5e-aae9-0a1ffff748b3,9d5fda62-dd5f-43d2-9b6c-c8ea8e60b373,1,adv,原因状语,Since recent medical evidence has increasingly indicated,由于最近的医学证据越来越表明,1,false
2b25f0fb-1e08-4c5e-aae9-0a1ffff748b3,9d5fda62-dd5f-43d2-9b6c-c8ea8e60b373,2,subj,从句主语, that segmental rehabilitation protocols,分段康复方案,2,false
2b25f0fb-1e08-4c5e-aae9-0a1ffff748b3,9d5fda62-dd5f-43d2-9b6c-c8ea8e60b373,3,attr,定语从句,", which target specific muscle groups rather than the entire limb",这些方案针对特定肌群而非整个肢体,3,false
2b25f0fb-1e08-4c5e-aae9-0a1ffff748b3,9d5fda62-dd5f-43d2-9b6c-c8ea8e60b373,4,pred,从句谓语,", can significantly accelerate recovery times",能显著加快恢复时间,2,false
2b25f0fb-1e08-4c5e-aae9-0a1ffff748b3,9d5fda62-dd5f-43d2-9b6c-c8ea8e60b373,5,adv,介词短语, for patients with localized injuries,对于局部损伤的患者,3,false
2b25f0fb-1e08-4c5e-aae9-0a1ffff748b3,9d5fda62-dd5f-43d2-9b6c-c8ea8e60b373,6,subj,主语,", many physical therapists",许多物理治疗师,0,true
2b25f0fb-1e08-4c5e-aae9-0a1ffff748b3,9d5fda62-dd5f-43d2-9b6c-c8ea8e60b373,7,pred,谓语, have begun to,已经开始,0,true
2b25f0fb-1e08-4c5e-aae9-0a1ffff748b3,9d5fda62-dd5f-43d2-9b6c-c8ea8e60b373,8,obj,宾语, redesign their treatment plans,重新设计他们的治疗方案,0,true
2b25f0fb-1e08-4c5e-aae9-0a1ffff748b3,9d5fda62-dd5f-43d2-9b6c-c8ea8e60b373,9,adv,方式状语,", incorporating these focused exercises into daily routines",把这些针对性练习纳入日常安排,1,false
2b25f0fb-1e08-4c5e-aae9-0a1ffff748b3,9d5fda62-dd5f-43d2-9b6c-c8ea8e60b373,10,adv,时间状语, while carefully monitoring patient progress to avoid overexertion,同时仔细监测患者进展以避免过度劳累,1,false
2b25f0fb-1e08-4c5e-aae9-0a1ffff748b3,9d5fda62-dd5f-43d2-9b6c-c8ea8e60b373,11,,,.,,0,false
2a7260bc-6acb-4bc1-9b15-62eaabf7837c,2c9cb73e-8a2d-403c-a0a2-95fe4d43d8b8,1,subj,主语从句,Why historical institutions,为什么历史制度会成为障碍，这,0,true
2a7260bc-6acb-4bc1-9b15-62eaabf7837c,2c9cb73e-8a2d-403c-a0a2-95fe4d43d8b8,2,attr,定语从句, that were originally designed,这些制度原本是为行政便利而设计的,1,false
2a7260bc-6acb-4bc1-9b15-62eaabf7837c,2c9cb73e-8a2d-403c-a0a2-95fe4d43d8b8,3,adv,目的状语, to segregate different social groups for administrative convenience,目的是把不同社会群体隔离开来,2,false
2a7260bc-6acb-4bc1-9b15-62eaabf7837c,2c9cb73e-8a2d-403c-a0a2-95fe4d43d8b8,4,pred,从句谓语," have, in many modern contexts, become obstacles to genuine integration",在许多现代语境中已经变成障碍,1,true
2a7260bc-6acb-4bc1-9b15-62eaabf7837c,2c9cb73e-8a2d-403c-a0a2-95fe4d43d8b8,5,adv,让步状语,", despite decades of policy reforms aimed at dismantling such divisions",尽管数十年的政策改革旨在消除这种隔离,2,false
2a7260bc-6acb-4bc1-9b15-62eaabf7837c,2c9cb73e-8a2d-403c-a0a2-95fe4d43d8b8,6,pred,谓语,", remains a question",依然是个问题,0,true
2a7260bc-6acb-4bc1-9b15-62eaabf7837c,2c9cb73e-8a2d-403c-a0a2-95fe4d43d8b8,7,attr,定语从句, that puzzles both sociologists and urban planners,这个问题困扰着社会学家和城市规划者,1,false
2a7260bc-6acb-4bc1-9b15-62eaabf7837c,2c9cb73e-8a2d-403c-a0a2-95fe4d43d8b8,8,,,.,,0,false
9040342c-cd8f-4131-8302-b1277253f3e1,d1a79324-bdb9-4b3f-b506-d4867811f4bc,1,adv,时间状语,Before historical researchers could fully assess the long-term consequences of urban planning policies,在历史研究者能够全面评估城市规划政策的长期后果之前,1,false
9040342c-cd8f-4131-8302-b1277253f3e1,d1a79324-bdb9-4b3f-b506-d4867811f4bc,2,subj,主语,", they had to",他们不得不,0,true
9040342c-cd8f-4131-8302-b1277253f3e1,d1a79324-bdb9-4b3f-b506-d4867811f4bc,3,pred,谓语, examine how the,考察……如何,0,true
9040342c-cd8f-4131-8302-b1277253f3e1,d1a79324-bdb9-4b3f-b506-d4867811f4bc,4,subj,从句主语, deliberate segregation of residential areas,居住区的蓄意隔离,1,true
9040342c-cd8f-4131-8302-b1277253f3e1,d1a79324-bdb9-4b3f-b506-d4867811f4bc,5,attr,定语从句,", which was often justified by economic efficiency arguments at the time",这种隔离在当时常以经济效率为由被合理化,2,false
9040342c-cd8f-4131-8302-b1277253f3e1,d1a79324-bdb9-4b3f-b506-d4867811f4bc,6,pred,从句谓语,", gradually eroded social cohesion",逐渐侵蚀社会凝聚力,1,true
9040342c-cd8f-4131-8302-b1277253f3e1,d1a79324-bdb9-4b3f-b506-d4867811f4bc,7,pred,并列成分, and limited access to public resources for marginalized communities,并限制公共资源的获取,1,true
9040342c-cd8f-4131-8302-b1277253f3e1,d1a79324-bdb9-4b3f-b506-d4867811f4bc,8,adv,结果状语,", thereby reinforcing cycles of inequality that persisted for decades",从而强化了持续数十年的不平等循环,1,false
9040342c-cd8f-4131-8302-b1277253f3e1,d1a79324-bdb9-4b3f-b506-d4867811f4bc,9,,,.,,0,false
b8ebc5b5-54f4-4c31-8dd0-fd111248d1fa,7b4f612f-6c95-4be1-8c39-3d29c2ab245d,1,subj,主语,Researchers in economic fields,经济领域的研究者,0,true
b8ebc5b5-54f4-4c31-8dd0-fd111248d1fa,7b4f612f-6c95-4be1-8c39-3d29c2ab245d,2,pred,谓语, have long observed,早就观察到,0,true
b8ebc5b5-54f4-4c31-8dd0-fd111248d1fa,7b4f612f-6c95-4be1-8c39-3d29c2ab245d,3,obj,宾语从句, that communities remaining,按收入分居的社区往往经历更慢的向上流动,1,true
b8ebc5b5-54f4-4c31-8dd0-fd111248d1fa,7b4f612f-6c95-4be1-8c39-3d29c2ab245d,4,attr,后置定语, segregated along income lines tend to experience slower upward mobility,按收入线分开的,2,false
b8ebc5b5-54f4-4c31-8dd0-fd111248d1fa,7b4f612f-6c95-4be1-8c39-3d29c2ab245d,5,attr,定语从句,", which becomes particularly evident",这一点在比较社区时尤为明显,1,false
b8ebc5b5-54f4-4c31-8dd0-fd111248d1fa,7b4f612f-6c95-4be1-8c39-3d29c2ab245d,6,adv,时间状语, when comparing neighborhoods,当比较那些资源分布不均的社区时,2,false
b8ebc5b5-54f4-4c31-8dd0-fd111248d1fa,7b4f612f-6c95-4be1-8c39-3d29c2ab245d,7,attr,定语从句, where resources such as quality schools and public services are unevenly distributed,那里优质学校和公共服务等资源分布不均,3,false
b8ebc5b5-54f4-4c31-8dd0-fd111248d1fa,7b4f612f-6c95-4be1-8c39-3d29c2ab245d,8,appos,同位语,", a pattern that",这种规律,1,false
b8ebc5b5-54f4-4c31-8dd0-fd111248d1fa,7b4f612f-6c95-4be1-8c39-3d29c2ab245d,9,pred,从句谓语, persists even in regions with otherwise robust economic growth,即便在经济增长原本强劲的地区也照样存在,1,false
b8ebc5b5-54f4-4c31-8dd0-fd111248d1fa,7b4f612f-6c95-4be1-8c39-3d29c2ab245d,10,,,.,,0,false
d1be15af-e80d-4579-a8cc-81ade2687fde,d7c15608-0608-40ef-a6f5-0cb4da61ce3c,1,subj,主语,Communities affected by institutional change,受制度变革影响的社区,0,true
d1be15af-e80d-4579-a8cc-81ade2687fde,d7c15608-0608-40ef-a6f5-0cb4da61ce3c,2,pred,谓语, often discover,常常发现,0,true
d1be15af-e80d-4579-a8cc-81ade2687fde,d7c15608-0608-40ef-a6f5-0cb4da61ce3c,3,obj,宾语从句, that,他们起初以为的事情变成了一场旷日持久的行政流程,1,true
d1be15af-e80d-4579-a8cc-81ade2687fde,d7c15608-0608-40ef-a6f5-0cb4da61ce3c,4,subj,主语从句, what they initially assumed,他们起初以为的事情,2,false
d1be15af-e80d-4579-a8cc-81ade2687fde,d7c15608-0608-40ef-a6f5-0cb4da61ce3c,5,pred,谓语, was a straightforward refund,是一笔简单的退款,2,false
d1be15af-e80d-4579-a8cc-81ade2687fde,d7c15608-0608-40ef-a6f5-0cb4da61ce3c,6,attr,后置定语, for disrupted public services,为中断的公共服务索要的,3,false
d1be15af-e80d-4579-a8cc-81ade2687fde,d7c15608-0608-40ef-a6f5-0cb4da61ce3c,7,pred,谓语, becomes a prolonged administrative process,变成了一场旷日持久的行政流程,2,false
d1be15af-e80d-4579-a8cc-81ade2687fde,d7c15608-0608-40ef-a6f5-0cb4da61ce3c,8,adv,原因状语,", because the newly introduced digital verification system",因为新引入的数字验证系统,1,false
d1be15af-e80d-4579-a8cc-81ade2687fde,d7c15608-0608-40ef-a6f5-0cb4da61ce3c,9,attr,定语从句,", which requires multiple layers of identity confirmation",这个系统要求多层身份确认,2,false
d1be15af-e80d-4579-a8cc-81ade2687fde,d7c15608-0608-40ef-a6f5-0cb4da61ce3c,10,pred,谓语,", delays the release of funds",拖延资金的发放,1,false
d1be15af-e80d-4579-a8cc-81ade2687fde,d7c15608-0608-40ef-a6f5-0cb4da61ce3c,11,adv,让步状语, even when all eligibility criteria are met,即使所有资格条件都满足,2,false
d1be15af-e80d-4579-a8cc-81ade2687fde,d7c15608-0608-40ef-a6f5-0cb4da61ce3c,12,,,.,,0,false
0564de84-f445-4c88-a463-f111cec876da,010c5129-018c-4f95-a34a-8f6f31ab79af,1,adv,时间状语,After environmental officials reviewed the extensive data on air quality improvements,在环境部门官员审查了大量有关空气质量改善的数据之后,1,false
0564de84-f445-4c88-a463-f111cec876da,010c5129-018c-4f95-a34a-8f6f31ab79af,2,subj,主语,", they decided",他们决定,0,true
0564de84-f445-4c88-a463-f111cec876da,010c5129-018c-4f95-a34a-8f6f31ab79af,3,obj,宾语, to hold a press conference,召开新闻发布会,1,true
0564de84-f445-4c88-a463-f111cec876da,010c5129-018c-4f95-a34a-8f6f31ab79af,4,attr,目的状语, to proclaim the region's attainment of the new emission standards,以宣布该地区达到了新的排放标准,1,false
0564de84-f445-4c88-a463-f111cec876da,010c5129-018c-4f95-a34a-8f6f31ab79af,5,attr,定语从句,", which had been a contentious issue for years",这一标准多年来一直是个争议话题,1,false
0564de84-f445-4c88-a463-f111cec876da,010c5129-018c-4f95-a34a-8f6f31ab79af,6,adv,结果状语,", thereby hoping to reassure the public and encourage other cities to adopt similar measures",他们希望借此安抚公众，并鼓励其他城市采取类似措施,1,false
0564de84-f445-4c88-a463-f111cec876da,010c5129-018c-4f95-a34a-8f6f31ab79af,7,,,.,,0,false
b130f1de-8b1c-446c-918e-e979a62b7f37,931990de-8cfb-4b05-9436-b752cdeb4d4f,1,adv,原因状语,Helped by digital tools that streamline the drafting process,得益于简化起草流程的数字工具,1,false
b130f1de-8b1c-446c-918e-e979a62b7f37,931990de-8cfb-4b05-9436-b752cdeb4d4f,2,subj,主语,", the committee issued",委员会发布,0,true
b130f1de-8b1c-446c-918e-e979a62b7f37,931990de-8cfb-4b05-9436-b752cdeb4d4f,3,obj,宾语, a formal proclamation,一份正式公告,0,true
b130f1de-8b1c-446c-918e-e979a62b7f37,931990de-8cfb-4b05-9436-b752cdeb4d4f,4,adv,时间状语, after weeks of deliberation,经过数周审议后,1,false
b130f1de-8b1c-446c-918e-e979a62b7f37,931990de-8cfb-4b05-9436-b752cdeb4d4f,5,attr,定语从句,", which outlined a series of measures to reduce carbon emissions",公告概述了一系列减少碳排放的措施,1,false
b130f1de-8b1c-446c-918e-e979a62b7f37,931990de-8cfb-4b05-9436-b752cdeb4d4f,6,appos,同位语,", a goal that had been under discussion since the previous year",这一目标自前一年以来就一直在讨论,1,false
b130f1de-8b1c-446c-918e-e979a62b7f37,931990de-8cfb-4b05-9436-b752cdeb4d4f,7,attr,定语从句,", when the initial environmental report was first presented",当时初步环境报告首次提交,2,false
b130f1de-8b1c-446c-918e-e979a62b7f37,931990de-8cfb-4b05-9436-b752cdeb4d4f,8,,,.,,0,false
41b41bb3-78ff-4efa-b48c-34d4a1855751,36bce7ad-f0e6-4674-9860-75b4b17899b6,1,subj,主语,These scientific committees,这些科学委员会,0,true
41b41bb3-78ff-4efa-b48c-34d4a1855751,36bce7ad-f0e6-4674-9860-75b4b17899b6,2,attr,定语从句,", which were initially formed to evaluate the environmental impact of the proposed industrial park near the protected swamp",它们最初是为了评估拟建在受保护沼泽附近的工业园区的环境影响而成立的,1,false
41b41bb3-78ff-4efa-b48c-34d4a1855751,36bce7ad-f0e6-4674-9860-75b4b17899b6,3,pred,谓语,", have recently shifted their focus",最近把关注点转向了,0,true
41b41bb3-78ff-4efa-b48c-34d4a1855751,36bce7ad-f0e6-4674-9860-75b4b17899b6,4,obj,宾语, toward the long-term ecological consequences of urban expansion,城市扩张的长期生态后果,0,true
41b41bb3-78ff-4efa-b48c-34d4a1855751,36bce7ad-f0e6-4674-9860-75b4b17899b6,5,adv,原因状语,", because the original assessment, although thorough, failed to account for the cumulative effects of increased traffic and pollution on the delicate wetland ecosystem",因为最初的评估虽然详尽，却没有考虑到交通和污染增加对脆弱湿地生态系统的累积影响,1,false
41b41bb3-78ff-4efa-b48c-34d4a1855751,36bce7ad-f0e6-4674-9860-75b4b17899b6,6,,,.,,0,false
6eb13c41-6e45-41d3-8ebc-b399a1ec6746,5aa69b03-3577-4130-ac94-8107e66b62d2,1,subj,主语,Organizations managing environmental risk across multiple jurisdictions,在多个司法管辖区管理环境风险的组织,0,true
6eb13c41-6e45-41d3-8ebc-b399a1ec6746,5aa69b03-3577-4130-ac94-8107e66b62d2,2,pred,谓语, often find,常常发现,0,true
6eb13c41-6e45-41d3-8ebc-b399a1ec6746,5aa69b03-3577-4130-ac94-8107e66b62d2,3,obj,宾语从句, that,最终决定其公信力的不是内部流程的精密，而是一线员工作证的意愿,1,true
6eb13c41-6e45-41d3-8ebc-b399a1ec6746,5aa69b03-3577-4130-ac94-8107e66b62d2,4,subj,从句主语, what ultimately determines their credibility,最终决定其公信力的东西,2,false
6eb13c41-6e45-41d3-8ebc-b399a1ec6746,5aa69b03-3577-4130-ac94-8107e66b62d2,5,pred,从句谓语, is not the sophistication of their internal protocols,不是内部流程的精密,2,false
6eb13c41-6e45-41d3-8ebc-b399a1ec6746,5aa69b03-3577-4130-ac94-8107e66b62d2,6,scomp,并列成分, but the willingness of frontline staff to testify about compliance failures,而是一线员工就合规失败作证的意愿,2,false
6eb13c41-6e45-41d3-8ebc-b399a1ec6746,5aa69b03-3577-4130-ac94-8107e66b62d2,7,appos,同位语,", a reality",这一现实已促使许多公司彻底改革其举报人保护框架,1,false
6eb13c41-6e45-41d3-8ebc-b399a1ec6746,5aa69b03-3577-4130-ac94-8107e66b62d2,8,pred,从句谓语, that has prompted many firms to overhaul their whistleblower protection frameworks,已促使许多公司彻底改革其举报人保护框架,2,false
6eb13c41-6e45-41d3-8ebc-b399a1ec6746,5aa69b03-3577-4130-ac94-8107e66b62d2,9,,,.,,0,false
29b9aba8-8ba2-4e33-8665-9e55fad3ed37,80200dd2-ba40-4e70-a8e6-a37d9fa1bf21,1,adv,条件状语,If economic institutions fail to adapt to rapid technological shifts,如果经济制度不能适应快速的技术变革,1,false
29b9aba8-8ba2-4e33-8665-9e55fad3ed37,80200dd2-ba40-4e70-a8e6-a37d9fa1bf21,2,subj,主语,", the resulting structural unemployment",随之而来的结构性失业,0,true
29b9aba8-8ba2-4e33-8665-9e55fad3ed37,80200dd2-ba40-4e70-a8e6-a37d9fa1bf21,3,pred,谓语, can erode,会侵蚀,0,true
29b9aba8-8ba2-4e33-8665-9e55fad3ed37,80200dd2-ba40-4e70-a8e6-a37d9fa1bf21,4,obj,宾语, social cohesion,社会凝聚力,0,true
29b9aba8-8ba2-4e33-8665-9e55fad3ed37,80200dd2-ba40-4e70-a8e6-a37d9fa1bf21,5,adv,方式状语,", much like a once-vibrant factory town reduced to a mere rag of its former self",很像一座曾经繁荣的工厂城镇衰败成往日自我的残影,1,false
29b9aba8-8ba2-4e33-8665-9e55fad3ed37,80200dd2-ba40-4e70-a8e6-a37d9fa1bf21,6,attr,定语从句,", which policymakers often overlook",政策制定者常常忽视这一点,1,false
29b9aba8-8ba2-4e33-8665-9e55fad3ed37,80200dd2-ba40-4e70-a8e6-a37d9fa1bf21,7,adv,原因状语, because they focus on aggregate statistics rather than on the granular realities of displaced workers,因为他们关注总体统计数据，而不是失业工人的具体现实,2,false
29b9aba8-8ba2-4e33-8665-9e55fad3ed37,80200dd2-ba40-4e70-a8e6-a37d9fa1bf21,8,,,.,,0,false
56e4262b-376d-408c-a592-b26a87d4426e,f0c618f2-d451-4abf-beed-0014b03e247e,1,subj,主语,Local economic analysts,当地的经济分析人士,0,true
56e4262b-376d-408c-a592-b26a87d4426e,f0c618f2-d451-4abf-beed-0014b03e247e,2,attr,定语从句,", who had long warned that persistent unemployment would eventually erode the social fabric of the region",他们早就警告过持续的失业最终会侵蚀该地区的社会结构,1,false
56e4262b-376d-408c-a592-b26a87d4426e,f0c618f2-d451-4abf-beed-0014b03e247e,3,pred,谓语,", were not entirely surprised",并不感到十分意外,0,true
56e4262b-376d-408c-a592-b26a87d4426e,f0c618f2-d451-4abf-beed-0014b03e247e,4,adv,时间状语, when they observed a growing number of ragged individuals wandering through the once-prosperous downtown streets,当他们看到越来越多衣衫褴褛的人在曾经繁华的市中心街道上游荡时,1,false
56e4262b-376d-408c-a592-b26a87d4426e,f0c618f2-d451-4abf-beed-0014b03e247e,5,adv,原因状语,", because the visible decline in public infrastructure had already signaled a deeper economic malaise",因为公共基础设施的明显衰败已经预示了更深层的经济萎靡,1,false
56e4262b-376d-408c-a592-b26a87d4426e,f0c618f2-d451-4abf-beed-0014b03e247e,6,,,.,,0,false
883da31c-66c1-460b-bc31-be32ef15353b,ba983a91-2b48-4587-917d-4c162fb8f9ad,1,adv,原因状语,Because recent educational evidence has consistently shown that,因为近期的教育证据一再表明,1,false
883da31c-66c1-460b-bc31-be32ef15353b,ba983a91-2b48-4587-917d-4c162fb8f9ad,2,subj,主语, students who rely on hastily assembled study materials,依赖仓促拼凑的学习材料的学生,2,false
883da31c-66c1-460b-bc31-be32ef15353b,ba983a91-2b48-4587-917d-4c162fb8f9ad,3,pred,谓语, often perform raggedly on standardized assessments,在标准化考试中往往考得参差不齐,2,false
883da31c-66c1-460b-bc31-be32ef15353b,ba983a91-2b48-4587-917d-4c162fb8f9ad,4,subj,主语,", many curriculum designers",许多课程设计者,0,true
883da31c-66c1-460b-bc31-be32ef15353b,ba983a91-2b48-4587-917d-4c162fb8f9ad,5,pred,谓语, now advocate,现在倡导,0,true
883da31c-66c1-460b-bc31-be32ef15353b,ba983a91-2b48-4587-917d-4c162fb8f9ad,6,obj,宾语, for structured revision frameworks,结构化的复习框架,0,true
883da31c-66c1-460b-bc31-be32ef15353b,ba983a91-2b48-4587-917d-4c162fb8f9ad,7,attr,定语从句, that integrate spaced repetition and active recall,这些框架把间隔重复和主动回忆结合起来,1,false
883da31c-66c1-460b-bc31-be32ef15353b,ba983a91-2b48-4587-917d-4c162fb8f9ad,8,adv,结果状语,", thereby reducing the fragmented learning patterns",从而减少那种零散的学习模式,1,false
883da31c-66c1-460b-bc31-be32ef15353b,ba983a91-2b48-4587-917d-4c162fb8f9ad,9,attr,定语从句, which typically emerge when learners cram information without systematic organization,这种模式在学习者毫无系统地死记硬背信息时通常就会出现,2,false
883da31c-66c1-460b-bc31-be32ef15353b,ba983a91-2b48-4587-917d-4c162fb8f9ad,10,,,.,,0,false
595d52ba-1027-4853-bd03-8fc9636122e0,045fc3b1-c8e6-415b-ab65-6d858e70fec6,1,subj,主语,Organizations managing environmental risk,管理环境风险的组织,0,true
595d52ba-1027-4853-bd03-8fc9636122e0,045fc3b1-c8e6-415b-ab65-6d858e70fec6,2,pred,谓语, often overlook,常常忽视,0,true
595d52ba-1027-4853-bd03-8fc9636122e0,045fc3b1-c8e6-415b-ab65-6d858e70fec6,3,obj,宾语, the cumulative impact of minor operational failures,小规模运营失误的累积效应,0,true
595d52ba-1027-4853-bd03-8fc9636122e0,045fc3b1-c8e6-415b-ab65-6d858e70fec6,4,attr,定语从句,", which",这些失误如果长期得不到处理，会逐渐升级为一场全面的悲剧,1,false
595d52ba-1027-4853-bd03-8fc9636122e0,045fc3b1-c8e6-415b-ab65-6d858e70fec6,5,adv,条件状语,", when left unaddressed for extended periods",如果长期得不到处理,2,false
595d52ba-1027-4853-bd03-8fc9636122e0,045fc3b1-c8e6-415b-ab65-6d858e70fec6,6,pred,从句谓语,", can gradually escalate into a full-scale tragedy",会逐渐升级为一场全面的悲剧,1,false
595d52ba-1027-4853-bd03-8fc9636122e0,045fc3b1-c8e6-415b-ab65-6d858e70fec6,7,attr,定语从句, that not only devastates local ecosystems,这场悲剧不仅摧毁当地生态系统，还削弱社区的长期生存能力,2,false
595d52ba-1027-4853-bd03-8fc9636122e0,045fc3b1-c8e6-415b-ab65-6d858e70fec6,8,pred,并列成分, but also undermines the long-term viability of the communities depending on them,还削弱社区的长期生存能力,2,false
595d52ba-1027-4853-bd03-8fc9636122e0,045fc3b1-c8e6-415b-ab65-6d858e70fec6,9,,,.,,0,false
071718f2-da92-4d47-aa40-5efc90e3b048,0a24fb72-712f-426f-8fd9-27801629db04,1,adv,原因状语,Worried that regional groups might misinterpret the historical narrative,担心地方团体可能会误读这段历史叙事,1,false
071718f2-da92-4d47-aa40-5efc90e3b048,0a24fb72-712f-426f-8fd9-27801629db04,2,subj,主语,", the committee invited",委员会邀请了,0,true
071718f2-da92-4d47-aa40-5efc90e3b048,0a24fb72-712f-426f-8fd9-27801629db04,3,obj,宾语, a seasoned tragedian,一位经验丰富的悲剧演员,0,true
071718f2-da92-4d47-aa40-5efc90e3b048,0a24fb72-712f-426f-8fd9-27801629db04,4,ocomp,宾补, to deliver a solemn monologue,去发表一段庄重的独白,0,true
071718f2-da92-4d47-aa40-5efc90e3b048,0a24fb72-712f-426f-8fd9-27801629db04,5,adv,时间状语, before the annual commemoration,在年度纪念活动之前,1,false
071718f2-da92-4d47-aa40-5efc90e3b048,0a24fb72-712f-426f-8fd9-27801629db04,6,attr,定语从句,", which, although initially met with skepticism, ultimately resonated deeply with the audience",这段独白起初遭到质疑，但最终深深地引起了观众的共鸣,1,false
071718f2-da92-4d47-aa40-5efc90e3b048,0a24fb72-712f-426f-8fd9-27801629db04,7,adv,原因状语, because it captured the collective grief that had long been suppressed,因为它捕捉到了长期被压抑的集体悲痛,2,false
071718f2-da92-4d47-aa40-5efc90e3b048,0a24fb72-712f-426f-8fd9-27801629db04,8,,,.,,0,false
94ff500e-1ca2-448e-8efb-bccbb781bc09,c8235aa1-63fd-43ae-8dae-d74dd994e6e6,1,adv,时间状语,Before a technical assessment could determine the structural integrity of the aging bridge,在技术评估能判定这座老化桥梁的结构完整性之前,1,false
94ff500e-1ca2-448e-8efb-bccbb781bc09,c8235aa1-63fd-43ae-8dae-d74dd994e6e6,2,subj,主语,", the local government",当地政府,0,true
94ff500e-1ca2-448e-8efb-bccbb781bc09,c8235aa1-63fd-43ae-8dae-d74dd994e6e6,3,pred,谓语, had already allocated,已经拨出了,0,true
94ff500e-1ca2-448e-8efb-bccbb781bc09,c8235aa1-63fd-43ae-8dae-d74dd994e6e6,4,obj,宾语, emergency funds,应急资金,0,true
94ff500e-1ca2-448e-8efb-bccbb781bc09,c8235aa1-63fd-43ae-8dae-d74dd994e6e6,5,adv,原因状语, because the tragic collapse of a similar overpass in a neighboring province had exposed critical flaws in the original design,因为邻省一座类似立交桥的惨烈垮塌暴露了原设计中的关键缺陷,1,false
94ff500e-1ca2-448e-8efb-bccbb781bc09,c8235aa1-63fd-43ae-8dae-d74dd994e6e6,6,attr,定语从句,", which engineers had long warned about",工程师们早就警告过这些缺陷,2,false
94ff500e-1ca2-448e-8efb-bccbb781bc09,c8235aa1-63fd-43ae-8dae-d74dd994e6e6,7,attr,定语从句, but officials had repeatedly dismissed as overly cautious,但官员们一再以过于谨慎为由不予理会,2,false
94ff500e-1ca2-448e-8efb-bccbb781bc09,c8235aa1-63fd-43ae-8dae-d74dd994e6e6,8,,,.,,0,false
f7a0c1fe-7640-4202-880d-967b16c3c60a,de846af8-f1db-4158-bcc0-1ea58954e913,1,adv,条件状语,Unless the advent,除非……的出现伴随着……的根本转变,1,false
f7a0c1fe-7640-4202-880d-967b16c3c60a,de846af8-f1db-4158-bcc0-1ea58954e913,2,attr,介词短语, of more sophisticated monitoring technologies,更先进的监控技术的,2,false
