word_id,exam_example_id,order_index,sentence,translation,matched_surface,target_word_analysis,exam_context,difficulty_rationale,source_year,source_paper,source_section,source_exam_type
4e8e5431-eb9a-44c7-9fe8-025761365da9,a6a0ba78-5e0f-4af9-a486-792250f782d0,1,"Today, a visit to a lighting store reveals a stunning array of choices.",如今，去一趟灯具店会看到一系列令人惊叹的选择。,stunning,stunning 作为形容词修饰 array，表达‘令人惊叹的、极好的’含义，与 sense_text 完全一致。,本句来源于用户本地CET6真题汇总中标记为2015年12月大学英语6级（卷二）的英语试卷语料；本轮已完成真题来源、目标词命中和核心含义审核，用于呈现目标词在真实考试文本中的用法。,句子长度适中，词汇难度中等，适合作为 CET6 学习例句。,2015,2015年12月大学英语6级（卷二）,local_archive_fullpaper,cet6
eca00205-f081-41d6-8b7f-83c21b275508,1f23d589-a9ad-46d3-9189-357d22b8cc3e,1,"Since American idol star Taryn Southern started composing music with AI in 2017, musicians all over the world have begun wondering about the implications of AI and modem technology where music production is concerned.",自从美国偶像明星塔琳·萨瑟恩于2017年开始用人工智能创作音乐以来，全世界的音乐家都开始思考人工智能和现代技术在音乐制作方面的影响。,composing,目标词compose在本句中为动词，意为“创作（音乐）”，与music搭配，构成composing music，表示“创作音乐”。句中使用了其现在分词形式composing，与started构成started doing结构。,该句出自2022年6月六级真题（第2套）仔细阅读部分，属于科技与艺术交叉领域的论述，考查对AI在音乐创作中应用的理解。,句子长度33词，略长于普通例句，包含时间状语从句和where引导的定语从句，但结构清晰，词汇难度适中，符合六级仔细阅读中等难度句子的特征。,2022,2022年6月六级真题(第2套),careful_reading,cet6
7b51b760-e920-4af5-860c-bb9c102bef6e,55e656e5-25cc-49d1-857e-de10ef976a71,1,"She was the first to bring together insects and their habitats, including food they ate, into a single ecological composition.",她是第一个将昆虫及其栖息地（包括它们所吃的食物）整合成一个单一生态作品的人。,composition,在本句中，composition 为名词，意为“作品，作文”，指将昆虫、栖息地和食物等元素整合而成的生态学整体。它作为介词 into 的宾语，与 ecological 搭配，表示一个生态学的综合成果。,该句出自2018年12月六级真题（第2套）长篇阅读，属于生态学或生物学领域的说明文，描述一位科学家的创新研究方法。,句子长度适中（20词），包含定语从句和分词结构，但逻辑清晰，符合六级真题中等难度，既非简单例句也非长难句。,2018,2018年12月六级真题(第2套),long_reading,cet6
8b4965a7-c9e6-4079-a0ef-2da16614e178,42df6dbc-d322-4ae0-b6a2-871b2d6d4bac,1,"And it happens in the arts, as writers, composers, and painters use the work of previous artists in their own work.",这种情况发生在艺术领域，因为作家、作曲家和画家会在自己的作品中借鉴前人的作品。,composers,句中composers是composer的复数形式，与sense_text“作曲者，作曲家”完全匹配，表达核心含义。,本句来源于用户本地CET6真题汇总中标记为2023.12英语六级解析第1套的英语试卷语料；本轮已完成真题来源、目标词命中和核心含义审核，用于呈现目标词在真实考试文本中的用法。,句子长度适中（21词），结构清晰，包含插入语，难度介于普通例句和长难句之间，适合训练。,2023,2023.12英语六级解析第1套,local_archive_fullpaper,cet6
b7c14e0b-e73d-408b-9904-14ad0800693b,f5a91094-0610-477c-bd9a-5caebc83f17f,1,"This might seem like the ultimate defeat for racism, but ignoring the race of certain select individuals-a phenomenon that psychologists call subtyping-also has an insidious side.",这或许看似是种族主义的终极失败，但忽视某些特定个体的种族——心理学家称之为“亚类型化”的现象——也有其阴险的一面。,defeat,本句中 defeat 为名词，意为“失败、挫败”，与介词 for 搭配，表示“对……的失败”。在语境中，指种族主义被彻底击败的状态。,该句出自2010年6月大学英语六级真题，属于长篇阅读（Skimming and Scanning）部分，讨论种族偏见中的“亚类型化”现象。,句子长度适中（28词），包含插入语和同位语结构，符合六级真题阅读句子的典型难度，既非简单例句也非极端长难句。,2010,2010年06月大学英语6级真题及答案解析,legacy_skimming_reading,cet6
a2811f2a-7f02-459d-93b3-3c80868e0543,70fa563d-1fbd-4d3e-b6c1-00827cec84d4,1,"But for students who haven't yet done enough research, or who are still constantly changing their minds on favorite schools, the early-decision system needlessly and prematurely narrows the field of possibility just at a time when students should be opening themselves to a whole range of thrilling options.",但对于那些尚未做足调研、或仍在不断改变心仪学校的学生来说，提前录取制度不必要且过早地缩小了可能性的范围，而此刻学生本应让自己面对一系列激动人心的选择。,thrilling,本句中目标词以形容词形式 thrilling 出现，意为“令人兴奋的，激动人心的”，修饰 options，描述这些选择能带来强烈的兴奋感。thrilling 是 thrill 的现在分词形式，在此作定语，与 sense_text “兴奋，激动” 的核心含义一致。,该句出自2015年6月大学英语六级考试（卷二）的仔细阅读部分，属于议论文体，讨论美国大学提前录取制度对学生选择的影响。句子结构复杂，包含多个定语从句和时间状语从句，是典型的六级阅读长难句。,该句为真实真题句，长度48词，属于较长句子，包含嵌套从句和对比逻辑，符合六级仔细阅读中难度较高的句子特征。但词汇难度适中，主要考查对复杂结构的理解。,2015,2015年06月大学英语6级（卷二）,careful_reading,cet6
dd16dde3-dffc-45c6-84cd-08b4de21586b,bfb36e40-ee3e-4628-8c35-7d75e0cff6a3,1,"The novel, a psychological thriller that keeps readers on edge, explores the dark side of human ambition and its consequences.",这部小说是一部心理惊悚片，让读者紧张不安，探讨了人类野心的阴暗面及其后果。,,thriller在此处为名词，意为“使人激动的人（或物）”，具体指“惊悚片/小说”，是一种能引起读者紧张、兴奋情绪的娱乐作品。句中“a psychological thriller”作同位语，修饰主语“The novel”，说明其类型。,真题风格生成句，类似CET6阅读理解中文学评论类文章，常出现对小说类型、主题和影响的描述。,句子长度约20词，符合CET6真题例句的典型长度；包含同位语结构和定语从句，但整体结构清晰，难度适中，适合作为真题级例句。,,,,cet6
6a4b571b-51c0-485d-b20a-ed4274227203,f7032514-a2d1-4643-96c2-8096f635defb,1,"To the teacher who is a proficient reader, literacy seems like a natural process that requires educated guessing, rather than the deliberate process emphasized by phonics.",对于一位熟练的读者教师来说，识字似乎是一个需要基于知识的猜测的自然过程，而不是语音学所强调的那种刻意的过程。,proficient,proficient 在本句中作形容词，修饰名词 reader，意为“熟练的，娴熟的”，强调教师作为读者具备高度熟练的阅读能力。,该句出自2023年6月六级真题第1套仔细阅读部分，属于教育类话题，讨论阅读教学方法的对比。,句子长度适中（26词），包含对比结构（rather than）和定语从句，符合六级仔细阅读的典型难度，但未达到长难句级别。,2023,2023年06月六级真题第1套 Markdown,careful_reading,cet6
2a23b14d-e60a-4b54-954c-769c85c6eb72,1c4d89e9-eeb8-40d7-82aa-68da9f383547,1,"Look, you've been with us almost five years [7] and I personally really value your proficiency at your job.",你看，你加入我们快五年了，我个人真的很看重你在工作中的熟练程度。,proficiency,proficiency在此句中意为'熟练，精通'，与sense_text完全一致。,本句来源于用户本地CET6真题汇总中标记为2023.12英语六级解析第2套的英语试卷语料；本轮已完成真题来源、目标词命中和核心含义审核，用于呈现目标词在真实考试文本中的用法。,句子长度适中，包含从句，难度介于普通例句和长难句之间，适合训练。,2023,2023.12英语六级解析第2套,local_archive_fullpaper,cet6
b94c63f5-48c7-4e94-8adf-7bef7550a040,44aac64a-5be5-4981-8263-88f01ccf1163,1,The study found that children with a diet deficient in essential nutrients are more likely to suffer from cognitive impairments.,研究发现，饮食中缺乏必需营养素的儿童更容易出现认知障碍。,,deficient 在本句中作形容词，意为“缺乏的，不充足的”，与介词 in 搭配，表示在某方面不足。,真题风格生成句，类似CET6阅读理解中关于健康或营养的学术语境。,句子长度适中（16词），包含学术词汇和常见搭配，符合CET6真题难度。,,,,cet6
44cb5bc3-d88f-4cac-be2b-302522d35d4b,62c17421-f302-432c-adea-621a32234f84,1,"A diet directed at the affluent West fails to recognize that in low-income countries undernourished children are known to benefit from the consumption of milk and other animal source foods, improving cognitive functions, while reducing the prevalence of nutritional deficiencies as well as mortality.",针对富裕西方国家的饮食未能认识到，在低收入国家，营养不良的儿童已知受益于牛奶和其他动物源食品的消费，这改善了认知功能，同时降低了营养缺乏症的患病率和死亡率。,deficiencies,本句中deficiency以复数形式deficiencies出现，意为“缺乏、不足”，与nutritional搭配构成nutritional deficiencies（营养缺乏症），指因营养摄入不足导致的健康问题。,该句出自2020年12月六级真题（第2套）仔细阅读部分，讨论饮食与营养问题，属于社会健康类话题。,句子较长（44词），包含多个从句和并列结构，但逻辑清晰，符合六级仔细阅读中长难句的典型难度。,2020,2020年12月六级真题(第2套),careful_reading,cet6
f1404bef-cda3-46e1-b579-5029546d0631,43397ff6-fb7f-4939-acd4-a33b0fd1eb9d,1,We simply cannot afford to keep our heads buried in the sand when it comes to racial inequity.,在种族不平等问题上，我们根本承受不起把头埋在沙子里的代价。,buried,本句中bury以过去分词buried形式出现，与keep构成“keep sth. buried”结构，意为“使……保持被埋藏的状态”，引申为“逃避、忽视”。搭配“bury one's head in the sand”是固定习语，源自鸵鸟遇险时把头埋进沙子的行为，比喻故意回避现实问题。,该句出自2025年12月六级真题（第1套）仔细阅读部分，属于社会议题类篇章，讨论种族不平等问题。句子结构清晰，但包含习语和否定结构，是典型的长难句简化版，考查考生对习语和上下文逻辑的理解。,句子长度18词，属于中等长度，但包含习语“bury one's head in the sand”和否定结构“cannot afford to”，需要考生理解习语含义及否定后的逻辑，符合六级仔细阅读中中等难度句子的特征。,2025,2025年12月六级真题(第1套),careful_reading,cet6
f8b78815-4729-4dab-8928-4495f554214f,8648e3d4-bf34-44e1-9cd4-8e980b6e69dd,1,"In Herzau's own home, there was more ironic example when his young son's pet mouse Willy died recently, it was accorded a tearful ceremonial burial in garden.",在Herzau自己的家里，有一个更具讽刺意味的例子：当他年幼的儿子的宠物老鼠Willy最近去世时，它在花园里得到了一个泪流满面的仪式性埋葬。,burial,burial在此句中作名词，意为'埋葬'，与sense_text'埋葬，掩埋'完全一致，表达核心含义。,本句来源于用户本地CET6真题汇总中标记为2011年12月大学英语6级听力原文的英语试卷语料；本轮已完成真题来源、目标词命中和核心含义审核，用于呈现目标词在真实考试文本中的用法。,句子较长（27词），包含同位语和状语，难度适中，适合训练。,2011,2011年12月大学英语6级听力原文,local_archive_fullpaper,cet6
a69f8d93-70de-4465-834e-7d3753da429c,cd5f3284-b3dc-4806-8732-3f6f0380090d,1,"Of course, that study only included three-and four-year-olds.",当然，那项研究只包括了三四岁的孩子。,course,此处'course'是名词，在固定短语'of course'中表示'过程'的引申义，即'自然的过程'，整体意为'当然'。,该句出自2023年6月六级真题（第2套）仔细阅读部分，是典型的议论文中让步或补充说明的语境。,句子结构简单，但'of course'作为高频短语在真题中出现，体现了对常见搭配的考查，符合真题级例句的典型性。,2023,2023年6月六级真题(第2套),careful_reading,cet6
9e780e65-beff-49ad-a531-5353f000d2f2,0aa681f1-bac2-4599-af03-345327cdfc7c,1,"In understanding cognitive ability, we must not elevate discrimination to a science; allowing people to climb the ladder of life only as far as their cells might suggest.",在理解认知能力时，我们绝不能将歧视提升为一门科学；即允许人们仅凭其细胞所暗示的程度来攀登人生的阶梯。,discrimination,本句中 discrimination 意为“歧视，差别对待”，作名词，是 elevate 的宾语，与介词 to 搭配构成 elevate...to...结构，表示“将……提升到……的高度”。语境强调不应将歧视行为科学化、合理化。,该句出自2021年6月六级真题（第1套）仔细阅读部分，属于社会文化类议论文，讨论认知能力与歧视的关系，要求考生理解作者对歧视科学化的批判态度。,句子长度28词，结构清晰但包含分号连接的并列分句，且涉及抽象概念（elevate...to a science），符合六级仔细阅读中等难度句子的特征。,2021,2021年6月六级真题(第1套),careful_reading,cet6
42ec8eae-9fb9-4ae2-98e3-64c791ed9fb9,280ad8a3-4f6a-4d4f-a85c-92abd7793cbb,1,The ability to discriminate between genuine and fake news is crucial in the digital age.,在数字时代，辨别真假新闻的能力至关重要。,,本句中discriminate为不及物动词，与介词between搭配，表示‘区分、辨别’两个事物，符合词义‘区别，辨别’。,真题风格生成：该句模拟CET6阅读理解中关于信息素养或媒体批评的语境，常见于议论文或说明文。,"真题级例句：句子长度适中（16词），包含学术词汇（genuine, crucial）和常见搭配（discriminate between），难度与CET6阅读中等难度句子相当。",,,,cet6
b0359584-0876-4471-8fa7-9d71ad1293a4,50422601-5c58-43f8-9873-04b527031183,1,A discriminatory palate is essential for a professional wine taster to identify subtle flavor notes.,对于专业品酒师来说，有识别力的味觉对于辨别细微的风味特征至关重要。,,在本句中，discriminatory 是形容词，意为“有识别力的”，修饰 palate（味觉），表示这种味觉具有敏锐的辨别能力。语境线索是 professional wine taster 和 identify subtle flavor notes，强调需要精细的区分能力。,真题风格生成：这句话模拟了六级阅读中社会科学或职业领域的语境，讨论专业技能所需的感知能力，类似心理学或职业培训类文章。,"句子长度适中（16词），包含专业词汇（palate, subtle flavor notes），但结构清晰，符合六级阅读中解释抽象概念的典型难度，不刻意复杂化。",,,,cet6
bb4ca51b-eace-4dbf-828d-d0f1622e9ecb,e1c8773c-af93-4a38-9963-2ccf77be1cec,1,Those simultaneous challenges appear less overwhelming with increasingly better answers to a centuries-old question: how to make power portable.,随着对一个古老问题——如何让电力便携——的答案越来越好，那些同时出现的挑战似乎不那么令人难以应对了。,simultaneous,在本句中，simultaneous 是形容词，修饰名词 challenges，意为“同时发生的”，强调多个挑战在同一时间出现，与后文的“increasingly better answers”形成对比，说明解决方案的进步使这些同步挑战显得不那么严峻。,该句出自2016年12月六级真题（第3套）的仔细阅读部分，属于科技类议论文，讨论便携式能源的发展及其对挑战的影响。,句子长度适中（19词），包含一个同位语结构（a centuries-old question: how to make power portable），但整体结构清晰，词汇难度适中，符合六级仔细阅读中中等难度句子的特征。,2016,2016年12月六级真题(第3套),careful_reading,cet6
514df12b-2cad-49e4-b324-e5f486be73c6,ba613e27-ec15-4db2-a487-5faed09becd9,1,"In the information age, there's little excuse for travelers being uninformed about where their vacation money goes and who it enriches.",在信息时代，旅行者没有理由不了解他们的度假资金流向何处以及谁从中受益。,enriches,enriches 是动词 enrich 的第三人称单数形式，在本句中意为“使丰富，使充实”，引申为“使某人受益或获利”。主语 it 指代 vacation money，enriches 后接 who 引导的宾语从句，表示资金流向使某些人变得富有或受益。,该句出自2022年9月六级真题第1套仔细阅读部分，属于社会类话题，讨论旅游消费透明度问题。句子结构包含宾语从句和并列结构，考查考生对长难句的理解能力。,句子长度适中（21词），包含两个并列的宾语从句（where...和who...），但词汇和语法难度符合六级真题水平，属于中等难度句子。,2022,2022年09月六级真题第1套(含听力),careful_reading,cet6
3d0f661a-8d49-4002-9a49-d9143a38e305,a4fa2757-b946-41b3-abdb-b71b6c38a2f9,1,"This is evident in how we have organized ourselves into various collective groups such as nations, regions, communities, organizations, and families.",这一点在我们如何将自己组织成各种集体群体（如国家、地区、社区、组织和家庭）中是显而易见的。,evident,evident 是形容词，意为“明显的，显然的”，在本句中作表语，与系动词 is 构成系表结构，后接介词 in 引出具体体现的方面。,该句出自2025年12月六级真题（第2套）的仔细阅读部分，属于社会文化类语境，讨论人类组织形式的普遍现象。,句子长度适中（21词），结构清晰，包含介词短语和列举，符合六级仔细阅读中中等难度句子的特征。,2025,2025年12月六级真题(第2套),careful_reading,cet6
b87c0de1-6c8b-4659-98c3-3b418138b3f1,470b7ce5-c7f2-4d3c-b423-1485ead309d1,1,Consumers of medically related services have evidently not been affected enough yet to demand changes in our medical system.,医疗相关服务的消费者显然还没有受到足够的影响，以至于要求改变我们的医疗体系。,evidently,evidently 在句中作状语，意为‘显然’，与 sense_text ‘显然，清楚地’完全一致。,本句来源于用户本地CET6真题汇总中标记为2007年06月大学英语6级真题及答案解析的英语试卷语料；本轮已完成真题来源、目标词命中和核心含义审核，用于呈现目标词在真实考试文本中的用法。,句子长度适中，结构清晰，难度介于普通例句与长难句之间，适合 CET6 学习。,2007,2007年06月大学英语6级真题及答案解析,local_archive_fullpaper,cet6
dc371f73-a1a1-4c26-9cbc-e39f50c2bff6,ecb59b4f-b2a9-4c16-91b2-c6c708eea9c0,1,The young fighter for environmental justice organized a series of protests that drew international attention.,这位为环境正义而战的年轻斗士组织了一系列引起国际关注的抗议活动。,,本句中fighter意为“斗士，斗争者”，指为环境正义而积极行动的人，是名词，作主语，后接介词短语“for environmental justice”说明其斗争领域。,真题风格生成句，类似CET6阅读理解中关于社会运动或个人事迹的篇章，可能出现在仔细阅读或长篇阅读中。,句子长度适中（18词），包含定语修饰和结果状语，符合CET6真题难度，但未刻意设计长难句结构。,,,,cet6
fa30db29-e806-4b7d-af29-6fbc2ce8cd74,7f303960-8051-4dbc-ad41-d2cc07b46a96,1,Technological advances and changes in social behavior enable us to make more efficient use of the assets that we already have.,技术进步和社会行为的变化使我们能够更有效地利用我们已经拥有的资产。,assets,句中“assets”为名词复数形式，意为“资产，财产”，指代已有资源，与动词短语“make use of”搭配，强调对现有资源的利用。,该句出自2025年6月六级真题（第2套）仔细阅读部分，属于科技与社会类话题，考查对资源利用效率的理解。,句子长度适中（21词），结构清晰，包含“enable...to do”和“that”定语从句，符合六级仔细阅读中等难度句子的特征。,2025,2025年6月六级真题(第2套),careful_reading,cet6
64fcdd51-f9b2-4a31-8ac2-c71cc50369eb,d4dd01e1-f31f-4474-a4ab-06f393c488d8,1,"The study found that individuals who consistently consume more calories than they expend are likely to experience an excess of body fat, which can lead to various health complications.",研究发现，那些持续摄入超过消耗热量的人很可能会经历身体脂肪的过剩，这可能导致各种健康并发症。,,在本句中，excess 作为名词，意为“过剩、过量”，与介词 of 搭配构成“an excess of body fat”，表示“身体脂肪的过剩”。它描述了超出正常或所需数量的状态，常用于学术或健康语境中。,真题风格生成。该句模拟了CET6阅读中关于健康、营养或代谢的学术讨论语境，类似于说明文或研究报告中的发现陈述。,"句子长度适中（22词），包含复合从句和学术词汇（如consume, expend, complications），但结构清晰，符合CET6阅读中中等难度句子的特征。",,,,cet6
59d2b202-3cee-4ca4-b700-22f169eee3ae,872ea58f-9fb5-4722-b7fe-19d548c60cfe,1,"For the archaeologist, everything in a wreck matters-hair, fabric, a fragment of a newspaper, rat bones-all things speak volumes.",对于考古学家来说，沉船中的每一样东西都很重要——头发、织物、报纸碎片、老鼠骨头——所有东西都意义重大。,fabric,fabric 在本句中为名词，意为“织物，纺织品”，与 hair、newspaper fragment、rat bones 并列，作为沉船中可能发现的物品之一，强调这些物品能提供大量信息。,该句出自2023年12月六级真题第2套长篇阅读，属于考古学语境下的细节列举句，用于说明沉船中各种物品的考古价值。,句子长度适中（21词），结构清晰，包含破折号列举，但词汇如'speak volumes'稍具难度，符合真题级例句难度。,2023,2023年12月六级真题第2套 Markdown,long_reading,cet6
34b6ef1a-5778-429a-a79e-02ab53f6f75a,668f6334-4969-4c5d-8b78-7806e3d70025,1,The detective found a crucial clue at the crime scene that eventually led to the identification of the suspect.,侦探在犯罪现场发现了一个关键线索，最终导致嫌疑人被确认。,,clue 在本句中作名词，意为“线索”，与形容词 crucial 搭配，表示“关键线索”，后接 that 引导的定语从句说明其作用。,真题风格生成，适用于六级阅读中关于调查、推理或科学发现的语境。,句子长度适中（16词），包含定语从句，符合六级阅读中等难度，但未刻意复杂化。,,,,cet6
b5e2e155-5570-4095-bbd9-ab13c741ad7c,0e4fd582-eb33-44bb-86ce-434b3cc45476,1,Women who have children begin to see their salaries slip behind their male counterparts.,有孩子的女性开始发现自己的薪水落后于男性同行。,male,在本句中，male 作为形容词修饰 counterparts，意为“男性的”，与女性形成对比，强调性别差异。,该句出自2025年6月六级真题第3套仔细阅读，属于社会性别与职场公平类话题，常出现在长篇阅读或仔细阅读中。,句子长度适中（14词），结构清晰，但包含 slip behind 等短语，且涉及性别比较，符合六级真题中等难度。,2025,2025年6月六级真题(第3套),careful_reading,cet6
64afa25c-621b-4a3a-b5db-bc2dcc0cc372,3b8afbb1-6556-4452-8c54-38620cd0bf11,1,This implies that a lack of female academics is not the problem.,这表明，缺乏女性学者并不是问题所在。,female,在本句中，female 作为形容词修饰 academics，意为“女性的”，强调学者性别为女性，与 sense_text “女性的，雌性的”完全一致。,该句出自2023年12月六级真题（第1套）的仔细阅读部分，属于学术讨论类语境，探讨性别比例问题。,句子长度12词，结构简单，但包含隐含逻辑（not the problem），符合真题中中等难度句子的特征。,2023,2023年12月六级真题(第1套),careful_reading,cet6
cc404052-7006-4567-bdcc-739f16cfffd6,73df7e79-f7f9-4904-99a6-3c26dcaa747a,1,"In recent years, feminists, historians and artists have all praised Merian's tenacity, talent and inspirational artistic compositions.",近年来，女权主义者、历史学家和艺术家都赞扬了梅里安的坚韧、才华和鼓舞人心的艺术创作。,feminists,本句中feminists是名词feminist的复数形式，意为“女权主义者”，与historians和artists并列作主语，指代一群倡导女性权利的人。,该句出自2018年12月六级真题（第2套）长篇阅读，属于人物评价类语境，考查对人物品质和成就的理解。,句子长度17词，结构清晰，但包含生词tenacity和并列结构，符合六级真题中等难度。,2018,2018年12月六级真题(第2套),long_reading,cet6
bc205cd6-d2e0-48e5-8524-7a2b05d1f1f1,a61b0b4f-f9c4-45be-81ab-e031afd782fe,1,The rise of feminism in the 20th century fundamentally reshaped societal attitudes toward gender equality.,20世纪女权运动的兴起从根本上重塑了社会对性别平等的态度。,,本句中feminism为名词，意为“女权运动”，作主语中心词，与the rise of搭配，表示女权运动的兴起，是20世纪重要的社会运动。,真题风格生成句，类似CET6阅读理解中关于社会运动或性别平等的论述性段落。,"句子长度适中（16词），包含学术词汇（reshaped, societal attitudes），符合CET6阅读难度，但未刻意复杂化。",,,,cet6
f33b3449-2cf6-473b-b26f-048f79a209e2,ff38d6f5-201b-487c-a107-1a8f6db82e7f,1,The internalization of accepted beauty norms is much more effective when there is active involvement in the learning process.,当学习过程中有积极参与时，内化公认的美丽标准会更加有效。,active,在本句中，'active' 作为形容词修饰 'involvement'，意为“积极的、主动的”，强调参与的程度是主动而非被动。,该句来自2024年12月六级真题（第1套）的仔细阅读部分，属于社会心理学或教育类话题，讨论内化美丽标准与学习过程的关系。,句子长度适中（23词），包含学术词汇如'internalization'和'beauty norms'，但结构清晰，符合六级仔细阅读的典型难度。,2024,2024年12月六级真题(第1套),careful_reading,cet6
72b2ffbc-2616-435b-9be5-d75130ab492e,def6caa0-4f88-4a77-b1e8-1a9538c96336,1,"Some researchers argue that doodling activates the brain's so-called default circuit-essentially, the areas of the brain responsible for maintaining a baseline level of activity in the absence of other stimuli.",一些研究人员认为，涂画会激活大脑所谓的默认回路——本质上，是在没有其他刺激的情况下负责维持大脑基线活动水平的区域。,activates,本句中 activates 是动词 activate 的第三人称单数形式，意为“激活”，与主语 doodling 搭配，表示涂画这一行为对大脑默认回路的触发作用。,该句出自2021年6月六级真题（第2套）的仔细阅读部分，属于科普类说明文，讨论涂画对大脑活动的影响。,句子长度31词，包含插入语和同位语结构，但逻辑清晰，属于中等偏易的真题长句，适合作为真题级例句。,2021,2021年6月六级真题(第2套),careful_reading,cet6
4cf558fd-32fa-488a-98d8-77f1c3be4780,6db87e35-d572-4804-b204-07f7190de527,1,"This is hardly revolutionary, but it is presented in a charming format.",这算不上革命性，但它以一种迷人的格式呈现出来。,format,本句中format为名词，意为“版式、格式”，与介词in搭配构成in a charming format，描述呈现方式。,该句出自2013年6月大学英语六级考试真题，属于仔细阅读部分，语境为评价某事物的呈现形式。,句子长度适中（12词），结构简单，但包含hardly、charming等六级词汇，符合真题级例句难度。,2013,2013年6月大学英语六级考试真题及答案,careful_reading,cet6
f0cc09d8-e46f-4da1-9a76-6a3c4cefe233,743d0570-295b-4513-af4f-3fc5aa81da85,1,"It is simply wrong and unfair that most children have a fraction of the access to choirs, orchestras, art studios and drama that their more privileged peers enjoy.",大多数孩子只能享受到更优越的同龄人所拥有的合唱团、管弦乐队、艺术工作室和戏剧资源的一小部分，这简直是错误且不公平的。,fraction,fraction 在此句中作名词，意为“小部分，少量”，与 of 搭配构成“a fraction of”，表示“...的一小部分”。句中强调大多数孩子所获得的资源与特权同龄人相比微不足道。,该句出自2021年6月六级真题（第3套）仔细阅读部分，属于社会公平类话题，讨论教育资源分配不均。,句子长度28词，结构清晰，包含比较结构（a fraction of...that...），但无复杂从句，属于中等难度真题例句，适合六级学习者理解核心词汇。,2021,2021年6月六级真题(第3套),careful_reading,cet6
0716d7cc-12de-4be4-b4de-95418057a13c,8982b684-5ffd-4d09-ac8a-f73a50235911,1,The government's fightback against inflation has been hindered by rising energy costs and global supply chain disruptions.,政府对通货膨胀的反击因能源成本上升和全球供应链中断而受到阻碍。,,在本句中，fightback 是名词，意为“回击、反击”，常与介词 against 搭配，表示对某事物的反击行动。,真题风格生成：该句模拟CET6阅读理解中经济政策类话题的句子，涉及政府应对通货膨胀的措施及其面临的挑战。,"真题级例句：句子长度适中（16词），包含学术词汇（inflation, hindered, disruptions），语境贴近考试常见的经济主题，但未刻意复杂化。",,,,cet6
6914e165-c908-497f-8d3f-25414e409d85,3853ccd7-a679-492d-88fd-1c2d8a9f912b,1,"The new policy aims to disable the ability of large corporations to monopolize the market, thereby fostering a more competitive environment for small businesses.",这项新政策旨在削弱大公司垄断市场的能力，从而为小企业营造更具竞争性的环境。,,本句中 disable 作及物动词，意为“使丧失能力”，后接宾语 the ability，构成 disable the ability of... 结构，表示“使……的能力丧失”。,真题风格生成，类似六级阅读中关于经济政策或市场调节的论述性段落。,"句子长度适中（20词），包含学术词汇（monopolize, fostering）和复合结构，符合六级阅读难度，但未刻意复杂化。",,,,cet6
bdbec4e3-6649-4c31-981c-b5fb4c1f0667,8dac7ade-e3e2-499f-82e8-007f5dacc7af,1,"The new policy aims to improve public transportation accessibility for the disabled, ensuring that all citizens can travel with dignity and independence.",这项新政策旨在改善残疾人的公共交通无障碍设施，确保所有公民都能有尊严且独立地出行。,,句中“the disabled”为形容词名用，指“残疾人”这一群体，作介词for的宾语，表示政策受益对象。,真题风格生成，类似CET6阅读中关于社会政策或无障碍设施的语境。,句子长度适中（18词），包含常见搭配“the disabled”，符合CET6阅读中社会类话题的难度。,,,,cet6
db448baf-1ad9-4b3c-83d7-b801ecb5f002,d0ec085f-160b-47b5-8f01-0c892c825f57,1,"It can reveal information about protected characteristics like age, race, nationality, disability, gender, religion, etc., and that could bias a hiring decision.",它可以揭示受保护特征的信息，如年龄、种族、国籍、残疾、性别、宗教等，这可能会使招聘决定产生偏见。,disability,"在本句中，disability 是名词，意为“残疾”，属于受保护特征之一，与 age, race, nationality 等并列，作为招聘中可能被歧视的因素。",该句来自2021年12月六级真题（第1套）仔细阅读部分，讨论人工智能在招聘中可能带来的偏见问题。,句子长度适中（22词），包含并列结构和定语从句，但逻辑清晰，属于六级仔细阅读中常见的说明性长句。,2021,2021年12月六级真题(第1套),careful_reading,cet6
8a33012a-919b-4b2c-90f3-abe153f5a850,80c06706-3009-4394-8bef-f83387650b21,1,"Then consider that there's an estimated $12.4 billion in card fraud on a global basis, says Robertson.",罗伯逊说，然后考虑一下，全球范围内估计有124亿美元的信用卡欺诈。,fraud,fraud 在本句中为名词，意为“欺诈，诈骗”，与 card 搭配构成“信用卡欺诈”，指非法使用信用卡进行欺骗性交易的行为。,该句出自2015年6月大学英语六级（卷三）长篇阅读，属于经济类话题，讨论信用卡欺诈的全球规模。,句子长度适中（16词），包含数字和专有名词，但结构简单，符合真题级例句难度。,2015,2015年06月大学英语6级（卷三）,long_reading,cet6
cc7445bf-1dae-4894-9942-b73d670e8d67,1478233b-b5a4-4b06-9b77-c230351f4046,1,The fact that we now imagine our planet as a whole does not mean that the 'rescue' of our planet will come with one big global stroke of genius and technology.,我们现在将地球视为一个整体，但这并不意味着地球的‘拯救’会通过一次全球性的天才和技术的伟大举措来实现。,genius,在本句中，genius 是名词，意为‘天才’，与 technology 并列，共同作为介词 with 的宾语，描述拯救地球所需的一种特质或能力。,该句出自2020年12月六级真题（第2套）长篇阅读，属于环境与科技类话题，考查对复杂长句的理解。,句子长度31词，包含同位语从句和否定转移结构，但词汇难度适中，符合真题级例句标准。,2020,2020年12月六级真题(第2套),long_reading,cet6
