word_id,relation_type,related_index,related_word_id,spelling,display_text,meaning
9d90c4f1-748d-4ff8-9448-45b5848fd126,derivative,1,ff42be5a-c94d-4aca-a31d-3ad73347ad30,contestant,contestant,n. 竞争者
ae526d5d-7a65-4391-a1bb-ce208eaa5d0d,near_synonym,1,4829b57f-57a5-44c5-a6d1-c90d6e812ee0,compete,compete,vi. 竞争
ae526d5d-7a65-4391-a1bb-ce208eaa5d0d,derivative,1,4d477687-740a-469d-a3f9-cd1edb069d31,contentious,contentious,a. 有争议的
4bf148fa-c003-4978-b4bb-6679408e1375,near_synonym,1,04e2c888-2ea9-4b54-98ac-abdb9c754bff,involve,involve,vt. 需要
64a160cb-162b-4146-b387-098ce8f1c166,near_synonym,1,41db9722-e6de-4971-a573-710c643ad943,essential,essential,a. 必不可少的
4c088c15-e7e9-40c8-80fb-d6f4d2e496c2,near_synonym,1,7eb79a94-ef94-406c-9044-ea9ca934b2f7,continual,continual,a. 频繁的
4c088c15-e7e9-40c8-80fb-d6f4d2e496c2,derivative,1,73dc3e31-b9c6-48da-b147-58335e059430,frequency,frequency,n. 频率
cdcfa559-d428-4695-a3f0-a1cb6005a310,near_synonym,1,67ee655f-6a56-490c-940a-d842d980268f,intervene,intervene,vi. 干预
cdcfa559-d428-4695-a3f0-a1cb6005a310,derivative,1,6074eaa4-8f55-4c82-a899-823aab9e120f,interference,interference,n. 干涉
2eaa70c6-1c36-4880-9291-f7b6a28577ab,near_synonym,1,70fb1150-323d-49e1-aa43-df56a8c01457,mythology,mythology,n. 神话
2eaa70c6-1c36-4880-9291-f7b6a28577ab,derivative,1,b99fd294-d2d4-4e92-b2cc-41e60e410a8e,mythical,mythical,a. 神话的
d777e3ce-0d20-4aa7-a7a7-d51926469a77,near_synonym,1,1e107175-bfb8-475c-915a-61e7e4b50088,fame,fame,n. 名望
d777e3ce-0d20-4aa7-a7a7-d51926469a77,derivative,1,fb6ba773-62f5-425b-97e1-ae7324455e59,prestigious,prestigious,a. 有声望的
bedaa0aa-1f7d-4d38-8fcc-0313e267182c,near_synonym,1,85699430-bc3c-4c40-a9c6-4d30d2af05ba,deliver,deliver,v. 传送
bedaa0aa-1f7d-4d38-8fcc-0313e267182c,derivative,1,15def9a0-f619-4a68-ad73-110dc728c5f7,conveyor,conveyor,n. 传送者
bcd94641-d085-4ddf-adcc-7b53aeb96cab,near_synonym,1,f675bb67-cd90-401d-a375-23934b3cdf45,skyrocket,skyrocket,vi. 飞涨
bcd94641-d085-4ddf-adcc-7b53aeb96cab,near_synonym,2,761c2d12-507e-45a0-a59e-0a401e5a5ccc,soar,soar,vi. 猛涨
9ebb674d-e502-4002-8c26-e72c4a3ea624,near_synonym,1,6799d17e-fb26-46fe-a222-acd8b3d5c8b8,main,main,adj. 主要的
9ebb674d-e502-4002-8c26-e72c4a3ea624,derivative,1,c1223c45-4b91-4272-a107-cd5215d8a127,principally,principally,adv. 主要地
773350cb-887d-4bf5-b15d-32124ed5832c,near_synonym,1,135db493-df69-470c-8b28-00885554a58e,unavoidable,unavoidable,a. 不可避免的
773350cb-887d-4bf5-b15d-32124ed5832c,derivative,1,b759926e-0d5e-4b9b-9638-edfda474da4a,inevitability,inevitability,n. 必然性
eff5dbeb-e06a-446e-8b94-72116a3391ec,near_synonym,1,b1cbf935-01b6-4e83-ab0c-e81d1ba20c97,advisable,advisable,a. 明智的
eff5dbeb-e06a-446e-8b94-72116a3391ec,derivative,1,30e5e60f-c470-49db-83fc-9075e7ae013c,sensibly,sensibly,ad. 明智地
8cb4927a-61e9-452e-8e78-4bc0183103c2,near_synonym,1,02a8ccdb-2fb1-4f2e-92d3-6eff248079eb,doubtful,doubtful,a. 怀疑的
8cb4927a-61e9-452e-8e78-4bc0183103c2,derivative,1,f04f5079-5bcc-4a84-b7b9-b3e348e675e6,skepticism,skepticism,n. 怀疑主义
045091fa-88f9-450f-9b3a-80692f4b2392,near_synonym,1,4d75816a-dc90-4625-9b27-02c70ad81ca7,evaluation,evaluation,n. 评估
045091fa-88f9-450f-9b3a-80692f4b2392,near_synonym,2,d9f782f5-001a-4ab8-91e7-54393f163168,assess,assess,vt. 评估
bbefc4fe-0961-4a39-ae4a-cdd9821afb05,near_synonym,1,df10ff96-40fa-416f-b3da-2d0955ce3ad1,steady,steady,a. 稳定的
bbefc4fe-0961-4a39-ae4a-cdd9821afb05,antonym,1,7a4fa671-1713-4ccb-8bb0-1d860e516fa4,unstable,unstable,a. 不稳定的
2f28e946-bf76-4120-ac26-fbecc449d380,antonym,1,adfae214-bac9-4fc7-a247-cf22eae971d7,instability,instability,n. 不稳定（性）
2f28e946-bf76-4120-ac26-fbecc449d380,derivative,1,f343f0de-3f70-4564-8e3c-fdc26434dd7c,stabilize,stabilize,v. （使）稳定
9c708563-e7a9-437b-8725-6d476347c53e,near_synonym,1,e1651922-bc4e-427e-b1f5-2f19103fa44a,regulation,regulation,n. 法规
9c708563-e7a9-437b-8725-6d476347c53e,near_synonym,2,93afa5af-54a6-48b0-b606-6448c9d26787,legislative,legislative,adj. 立法的
2702710e-310d-409d-a7f3-3bebbdf84d5b,near_synonym,1,31d60fdf-85fc-4bf9-8374-dc067b0ca512,outstanding,outstanding,a. 优秀的
2702710e-310d-409d-a7f3-3bebbdf84d5b,derivative,1,8591cda9-a76d-46ad-bdd0-7109491f568f,exceptionally,exceptionally,ad. 特别
40a6edc8-df7d-425b-a337-71a6cc8fbf12,near_synonym,1,e828428a-f472-471d-904c-53a3946cb540,allowance,allowance,n. 补贴
40a6edc8-df7d-425b-a337-71a6cc8fbf12,derivative,1,d43fb858-da8e-471e-9227-69a51d4c027b,subsidize,subsidize,vt. 补助
70495397-e412-4e30-8596-9828d2cf76f7,near_synonym,1,42ba05f4-c492-4454-b592-f5afd26f6bf8,bodily,bodily,a. 身体的
70495397-e412-4e30-8596-9828d2cf76f7,derivative,1,4d0dc32b-1ce0-45d4-8977-ecb4b98cb42c,physician,physician,n. 内科医生
4d0dc32b-1ce0-45d4-8977-ecb4b98cb42c,near_synonym,1,f0a55aa0-5132-4903-987d-c6cbc1ce6da2,doctor,doctor,n. 医生
2baff32e-04ae-41c6-8959-30eaacf0323f,near_synonym,1,c697bdd0-def4-4470-8dcc-6950ed986961,boundary,boundary,n. 边界
2baff32e-04ae-41c6-8959-30eaacf0323f,derivative,1,0dd846d7-11f6-4ac3-864f-6ec951bf5f5b,borderline,borderline,n. 分界线
799a97ce-8d71-4b11-b07e-cdd995e28eef,derivative,1,eb988bf5-93a1-48b4-97c7-37705b5ec9cc,aspiration,aspiration,n. 渴望；志向
74112cae-ad8e-46c6-8f53-e4ab0d8ade1d,near_synonym,1,4bb34fcd-c613-4713-9840-991e737982d0,allure,allure,n. 诱惑
204255c6-aa94-4123-8e66-70816a8409e9,near_synonym,1,25c39544-0241-4837-917f-a4983abfe899,teaching,teaching,n. 教学
82f24a7b-4d83-4707-b399-f7d45a6391d7,derivative,1,f6f99d0e-9adb-4a32-a5cf-ab9988321d39,underlying,underlying,a. 潜在的
f6f99d0e-9adb-4a32-a5cf-ab9988321d39,near_synonym,1,60b2441a-5f64-4d9c-95df-ded5ef1760e4,potential,potential,a. 潜在的
f6f99d0e-9adb-4a32-a5cf-ab9988321d39,near_synonym,2,9f60e575-0b80-4e9c-ba66-25e4bd2e2075,radical,radical,a. 根本的
88c844da-63c4-4033-9a45-6be7a0937021,near_synonym,1,13996482-4892-48a1-9f37-e67ff5ad1f6a,force,force,n. 暴力
35fc8612-c904-4722-b339-e0ce5fb135f1,near_synonym,1,396b3704-9923-44c3-b27b-dbd16551b665,intense,intense,a. 剧烈的；强烈的
35fc8612-c904-4722-b339-e0ce5fb135f1,derivative,1,88c844da-63c4-4033-9a45-6be7a0937021,violence,violence,n. 暴力
bc9c13db-8df1-40e2-b101-090c38ba79e6,near_synonym,1,8aa56e7c-48c1-41ad-be5b-b27e8b544462,evidence,evidence,n. 人证
07502a02-e613-4133-9a19-30331cf18de7,near_synonym,1,60a56564-4824-46e3-a2b0-62a36d96f40a,mutual,mutual,a. 共同的
07502a02-e613-4133-9a19-30331cf18de7,derivative,1,9fa36fb3-2ae5-4e84-bc14-09d51fd16fa0,commonly,commonly,ad. 一般；通常
804c3bf7-f589-491f-9b3b-1e4c5e942c93,near_synonym,1,2a3eb341-ff60-4e55-acfc-81e5c3114a7c,residence,residence,n. 住处
804c3bf7-f589-491f-9b3b-1e4c5e942c93,near_synonym,2,31d6181c-c15a-40de-a409-73a28ea3d6bf,compromise,compromise,n. 和解
d6f3f60f-f49a-4e2a-915e-6e166894be5c,near_synonym,1,8f536cc2-d638-4e9a-9c7a-416b920d6343,adapt,adapt,v.（使）适应
d6f3f60f-f49a-4e2a-915e-6e166894be5c,derivative,1,804c3bf7-f589-491f-9b3b-1e4c5e942c93,accommodation,accommodation,n. 住处
6496f343-4b16-4711-925f-57ebf1f5d392,near_synonym,1,8118d41e-61ff-48ff-a159-8a990dcb3787,deal,deal,n. 交易
6496f343-4b16-4711-925f-57ebf1f5d392,near_synonym,2,f20bf801-79a7-40c4-a176-5d6df0ef7648,trade,trade,n. 交易
f50bc6a7-fbb2-4a3d-b804-a3e4db9152c2,near_synonym,1,845b5172-da27-4c96-a5d9-fd95a45feb81,moderate,moderate,vt. 缓和
f50bc6a7-fbb2-4a3d-b804-a3e4db9152c2,derivative,1,75291ee4-d316-45d2-815e-cde35b604cf6,alleviation,alleviation,n. 缓和
1985001f-9d07-40d8-b05c-8f5c516c8cef,near_synonym,1,b2add5d3-351e-43a0-92ef-7681e1297d2f,operation,operation,n. 手术
1985001f-9d07-40d8-b05c-8f5c516c8cef,derivative,1,4f2a4e47-032b-4907-a52f-c448508c5902,surgical,surgical,a. 外科的
6432d82f-e71f-4d2c-99b4-2de977ddfb2d,antonym,1,d211549a-f28a-452d-80fd-c34745499884,incomparable,incomparable,a. 不可比拟的
164fca39-df76-4eb9-bc6e-350366591a6c,near_synonym,1,bc528e39-0095-481a-9cc6-80b43a5b898e,money,money,n. 货币
c72b0b24-6e3b-4a6e-9df8-fea12b8f98d8,near_synonym,1,b24fe997-d595-4e54-a144-a57b78d76550,maintain,maintain,vt. 保持
c72b0b24-6e3b-4a6e-9df8-fea12b8f98d8,derivative,1,4e61e251-1bcd-4e60-a1d6-3dbd45b55ec1,sustainable,sustainable,a. 可持续的
a897335b-321a-408c-ad91-a2b1fb63931d,derivative,1,99afb3f6-7a15-47bf-8e1a-0d182ae6671f,adherent,adherent,n. 拥护者
a897335b-321a-408c-ad91-a2b1fb63931d,derivative,2,20009619-86e1-48c1-9eb8-83ea9c56b890,adherence,adherence,n. 坚持；遵守
8abd7670-09c3-481f-9eb5-3d1289eb0f3c,derivative,1,8226877d-021d-425d-9d36-0f40d53c8ae4,colonialist,colonialist,n. 殖民主义者
e918b777-c7d9-4a17-aa51-fbac3e46fded,near_synonym,1,50ee9144-2414-4db5-945a-c66cd4d37cb1,surpass,surpass,v. 超过
e918b777-c7d9-4a17-aa51-fbac3e46fded,derivative,1,3b7341b2-1cc1-4ba9-92df-88c045ba8a42,exceeding,exceeding,a. 超越的
d7c74686-3284-4a60-b760-de5b29c90c1b,near_synonym,1,d2d3b179-2fec-4217-867d-bff7895abe27,remove,remove,n. 距离
dea8dfa5-3785-41e7-8212-c42656b66d06,near_synonym,1,e50c0ac8-e75f-4434-85b9-703d89759541,guarantee,guarantee,vt. 确保
dea8dfa5-3785-41e7-8212-c42656b66d06,derivative,1,7dd85047-0351-4ae5-84f5-48831c17e520,assurance,assurance,n. 确保
7dd85047-0351-4ae5-84f5-48831c17e520,near_synonym,1,d74933b2-5b73-4cc0-b80b-e123959c8ab3,promise,promise,n. 保证
7dd85047-0351-4ae5-84f5-48831c17e520,near_synonym,2,ee9a0744-75cc-41b6-a004-23d2ea0442a1,confidence,confidence,n. 自信
6febbf4f-63b6-4489-9cf1-bec2843ebe04,near_synonym,1,87f92c50-d208-4093-a080-88d9b2e3e53a,financial,financial,a. 财政的
6febbf4f-63b6-4489-9cf1-bec2843ebe04,derivative,1,fc772baf-afdf-478c-ac8e-1157c4d6ec1a,fiscally,fiscally,ad. 财政上
7b922f0c-bc8b-453e-847d-7542fde0b716,antonym,1,8cec20b1-ec83-499e-be1b-abc937c3fe08,mean,mean,a. 吝啬的
7b922f0c-bc8b-453e-847d-7542fde0b716,derivative,1,ea983d5b-f440-478f-9715-da5fcc289910,generosity,generosity,n. 慷慨；大方
2e8f49d7-b136-4378-a41a-8dd42fce1968,near_synonym,1,004c4f26-ad55-41f2-b317-305996b0ec96,globe,globe,n. 球体
477b57d9-8cd6-4b0f-bfd9-674fea90e4a4,derivative,1,4834c630-7142-498d-8930-003da7718e13,hemispherical,hemispherical,a. 半球形的
5b16f458-6501-40d8-9344-7d45fa8e9681,derivative,1,3d361af8-d827-40b8-b8d1-91cf4e0a798a,ideological,ideological,adj. 思想体系的
a91c525e-f593-4459-97ca-1a3292354186,antonym,1,892639b9-640b-4bc3-b229-8e4dc9cbff3c,susceptible,susceptible,a. 易得病的；易受影响的
a91c525e-f593-4459-97ca-1a3292354186,derivative,1,4af2dfbd-6288-4153-8bc7-4a93e64c4b3f,immunity,immunity,n. 免疫力
d7a30b66-61a4-410a-8ec2-b72ce9d764bb,near_synonym,1,9005d805-e7c7-4cee-92b3-840f01f20bdf,affect,affect,vt. 影响
d7a30b66-61a4-410a-8ec2-b72ce9d764bb,derivative,1,bbf44d9d-e377-4114-a0d0-a7063f0f1053,dictation,dictation,n. 口授
889aa573-6270-49a1-a21a-4f1faad5f1cc,near_synonym,1,b402a978-f944-4e41-adef-8ed8345385f9,top,top,a. 最高的
889aa573-6270-49a1-a21a-4f1faad5f1cc,derivative,1,f3645fd5-df22-42fd-9b83-6a673c5f53a8,supremacy,supremacy,n. 最大权力
e541c64f-4b9f-4c45-9c73-d1073c671af2,near_synonym,1,3d0c9563-d04b-4673-afc7-96a961336e3e,contort,contort,v.（使）扭曲
e541c64f-4b9f-4c45-9c73-d1073c671af2,derivative,1,a51f4b0b-ca87-4262-a8a2-9cc2bffc19f3,distortion,distortion,n. 扭曲；曲解
6f827cdb-ef92-4e16-bd34-141191f48e60,near_synonym,1,0b80e982-3d17-4ed4-8699-3a9feaa8443b,distribute,distribute,v. 分配
6f827cdb-ef92-4e16-bd34-141191f48e60,derivative,1,0e650785-747d-4e60-93d2-3e20b5c2ae33,allocation,allocation,n. 分配
2658990c-cfff-447c-b726-f788857b0414,near_synonym,1,b0805971-d99c-41de-bb21-9d9ff49693a4,command,command,v. 控制
2658990c-cfff-447c-b726-f788857b0414,derivative,1,c8f419f9-0fd9-4938-a629-5fae079bdacf,domination,domination,n. 支配；控制
6c419149-0e9f-4939-91b0-6a5ccbdd7578,derivative,1,d9588342-92e0-4dac-89aa-96d864f1cd3c,dominance,dominance,n. 支配；优势
ea658f31-c8d5-4c7d-b6ae-68e5cf93fcb1,near_synonym,1,c08fa2d5-392d-4c67-a11b-1c200b4c404a,responsibility,responsibility,n. 责任
ea658f31-c8d5-4c7d-b6ae-68e5cf93fcb1,near_synonym,2,e0ef614f-b4a0-47be-91d0-4cb165a432c4,obligation,obligation,n. 义务
427a7143-180c-4835-8aff-05617474c3bd,near_synonym,1,e80e1dcd-81a8-49bc-82ce-fb575ee819f7,enlarge,enlarge,v. 扩大
427a7143-180c-4835-8aff-05617474c3bd,near_synonym,2,5fff9b79-9a3c-4262-9e0d-32591123bdbe,exaggerate,exaggerate,v. 夸大
064c6348-075c-4639-9b09-2cc45c0b10de,near_synonym,1,585cc618-5462-46b3-ad7e-3cafd544f38c,handle,handle,vt. 操纵
064c6348-075c-4639-9b09-2cc45c0b10de,near_synonym,2,3697b98a-c7fb-4349-bf76-dde4db1fe62d,operate,operate,v. 操作
4593a26e-a73a-4b31-a747-f05932efaa66,antonym,1,3051b197-bc32-4ba3-b58c-9131515bfbd2,impolite,impolite,a. 无礼的
4593a26e-a73a-4b31-a747-f05932efaa66,derivative,1,89a72b9a-0ff5-47ad-a19c-683cd487cb46,politeness,politeness,n. 有礼貌
9435b95b-dffa-479e-946f-5303eaa77d30,derivative,1,0ce0fb06-0230-45f9-b851-43bd37825cc4,extensional,extensional,a. 延展的
50185eea-7ba3-4d1e-b4c0-bb06c942b6d7,near_synonym,1,d2cadbbe-4483-4afc-b9e5-60919bbe878d,expansive,expansive,a. 广阔的；广泛的
50185eea-7ba3-4d1e-b4c0-bb06c942b6d7,derivative,1,6d0c939d-eae6-4f3c-9b10-8b7d68798a76,extensively,extensively,ad. 广泛地
2c5eb7a6-7703-4088-a0f6-987d2fe213d1,derivative,1,7c419ce6-e6c7-486a-8c09-30f12d0364a8,politician,politician,n. 政治家；政客
7c419ce6-e6c7-486a-8c09-30f12d0364a8,near_synonym,1,2ce493cd-63ce-4053-9285-bd2e8ba84e78,statesman,statesman,n. 政治家
c8149df8-f73c-4d69-b291-d11c21559a8d,near_synonym,1,19994e37-cb42-4308-a4d3-ee236167f47a,urban,urban,a. 城市的
79fde949-e734-48eb-9a31-ad19848188c2,near_synonym,1,2f51bd73-af36-4bb8-a1f4-67e808a8134f,lucky,lucky,a. 幸运的；侥幸的
79fde949-e734-48eb-9a31-ad19848188c2,derivative,1,5f50fa75-1009-469b-9ec8-7b0064d8d7b6,fortunately,fortunately,ad. 幸运地
defdf22b-a49d-41d1-af58-b79a69aab78a,near_synonym,1,828459cc-a3f4-4e66-9776-b781ea9d3c27,disaster,disaster,n. 不幸
defdf22b-a49d-41d1-af58-b79a69aab78a,antonym,1,0b93bbef-4ab9-40be-b3d5-610723cb1157,fortune,fortune,n. 幸运
b6effefd-cba8-4c6e-b1d3-e4f099608d52,near_synonym,1,fb5c26b7-b838-4db4-ac74-5873f3efab9d,rival,rival,n. 对手，竞争者
b6effefd-cba8-4c6e-b1d3-e4f099608d52,antonym,1,8635f965-539d-4a4e-9113-1a4e372dbeb1,supporter,supporter,n. 支持者
dbd73ec1-a059-431b-9a7e-ecc453ec99e1,near_synonym,1,9a790db5-7b71-4bab-b692-1def6551dee1,amount,amount,n. 数量
dbd73ec1-a059-431b-9a7e-ecc453ec99e1,derivative,1,11c803d0-c291-4c19-8c3f-e50033a4c8c5,quantitative,quantitative,a. 数量的
11c803d0-c291-4c19-8c3f-e50033a4c8c5,derivative,1,3bf241c9-aa12-4049-8376-aee35baa6bc8,quantitatively,quantitatively,ad. 数量上
11c803d0-c291-4c19-8c3f-e50033a4c8c5,derivative,2,869d161e-7263-4b15-af26-d77d3af08bec,quantifiable,quantifiable,a. 可计量的
5f19c809-feeb-45af-9c71-bcc936b556f1,near_synonym,1,f6e27137-0dd0-4ecc-aedd-76e6101b8bca,actuality,actuality,n. 事实
5f19c809-feeb-45af-9c71-bcc936b556f1,derivative,1,c885873f-a3a2-46c0-b623-84fcb2f64e7d,realistic,realistic,a. 现实的
c885873f-a3a2-46c0-b623-84fcb2f64e7d,near_synonym,1,0e46f20a-26be-4d5a-b32d-6f80de3e4e6c,lifelike,lifelike,a. 逼真的
c885873f-a3a2-46c0-b623-84fcb2f64e7d,antonym,1,ea7c7600-cc54-4aa4-ac7d-1ce451739bcb,unrealistic,unrealistic,a. 不切实际的
376834d8-b85d-4796-912c-3a946f7a0933,derivative,1,666c7671-4902-431c-814f-8d0c25c513da,diagnosis,diagnosis,n. 诊断；判断
376834d8-b85d-4796-912c-3a946f7a0933,derivative,2,f4fdc183-ed94-4d25-a126-3be8c2a2d819,diagnostic,diagnostic,a. 诊断的；判断的
e8c54574-5d8b-4c2d-8fad-d8abfb12489e,near_synonym,1,d9d9e0f4-2839-42dc-9bb9-1f1556cd1d74,invent,invent vt.,发明
e8c54574-5d8b-4c2d-8fad-d8abfb12489e,derivative,1,c863d7a2-ce29-403e-9871-fe14ff3acee9,originator,originator n.,创始人
4ce6ec1c-3bd4-4f88-b6fc-67629c071f63,near_synonym,1,cf1886dd-3020-488c-a224-138be6897681,consult,consult,vt. 查阅
4ce6ec1c-3bd4-4f88-b6fc-67629c071f63,derivative,1,f65dc3c5-2bb7-4dd5-a6c4-8315736c2700,reference,reference,n. 参考；提及
f65dc3c5-2bb7-4dd5-a6c4-8315736c2700,near_synonym,1,8bba7b5c-4721-4cdc-bdfa-b560ac677627,mention,mention,n. 提及
31274361-6dec-4098-9a74-891e29878181,near_synonym,1,ce309ae0-58b9-4528-b9ce-40918f8f8cef,adopt,adopt,v. 采取
31274361-6dec-4098-9a74-891e29878181,near_synonym,2,f70bd17a-0569-40aa-8d8a-9bf6095d8f9a,attraction,attraction,n. 浏览胜地
4012d7ba-7c46-400b-bb47-fbc3bb5b3563,near_synonym,1,073c6ba9-64b0-4681-85f6-5afdc2574e42,agreement,agreement,n. 协议
29f41d72-3d42-4bd7-ad9c-8ba6640c3635,near_synonym,1,e6ce8f6b-9047-42f7-a2ff-bab25fbba0a9,strong,strong,a. 强健的
29f41d72-3d42-4bd7-ad9c-8ba6640c3635,derivative,1,5a4b2ab3-448d-4664-ab9f-75e7f329aa64,robustness,robustness,n. 精力充沛
dc5b240a-fbf9-423d-9bda-3ed41cf0f14c,near_synonym,1,d81eda90-2348-4e42-bb68-84dfc3c12639,replace,replace,v. 代替
dc5b240a-fbf9-423d-9bda-3ed41cf0f14c,derivative,1,60ac2e26-a127-4193-8501-e8aa24d4cb20,substitution,substitution,n. 代替（物）
8753b49f-0c1a-4c53-b393-8182b4d2d14e,antonym,1,f02ef339-44f5-4152-be9b-e0098df6d583,murder,murder,n. 谋杀
8753b49f-0c1a-4c53-b393-8182b4d2d14e,derivative,1,cb8efc2f-7a74-4ac6-8ffa-7f9d4a0f5aa9,suicidal,suicidal,a. 有自杀倾向的
f67eba29-da9c-425a-b4bd-48f800224d1e,near_synonym,1,34d32361-6248-448c-8739-9b42f44abe0f,domain,domain,n. 领域
f67eba29-da9c-425a-b4bd-48f800224d1e,derivative,1,55b0481a-1ec4-41f4-b0f0-f2a746070ace,territorial,territorial,a. 领土的
3c980581-4022-45ea-ab45-972b4f20f076,near_synonym,1,04be1e86-bab7-4ea9-ac92-825c587c532a,defend,defend,v. 保护，保卫
3c980581-4022-45ea-ab45-972b4f20f076,near_synonym,2,92a00846-1b71-4ea8-bec1-d50c010a7fa6,protect,protect,v. 保护
3dcbe7eb-00fb-4d64-a22f-8678d41ab3ed,near_synonym,1,ccfc486c-b184-4e72-98ee-ea1c1be86a24,experience,experience,vt. 经历
3dcbe7eb-00fb-4d64-a22f-8678d41ab3ed,near_synonym,2,ec44e36c-e12b-4fa3-bd7a-d7bc3ea4e718,suffer,suffer,vt. 经受（疼痛）
680d92f2-74b4-40e6-a056-1b71cfa86346,near_synonym,1,041525f4-3fd6-48b0-8805-78b914b6e6d4,change,change,n. 变化
ebd5ac79-70d6-4b70-ac0e-00c06018497e,near_synonym,1,66b90e5d-7ad5-4168-b265-42f70832c42a,victimize,victimize,vt. 使受害
ebd5ac79-70d6-4b70-ac0e-00c06018497e,near_synonym,2,d5baf62c-1b0f-4b76-88d2-cde3c2ce328a,casualty,casualty,n. 受害者
34b6baa4-ec7f-4879-a91b-d60d32c20539,near_synonym,1,4e5a6579-83a6-4f10-a613-98f7c0dabf1b,approval,approval,n. 同意；认可
34b6baa4-ec7f-4879-a91b-d60d32c20539,derivative,1,0b3f60ec-610a-4196-a6f5-6bb74a2e01c9,acceptable,acceptable,a. 可接受的
8b0cdf1c-0c2d-4baf-a6f5-43b6f727190f,near_synonym,1,16aaa419-e511-4b87-9441-e56b83b761a9,will,will,n. 意志
8b0cdf1c-0c2d-4baf-a6f5-43b6f727190f,derivative,1,3f127dff-6d51-4e50-a42a-950d4a2d7d8d,spiritual,spiritual,a. 精神的
0acf788b-7116-4018-9519-58362dd5f061,near_synonym,1,30d37550-8f38-4ed2-adf3-c51b372a9bae,grasp,grasp,vt. 抓紧
0acf788b-7116-4018-9519-58362dd5f061,derivative,1,a859241f-0b1a-4156-9d3f-d18640f82de4,clingy,clingy,a. 过于依赖别人的
eca00205-f081-41d6-8b7f-83c21b275508,near_synonym,1,65816098-9508-4ff1-ba0f-8d02fbae9fc4,constitute,constitute,v. link. 构成
eca00205-f081-41d6-8b7f-83c21b275508,derivative,1,7b51b760-e920-4af5-860c-bb9c102bef6e,composition,composition,n. 构成；作品
7b51b760-e920-4af5-860c-bb9c102bef6e,near_synonym,1,f741d549-0842-4ab6-8b71-b80c108b66df,work,work,n. 作品
7b51b760-e920-4af5-860c-bb9c102bef6e,near_synonym,2,791c2526-2417-4d94-ba54-e1effecc1e59,constituent,constituent,n. 成分
a2811f2a-7f02-459d-93b3-3c80868e0543,near_synonym,1,f7d32128-ce93-4a75-892a-1cb43f044c37,excite,excite,vt. 使激动
a2811f2a-7f02-459d-93b3-3c80868e0543,derivative,1,dd16dde3-dffc-45c6-84cd-08b4de21586b,thriller,thriller,n. 惊险小说
3d0f661a-8d49-4002-9a49-d9143a38e305,near_synonym,1,20aab2f6-00f1-4c1c-b96a-5c42d70c3ab4,obvious,obvious,a. 明显的
3d0f661a-8d49-4002-9a49-d9143a38e305,derivative,1,8aa56e7c-48c1-41ad-be5b-b27e8b544462,evidence,evidence,n. 证据
59d2b202-3cee-4ca4-b700-22f169eee3ae,near_synonym,1,dba08cad-a20a-4880-85f3-5da0866ee0e2,textile,textile,n. 纺织品
59d2b202-3cee-4ca4-b700-22f169eee3ae,derivative,1,7738c190-d62d-45db-bc79-335797a5a7f0,fabricate,fabricate,v. 捏造
72b2ffbc-2616-435b-9be5-d75130ab492e,derivative,1,ac8d7172-b548-4af6-a1e1-393a5a50ba8a,activation,activation,n. 激活
4cf558fd-32fa-488a-98d8-77f1c3be4780,derivative,1,82be11ba-7038-4b87-9fa1-87a13a8b944b,formation,formation,n. 形成
4cf558fd-32fa-488a-98d8-77f1c3be4780,derivative,2,73505887-1f15-4ac0-a5a3-df3179c24a67,formalize,formalize,vt. 使成形
6914e165-c908-497f-8d3f-25414e409d85,antonym,1,b7dc4dde-9673-48d0-9be7-4746b757ba49,enable,enable,vt. 使能够
6914e165-c908-497f-8d3f-25414e409d85,derivative,1,bdbec4e3-6649-4c31-981c-b5fb4c1f0667,disabled,disabled,a. 有残疾的
cc7445bf-1dae-4894-9942-b73d670e8d67,near_synonym,1,f9b26c95-42fc-414b-84d4-dc170099fc83,gift,gift,n. 天赋
cc7445bf-1dae-4894-9942-b73d670e8d67,near_synonym,2,6bf66ed9-f366-4887-8d60-e82e215d6e62,talent,talent,n. 天才
7e30c100-f28e-44d3-b4a7-72ebdb87be95,near_synonym,1,43af0a6a-7bb0-4712-bc6f-83c119cf533e,hamper,hamper,vt. 妨碍
7e30c100-f28e-44d3-b4a7-72ebdb87be95,antonym,1,2385cb79-80b5-46a8-a6f2-0d6480511e67,promote,promote,vt. 促进
4afb19a6-c143-43e9-8a3c-0233ac6fedac,near_synonym,1,59f0e00a-94d9-4394-925a-4f6c11592274,passion,passion,n. 热情
4afb19a6-c143-43e9-8a3c-0233ac6fedac,derivative,1,529d8212-9952-40d9-8adb-c12699f1aa09,enthusiastic,enthusiastic,a. 热情的
84247cf0-f44f-49ac-9323-6ee8673b917a,near_synonym,1,47911cfa-3bd1-4c23-ad6d-c0ef2446ee08,refuse,refuse,vt. 拒绝
84247cf0-f44f-49ac-9323-6ee8673b917a,derivative,1,2ce80b24-893c-4a8f-8409-1d5df124175b,denial,denial,n. 否认
a8b57205-0fd2-4769-b83f-9614f7614acb,antonym,1,5e32710b-22bd-470b-ac6c-61bc09da6b83,literate,literate,a. 有读写能力的；有文化的
a8b57205-0fd2-4769-b83f-9614f7614acb,derivative,1,dd3e1425-1c97-421c-9e79-589eba34d521,illiteracy,illiteracy,n. 文盲
