word_id,relation_index,relation_type,related_word_count
79f63d3a-77f3-4287-b62f-44e743b22bee,1,derivative,1
247d2f68-8f2a-4d53-ae1d-f70577bb87ee,1,near_synonym,1
247d2f68-8f2a-4d53-ae1d-f70577bb87ee,2,antonym,1
10cc2558-4f14-4a9f-b54f-03b22ae4218f,1,near_synonym,1
f60cadeb-cd30-4d9f-823c-87a413c61d32,1,derivative,2
afa9f53d-bf83-409a-993f-4c1dde224129,1,derivative,1
922257db-6fd5-4a2c-9428-d2fa28a15a70,1,near_synonym,1
922257db-6fd5-4a2c-9428-d2fa28a15a70,2,derivative,1
ebbbd142-1d89-4514-a7a0-981ee72cbafb,1,derivative,1
35a0aff5-a463-429f-be9e-5c891418037e,1,near_synonym,1
89d49c6c-3e2f-434e-ab92-1d1bd07bc662,1,near_synonym,1
89d49c6c-3e2f-434e-ab92-1d1bd07bc662,2,derivative,1
152cbca2-9727-443f-a154-076d92347a9b,1,near_synonym,1
152cbca2-9727-443f-a154-076d92347a9b,2,derivative,1
cb455c2b-6861-4c10-97cc-3b620032d9c7,1,near_synonym,1
cb455c2b-6861-4c10-97cc-3b620032d9c7,2,derivative,1
e8a10058-d575-4b4b-b9a3-a4de470b9458,1,near_synonym,1
e8a10058-d575-4b4b-b9a3-a4de470b9458,2,derivative,1
c7225615-659c-4e03-9e3a-a566c815655f,1,near_synonym,1
c7225615-659c-4e03-9e3a-a566c815655f,2,derivative,1
6536d59b-ee2e-49e8-8b44-0f3b5e4ca6db,1,near_synonym,1
6536d59b-ee2e-49e8-8b44-0f3b5e4ca6db,2,derivative,1
b5a3bd8e-5b4b-486b-bd91-d8e461009240,1,near_synonym,1
68c8606c-97f2-4ef5-a8f1-d9683ec23333,1,near_synonym,1
68c8606c-97f2-4ef5-a8f1-d9683ec23333,2,derivative,1
c47d59b8-b1db-4e23-9418-340c36d90314,1,near_synonym,1
c47d59b8-b1db-4e23-9418-340c36d90314,2,antonym,1
21dcdecb-f236-449c-96b2-3fdc1ff08a5e,1,near_synonym,2
fb5c26b7-b838-4db4-ac74-5873f3efab9d,1,near_synonym,1
fb5c26b7-b838-4db4-ac74-5873f3efab9d,2,derivative,1
97b40544-0a82-49ea-8793-fe91037f05c5,1,near_synonym,1
97b40544-0a82-49ea-8793-fe91037f05c5,2,derivative,1
3bc6491b-fd56-4b45-b79e-1ba725b2cd98,1,near_synonym,1
6baa2a6f-72cc-4f3f-bd8d-e26cf27d5601,1,near_synonym,1
6baa2a6f-72cc-4f3f-bd8d-e26cf27d5601,2,derivative,1
8d89102c-df04-4095-8990-e463e93cd2ad,1,near_synonym,1
8d89102c-df04-4095-8990-e463e93cd2ad,2,derivative,1
eb732470-3fee-46eb-bf70-d70054979c22,1,derivative,1
d570f595-3c9d-473d-af9b-1e2269630b08,1,near_synonym,1
d570f595-3c9d-473d-af9b-1e2269630b08,2,derivative,1
9045e44f-c807-4f9c-b175-fcadce69fb67,1,antonym,2
1da0126d-29df-4db3-b671-4b31ec162214,1,near_synonym,1
1da0126d-29df-4db3-b671-4b31ec162214,2,derivative,1
c2dd3f28-f646-460e-b3e2-c03b931b2760,1,derivative,2
69d25d53-b875-439a-ae49-4fc8c0e65f35,1,near_synonym,1
69d25d53-b875-439a-ae49-4fc8c0e65f35,2,derivative,1
78d39328-0e90-4a22-99fd-f11c669b899e,1,near_synonym,2
f80e3267-4c21-42bb-b975-23291fc7757d,1,near_synonym,2
b1aae129-8efd-4a05-a97d-6464c46919b4,1,near_synonym,1
b1aae129-8efd-4a05-a97d-6464c46919b4,2,derivative,1
d99070d2-e724-4282-802c-24174f5fbd7c,1,near_synonym,2
bc91e8e5-f3c3-426b-8928-111010c81a25,1,near_synonym,1
bc91e8e5-f3c3-426b-8928-111010c81a25,2,derivative,1
926e0aad-9160-48e1-9006-659f8ee1bfba,1,near_synonym,2
6577795c-d266-4a95-90e8-b4636b4c4d74,1,near_synonym,1
6577795c-d266-4a95-90e8-b4636b4c4d74,2,derivative,1
22e2bf39-c6b7-4ae8-bdf0-8dd86d0930a0,1,near_synonym,1
22e2bf39-c6b7-4ae8-bdf0-8dd86d0930a0,2,derivative,1
746273ec-6a57-44cc-a078-48fb092798c7,1,near_synonym,1
dd24ce67-7b2a-41bc-b352-cd51daefc942,1,near_synonym,1
dd24ce67-7b2a-41bc-b352-cd51daefc942,2,antonym,1
eac654db-2a0d-4067-9e9f-39cd85f5b9b5,1,near_synonym,1
eac654db-2a0d-4067-9e9f-39cd85f5b9b5,2,antonym,1
c32256d2-f326-4a98-9ef2-2e8f85b66d26,1,near_synonym,1
c32256d2-f326-4a98-9ef2-2e8f85b66d26,2,derivative,1
c636bdbc-9171-4934-84cf-ba85914208e2,1,near_synonym,1
c636bdbc-9171-4934-84cf-ba85914208e2,2,derivative,1
9895b130-b085-44ef-86d3-cd7c5db25c78,1,near_synonym,1
9895b130-b085-44ef-86d3-cd7c5db25c78,2,derivative,1
72132f7b-d4cf-4be2-b59f-7a0851a7e894,1,near_synonym,1
72132f7b-d4cf-4be2-b59f-7a0851a7e894,2,derivative,1
b77c0678-764d-451a-b7a3-52fc5dc886fc,1,near_synonym,1
4e4a56ae-8b76-4c89-9a7f-c6837a5bd0dd,1,near_synonym,1
4e4a56ae-8b76-4c89-9a7f-c6837a5bd0dd,2,derivative,1
c8875e97-c2e3-4c73-8710-4a8bf89e7b32,1,near_synonym,2
1ff274ea-f718-4baf-a18f-5a11b8f6e621,1,near_synonym,1
1ff274ea-f718-4baf-a18f-5a11b8f6e621,2,derivative,1
0a60c4a7-4ab5-4104-9cca-3956c3ab05e0,1,near_synonym,1
0a60c4a7-4ab5-4104-9cca-3956c3ab05e0,2,derivative,1
19468bf3-a409-4b02-a779-e9206706fed9,1,near_synonym,1
19468bf3-a409-4b02-a779-e9206706fed9,2,derivative,1
c8a93e48-0b9f-4d25-989d-fa3381568862,1,near_synonym,1
c8a93e48-0b9f-4d25-989d-fa3381568862,2,derivative,1
60cdbf38-9964-46da-b2e1-bc1b075249bf,1,near_synonym,2
0b80e982-3d17-4ed4-8699-3a9feaa8443b,1,near_synonym,1
0b80e982-3d17-4ed4-8699-3a9feaa8443b,2,antonym,1
d4b18f23-a974-47b7-9843-8812f819d87f,1,near_synonym,1
d4b18f23-a974-47b7-9843-8812f819d87f,2,derivative,1
4db9657f-80b5-4e72-9d8d-15914a9276f8,1,derivative,2
7a939956-8f74-469d-9b6f-68bf5f24d116,1,near_synonym,1
7a939956-8f74-469d-9b6f-68bf5f24d116,2,derivative,1
e4bd0111-940c-4b99-a474-8912d89e3ffb,1,antonym,1
e4bd0111-940c-4b99-a474-8912d89e3ffb,2,derivative,1
f715d384-6f5b-4088-b661-52d5fe25e70b,1,near_synonym,1
f715d384-6f5b-4088-b661-52d5fe25e70b,2,antonym,1
be378cad-48fa-4141-be1f-09d7e3a35025,1,near_synonym,2
6f50a865-f40d-46b9-b2d9-d27a081653cc,1,near_synonym,1
6f50a865-f40d-46b9-b2d9-d27a081653cc,2,derivative,1
27c609a9-b165-49ec-bf9b-459300519682,1,derivative,1
c8d3ec54-332c-4069-85af-d5f17d847092,1,near_synonym,1
c8d3ec54-332c-4069-85af-d5f17d847092,2,derivative,1
793a484c-cfb3-4469-a157-2edbc9270540,1,near_synonym,1
793a484c-cfb3-4469-a157-2edbc9270540,2,derivative,1
59771529-b141-49f6-9d7f-696d17903c73,1,derivative,2
3332a6c6-d236-4ee4-a4a4-5135547fe968,1,near_synonym,1
3332a6c6-d236-4ee4-a4a4-5135547fe968,2,derivative,1
93cca6b4-ff24-454f-819b-a12c75c71be4,1,near_synonym,1
93cca6b4-ff24-454f-819b-a12c75c71be4,2,derivative,1
e66e927c-487f-46f6-810d-0419c3bbffb6,1,antonym,1
e66e927c-487f-46f6-810d-0419c3bbffb6,2,derivative,1
daade570-ba9e-48ed-bc16-2694b19e2e49,1,near_synonym,1
8f7de59a-acd9-41ce-b746-61b2cc2be577,1,near_synonym,1
e7f91d12-2e22-4a4e-91fc-7a4829e09668,1,near_synonym,1
e7f91d12-2e22-4a4e-91fc-7a4829e09668,2,derivative,1
d223a44b-259a-41d9-9181-8caafbcb11f3,1,near_synonym,1
d223a44b-259a-41d9-9181-8caafbcb11f3,2,derivative,1
ed8418d1-e035-4a6f-9bca-cfefc8660611,1,near_synonym,1
ed8418d1-e035-4a6f-9bca-cfefc8660611,2,derivative,1
5abe71f4-49ac-485d-9198-1fef2f7f33b2,1,near_synonym,1
5abe71f4-49ac-485d-9198-1fef2f7f33b2,2,derivative,1
2d6d6121-5e04-4f3e-86cc-447be8d322f0,1,antonym,1
2d6d6121-5e04-4f3e-86cc-447be8d322f0,2,derivative,1
22531ec3-e72d-45cb-9c9b-12686162d2ae,1,near_synonym,2
31636dc3-d2ce-4be6-8c75-885e301763ff,1,near_synonym,1
31636dc3-d2ce-4be6-8c75-885e301763ff,2,derivative,1
a9417b3b-8bb1-4aac-9ee2-5a03e82c99c4,1,near_synonym,1
2605d0c6-ebdc-4615-bd98-b3ad1c5029df,1,near_synonym,1
2605d0c6-ebdc-4615-bd98-b3ad1c5029df,2,derivative,1
8819a45c-4f52-4be8-9df6-9cdbffe2a1e8,1,near_synonym,1
8819a45c-4f52-4be8-9df6-9cdbffe2a1e8,2,derivative,1
e0ef614f-b4a0-47be-91d0-4cb165a432c4,1,near_synonym,1
e0ef614f-b4a0-47be-91d0-4cb165a432c4,2,derivative,1
ceaf5574-6fbb-440c-b19b-bade02c169a0,1,derivative,1
313d7cd2-27ce-4fa5-9134-d07e1e38e272,1,near_synonym,1
313d7cd2-27ce-4fa5-9134-d07e1e38e272,2,antonym,1
3a9217ac-4c99-44c5-b5b3-8dd5d6024457,1,near_synonym,1
3a9217ac-4c99-44c5-b5b3-8dd5d6024457,2,derivative,1
971e2c65-f386-4c3c-af75-0ae01f8abd24,1,near_synonym,2
7c8756e1-76c7-4a8c-998d-823dc1009379,1,near_synonym,1
7c8756e1-76c7-4a8c-998d-823dc1009379,2,derivative,1
ee2d169e-d49a-41b7-aa93-2bf741f9c3e6,1,derivative,1
099f4398-9a56-4a0e-a999-703752f949df,1,near_synonym,1
099f4398-9a56-4a0e-a999-703752f949df,2,antonym,1
e1e9acf4-b685-4605-b7af-f0c6378ea61f,1,near_synonym,1
e1e9acf4-b685-4605-b7af-f0c6378ea61f,2,derivative,1
796c0ac2-0200-4d29-8141-1884ee08eb5f,1,near_synonym,1
796c0ac2-0200-4d29-8141-1884ee08eb5f,2,derivative,1
b6b1098c-98fa-4bee-b480-d04902c765ef,1,near_synonym,1
b6b1098c-98fa-4bee-b480-d04902c765ef,2,derivative,1
2ac53730-7a00-4b79-8da5-b800662f7aad,1,near_synonym,2
7b6a2661-7176-4815-bf66-cf76e87f43aa,1,derivative,1
0b0a3117-8119-4ffe-87e9-5faf05714299,1,derivative,4
7be97d1d-68ac-4579-a0a5-99ae2a4e0a19,1,derivative,2
195ed666-7375-4fd9-8927-a35fb69f3420,1,near_synonym,1
5429f25e-50d0-4d4a-88c5-9c1f1511582d,1,near_synonym,1
1889d94f-1324-43cb-99b2-ca52fb46a3e7,1,near_synonym,2
a3039cc5-4f8d-4379-8b66-bd6811c98123,1,near_synonym,1
a3039cc5-4f8d-4379-8b66-bd6811c98123,2,derivative,1
13e64830-7e9c-4f30-9b68-07ee338f73fe,1,near_synonym,1
13e64830-7e9c-4f30-9b68-07ee338f73fe,2,derivative,1
396f0bab-f9f3-4aa7-b2d2-b32ec1a89332,1,near_synonym,1
396f0bab-f9f3-4aa7-b2d2-b32ec1a89332,2,antonym,1
65816098-9508-4ff1-ba0f-8d02fbae9fc4,1,near_synonym,1
65816098-9508-4ff1-ba0f-8d02fbae9fc4,2,derivative,1
49a4a848-6293-4a64-82bc-734a47d15c8e,1,near_synonym,2
02d538e6-d83b-4d2d-abc9-c47b82f8f741,1,near_synonym,2
5489cb7c-1670-4c69-84d1-c5b939ebd6a4,1,near_synonym,1
5489cb7c-1670-4c69-84d1-c5b939ebd6a4,2,derivative,1
34bff7e2-ab17-47d7-8a6b-4e5a74b02ea5,1,near_synonym,1
34bff7e2-ab17-47d7-8a6b-4e5a74b02ea5,2,derivative,1
51d30d71-a45a-4f44-a627-3440a008e848,1,near_synonym,1
51d30d71-a45a-4f44-a627-3440a008e848,2,derivative,1
02f196ea-3cd0-4479-84cd-832cf55c85ce,1,near_synonym,1
02f196ea-3cd0-4479-84cd-832cf55c85ce,2,derivative,1
77cddfe9-216f-4695-8aff-ba9093a95e2a,1,near_synonym,2
64308338-cf09-4164-8b23-c3c86ed39227,1,derivative,2
65267935-0f96-4ef2-a4ba-729da74e01b7,1,near_synonym,1
65267935-0f96-4ef2-a4ba-729da74e01b7,2,derivative,1
2e969c15-b522-4a62-8356-c785741d6b56,1,derivative,2
8e505ecd-ba6a-417f-a980-ea93f43a4385,1,near_synonym,1
8e505ecd-ba6a-417f-a980-ea93f43a4385,2,derivative,1
e0a5bcf4-f8b3-4025-849d-6a32427c32f4,1,near_synonym,2
c76c6a33-4594-4f9b-8720-0d95975a3101,1,derivative,1
f8f44428-a2af-4a51-bcec-4c26d1c3178a,1,near_synonym,1
f8f44428-a2af-4a51-bcec-4c26d1c3178a,2,derivative,1
03173d9c-3635-4824-8317-b0c81662b78f,1,near_synonym,1
03173d9c-3635-4824-8317-b0c81662b78f,2,derivative,1
c2d9ee07-6633-4319-a78a-05f6b2ecb5d8,1,near_synonym,1
c2d9ee07-6633-4319-a78a-05f6b2ecb5d8,2,derivative,1
18502412-52a6-44b7-bc70-7db734f1b88e,1,near_synonym,2
01f234f3-bc56-4f30-8508-521158f6b319,1,near_synonym,1
e1201bfa-ff23-4c9b-8360-0f7bb5bd2985,1,near_synonym,2
1046713a-525b-4a5e-9afb-0d415b521ea4,1,antonym,1
1046713a-525b-4a5e-9afb-0d415b521ea4,2,derivative,1
0f14bfda-63d8-4068-a39e-a9b177f0541d,1,near_synonym,2
2adddf81-f8ef-4f9c-8ce6-db7e3a439a15,1,near_synonym,1
2adddf81-f8ef-4f9c-8ce6-db7e3a439a15,2,derivative,1
8e3c403f-a130-479d-a70f-bbc1d17ea543,1,derivative,2
9866e2ae-678b-4a7f-8664-775eb74f80b5,1,derivative,1
1c3c9b97-3600-43d5-8b4f-2ead828969d4,1,near_synonym,1
761c2d12-507e-45a0-a59e-0a401e5a5ccc,1,near_synonym,1
761c2d12-507e-45a0-a59e-0a401e5a5ccc,2,derivative,1
2af590df-efc7-4b50-9ada-d74f76bed2fe,1,near_synonym,1
2af590df-efc7-4b50-9ada-d74f76bed2fe,2,derivative,1
e92ecb37-ec5f-4cc6-a570-c51a8594460a,1,near_synonym,1
e92ecb37-ec5f-4cc6-a570-c51a8594460a,2,derivative,1
6422d195-9e7e-455b-bdc1-cbc9b08f098f,1,near_synonym,1
7c8f9e3f-2c16-4bd9-a50c-e4c6633d4c7f,1,near_synonym,1
7c8f9e3f-2c16-4bd9-a50c-e4c6633d4c7f,2,derivative,1
f30ff7b1-8d6c-470d-b6e3-5a2315fe104d,1,near_synonym,2
26228a1f-7b35-498b-8b29-d072d7538e77,1,near_synonym,1
26228a1f-7b35-498b-8b29-d072d7538e77,2,derivative,1
c90e6ebb-d22c-4cdf-872d-97db910a3500,1,near_synonym,1
9636915c-d962-4e45-80a4-a95978bb90f3,1,near_synonym,1
9636915c-d962-4e45-80a4-a95978bb90f3,2,derivative,1
48ec9b5f-b377-4742-ba27-c866c0211c5e,1,derivative,2
9577077f-dc53-4b1d-b1d2-f0bae1286ae8,1,near_synonym,1
9577077f-dc53-4b1d-b1d2-f0bae1286ae8,2,derivative,1
7b6eab8b-d191-41da-aec0-ac035a0ba5a6,1,near_synonym,1
7b6eab8b-d191-41da-aec0-ac035a0ba5a6,2,derivative,1
aa92c49b-2a0f-457c-a1fb-090933b59712,1,near_synonym,1
aa92c49b-2a0f-457c-a1fb-090933b59712,2,derivative,1
67b1d033-6fc3-4ac1-bad9-77c238d8b23e,1,near_synonym,1
67b1d033-6fc3-4ac1-bad9-77c238d8b23e,2,derivative,1
714bcb5e-a64e-45ca-b5ec-a1f6322a3886,1,derivative,1
cebb212d-6670-4a0d-bd8d-fb906fe95542,1,antonym,1
cebb212d-6670-4a0d-bd8d-fb906fe95542,2,derivative,1
378ecc9f-901b-4cf4-8238-b88206627769,1,near_synonym,1
560a69bb-c5c8-44a1-b2a2-b84f6f7cf823,1,near_synonym,1
6fc8c833-22a5-4ca0-a174-7f1cbbef8eae,1,near_synonym,1
9d90c4f1-748d-4ff8-9448-45b5848fd126,1,near_synonym,1
9d90c4f1-748d-4ff8-9448-45b5848fd126,2,derivative,1
ae526d5d-7a65-4391-a1bb-ce208eaa5d0d,1,near_synonym,1
ae526d5d-7a65-4391-a1bb-ce208eaa5d0d,2,derivative,1
4bf148fa-c003-4978-b4bb-6679408e1375,1,near_synonym,1
64a160cb-162b-4146-b387-098ce8f1c166,1,near_synonym,1
4c088c15-e7e9-40c8-80fb-d6f4d2e496c2,1,near_synonym,1
4c088c15-e7e9-40c8-80fb-d6f4d2e496c2,2,derivative,1
cdcfa559-d428-4695-a3f0-a1cb6005a310,1,near_synonym,1
cdcfa559-d428-4695-a3f0-a1cb6005a310,2,derivative,1
2eaa70c6-1c36-4880-9291-f7b6a28577ab,1,near_synonym,1
2eaa70c6-1c36-4880-9291-f7b6a28577ab,2,derivative,1
d777e3ce-0d20-4aa7-a7a7-d51926469a77,1,near_synonym,1
d777e3ce-0d20-4aa7-a7a7-d51926469a77,2,derivative,1
bedaa0aa-1f7d-4d38-8fcc-0313e267182c,1,near_synonym,1
bedaa0aa-1f7d-4d38-8fcc-0313e267182c,2,derivative,1
bcd94641-d085-4ddf-adcc-7b53aeb96cab,1,near_synonym,2
9ebb674d-e502-4002-8c26-e72c4a3ea624,1,near_synonym,1
9ebb674d-e502-4002-8c26-e72c4a3ea624,2,derivative,1
773350cb-887d-4bf5-b15d-32124ed5832c,1,near_synonym,1
773350cb-887d-4bf5-b15d-32124ed5832c,2,derivative,1
eff5dbeb-e06a-446e-8b94-72116a3391ec,1,near_synonym,1
eff5dbeb-e06a-446e-8b94-72116a3391ec,2,derivative,1
8cb4927a-61e9-452e-8e78-4bc0183103c2,1,near_synonym,1
8cb4927a-61e9-452e-8e78-4bc0183103c2,2,derivative,1
045091fa-88f9-450f-9b3a-80692f4b2392,1,near_synonym,2
bbefc4fe-0961-4a39-ae4a-cdd9821afb05,1,near_synonym,1
bbefc4fe-0961-4a39-ae4a-cdd9821afb05,2,antonym,1
2f28e946-bf76-4120-ac26-fbecc449d380,1,antonym,1
2f28e946-bf76-4120-ac26-fbecc449d380,2,derivative,1
9c708563-e7a9-437b-8725-6d476347c53e,1,near_synonym,2
2702710e-310d-409d-a7f3-3bebbdf84d5b,1,near_synonym,1
2702710e-310d-409d-a7f3-3bebbdf84d5b,2,derivative,1
40a6edc8-df7d-425b-a337-71a6cc8fbf12,1,near_synonym,1
40a6edc8-df7d-425b-a337-71a6cc8fbf12,2,derivative,1
70495397-e412-4e30-8596-9828d2cf76f7,1,near_synonym,1
70495397-e412-4e30-8596-9828d2cf76f7,2,derivative,1
4d0dc32b-1ce0-45d4-8977-ecb4b98cb42c,1,near_synonym,1
2baff32e-04ae-41c6-8959-30eaacf0323f,1,near_synonym,1
2baff32e-04ae-41c6-8959-30eaacf0323f,2,derivative,1
799a97ce-8d71-4b11-b07e-cdd995e28eef,1,derivative,1
74112cae-ad8e-46c6-8f53-e4ab0d8ade1d,1,near_synonym,1
204255c6-aa94-4123-8e66-70816a8409e9,1,near_synonym,1
82f24a7b-4d83-4707-b399-f7d45a6391d7,1,derivative,1
f6f99d0e-9adb-4a32-a5cf-ab9988321d39,1,near_synonym,2
88c844da-63c4-4033-9a45-6be7a0937021,1,near_synonym,1
35fc8612-c904-4722-b339-e0ce5fb135f1,1,near_synonym,1
35fc8612-c904-4722-b339-e0ce5fb135f1,2,derivative,1
bc9c13db-8df1-40e2-b101-090c38ba79e6,1,near_synonym,1
07502a02-e613-4133-9a19-30331cf18de7,1,near_synonym,1
07502a02-e613-4133-9a19-30331cf18de7,2,derivative,1
804c3bf7-f589-491f-9b3b-1e4c5e942c93,1,near_synonym,2
d6f3f60f-f49a-4e2a-915e-6e166894be5c,1,near_synonym,1
d6f3f60f-f49a-4e2a-915e-6e166894be5c,2,derivative,1
6496f343-4b16-4711-925f-57ebf1f5d392,1,near_synonym,2
f50bc6a7-fbb2-4a3d-b804-a3e4db9152c2,1,near_synonym,1
f50bc6a7-fbb2-4a3d-b804-a3e4db9152c2,2,derivative,1
1985001f-9d07-40d8-b05c-8f5c516c8cef,1,near_synonym,1
1985001f-9d07-40d8-b05c-8f5c516c8cef,2,derivative,1
6432d82f-e71f-4d2c-99b4-2de977ddfb2d,1,antonym,1
164fca39-df76-4eb9-bc6e-350366591a6c,1,near_synonym,1
c72b0b24-6e3b-4a6e-9df8-fea12b8f98d8,1,near_synonym,1
c72b0b24-6e3b-4a6e-9df8-fea12b8f98d8,2,derivative,1
a897335b-321a-408c-ad91-a2b1fb63931d,1,derivative,2
8abd7670-09c3-481f-9eb5-3d1289eb0f3c,1,derivative,1
e918b777-c7d9-4a17-aa51-fbac3e46fded,1,near_synonym,1
e918b777-c7d9-4a17-aa51-fbac3e46fded,2,derivative,1
d7c74686-3284-4a60-b760-de5b29c90c1b,1,near_synonym,1
dea8dfa5-3785-41e7-8212-c42656b66d06,1,near_synonym,1
dea8dfa5-3785-41e7-8212-c42656b66d06,2,derivative,1
7dd85047-0351-4ae5-84f5-48831c17e520,1,near_synonym,2
6febbf4f-63b6-4489-9cf1-bec2843ebe04,1,near_synonym,1
6febbf4f-63b6-4489-9cf1-bec2843ebe04,2,derivative,1
7b922f0c-bc8b-453e-847d-7542fde0b716,1,antonym,1
7b922f0c-bc8b-453e-847d-7542fde0b716,2,derivative,1
2e8f49d7-b136-4378-a41a-8dd42fce1968,1,near_synonym,1
477b57d9-8cd6-4b0f-bfd9-674fea90e4a4,1,derivative,1
5b16f458-6501-40d8-9344-7d45fa8e9681,1,derivative,1
a91c525e-f593-4459-97ca-1a3292354186,1,antonym,1
a91c525e-f593-4459-97ca-1a3292354186,2,derivative,1
d7a30b66-61a4-410a-8ec2-b72ce9d764bb,1,near_synonym,1
d7a30b66-61a4-410a-8ec2-b72ce9d764bb,2,derivative,1
889aa573-6270-49a1-a21a-4f1faad5f1cc,1,near_synonym,1
889aa573-6270-49a1-a21a-4f1faad5f1cc,2,derivative,1
e541c64f-4b9f-4c45-9c73-d1073c671af2,1,near_synonym,1
e541c64f-4b9f-4c45-9c73-d1073c671af2,2,derivative,1
6f827cdb-ef92-4e16-bd34-141191f48e60,1,near_synonym,1
6f827cdb-ef92-4e16-bd34-141191f48e60,2,derivative,1
2658990c-cfff-447c-b726-f788857b0414,1,near_synonym,1
2658990c-cfff-447c-b726-f788857b0414,2,derivative,1
6c419149-0e9f-4939-91b0-6a5ccbdd7578,1,derivative,1
ea658f31-c8d5-4c7d-b6ae-68e5cf93fcb1,1,near_synonym,2
427a7143-180c-4835-8aff-05617474c3bd,1,near_synonym,2
064c6348-075c-4639-9b09-2cc45c0b10de,1,near_synonym,2
4593a26e-a73a-4b31-a747-f05932efaa66,1,antonym,1
4593a26e-a73a-4b31-a747-f05932efaa66,2,derivative,1
9435b95b-dffa-479e-946f-5303eaa77d30,1,derivative,1
50185eea-7ba3-4d1e-b4c0-bb06c942b6d7,1,near_synonym,1
50185eea-7ba3-4d1e-b4c0-bb06c942b6d7,2,derivative,1
2c5eb7a6-7703-4088-a0f6-987d2fe213d1,1,derivative,1
7c419ce6-e6c7-486a-8c09-30f12d0364a8,1,near_synonym,1
c8149df8-f73c-4d69-b291-d11c21559a8d,1,near_synonym,1
79fde949-e734-48eb-9a31-ad19848188c2,1,near_synonym,1
79fde949-e734-48eb-9a31-ad19848188c2,2,derivative,1
defdf22b-a49d-41d1-af58-b79a69aab78a,1,near_synonym,1
defdf22b-a49d-41d1-af58-b79a69aab78a,2,antonym,1
b6effefd-cba8-4c6e-b1d3-e4f099608d52,1,near_synonym,1
b6effefd-cba8-4c6e-b1d3-e4f099608d52,2,antonym,1
dbd73ec1-a059-431b-9a7e-ecc453ec99e1,1,near_synonym,1
dbd73ec1-a059-431b-9a7e-ecc453ec99e1,2,derivative,1
11c803d0-c291-4c19-8c3f-e50033a4c8c5,1,derivative,2
5f19c809-feeb-45af-9c71-bcc936b556f1,1,near_synonym,1
5f19c809-feeb-45af-9c71-bcc936b556f1,2,derivative,1
c885873f-a3a2-46c0-b623-84fcb2f64e7d,1,near_synonym,1
c885873f-a3a2-46c0-b623-84fcb2f64e7d,2,antonym,1
376834d8-b85d-4796-912c-3a946f7a0933,1,derivative,2
e8c54574-5d8b-4c2d-8fad-d8abfb12489e,1,near_synonym,1
e8c54574-5d8b-4c2d-8fad-d8abfb12489e,2,derivative,1
4ce6ec1c-3bd4-4f88-b6fc-67629c071f63,1,near_synonym,1
4ce6ec1c-3bd4-4f88-b6fc-67629c071f63,2,derivative,1
f65dc3c5-2bb7-4dd5-a6c4-8315736c2700,1,near_synonym,1
31274361-6dec-4098-9a74-891e29878181,1,near_synonym,2
4012d7ba-7c46-400b-bb47-fbc3bb5b3563,1,near_synonym,1
29f41d72-3d42-4bd7-ad9c-8ba6640c3635,1,near_synonym,1
29f41d72-3d42-4bd7-ad9c-8ba6640c3635,2,derivative,1
dc5b240a-fbf9-423d-9bda-3ed41cf0f14c,1,near_synonym,1
dc5b240a-fbf9-423d-9bda-3ed41cf0f14c,2,derivative,1
8753b49f-0c1a-4c53-b393-8182b4d2d14e,1,antonym,1
8753b49f-0c1a-4c53-b393-8182b4d2d14e,2,derivative,1
f67eba29-da9c-425a-b4bd-48f800224d1e,1,near_synonym,1
f67eba29-da9c-425a-b4bd-48f800224d1e,2,derivative,1
3c980581-4022-45ea-ab45-972b4f20f076,1,near_synonym,2
3dcbe7eb-00fb-4d64-a22f-8678d41ab3ed,1,near_synonym,2
680d92f2-74b4-40e6-a056-1b71cfa86346,1,near_synonym,1
ebd5ac79-70d6-4b70-ac0e-00c06018497e,1,near_synonym,2
34b6baa4-ec7f-4879-a91b-d60d32c20539,1,near_synonym,1
34b6baa4-ec7f-4879-a91b-d60d32c20539,2,derivative,1
8b0cdf1c-0c2d-4baf-a6f5-43b6f727190f,1,near_synonym,1
8b0cdf1c-0c2d-4baf-a6f5-43b6f727190f,2,derivative,1
0acf788b-7116-4018-9519-58362dd5f061,1,near_synonym,1
0acf788b-7116-4018-9519-58362dd5f061,2,derivative,1
eca00205-f081-41d6-8b7f-83c21b275508,1,near_synonym,1
eca00205-f081-41d6-8b7f-83c21b275508,2,derivative,1
7b51b760-e920-4af5-860c-bb9c102bef6e,1,near_synonym,2
a2811f2a-7f02-459d-93b3-3c80868e0543,1,near_synonym,1
a2811f2a-7f02-459d-93b3-3c80868e0543,2,derivative,1
3d0f661a-8d49-4002-9a49-d9143a38e305,1,near_synonym,1
3d0f661a-8d49-4002-9a49-d9143a38e305,2,derivative,1
59d2b202-3cee-4ca4-b700-22f169eee3ae,1,near_synonym,1
59d2b202-3cee-4ca4-b700-22f169eee3ae,2,derivative,1
72b2ffbc-2616-435b-9be5-d75130ab492e,1,derivative,1
4cf558fd-32fa-488a-98d8-77f1c3be4780,1,derivative,2
6914e165-c908-497f-8d3f-25414e409d85,1,antonym,1
6914e165-c908-497f-8d3f-25414e409d85,2,derivative,1
cc7445bf-1dae-4894-9942-b73d670e8d67,1,near_synonym,2
7e30c100-f28e-44d3-b4a7-72ebdb87be95,1,near_synonym,1
7e30c100-f28e-44d3-b4a7-72ebdb87be95,2,antonym,1
