word_id,root_index,root_id,spelling,root_type,meaning,memory_method
2ce66a5f-26c4-4e74-a6cd-6948f7f3ed48,3,f1e6df8c-84b1-493e-ba28-55c7b9a3f43e,-ality,suffix,"名词后缀，通常附加在以 -al 结尾的形容词之后，表示""...的状态，性质或情况""；",
c1d8502b-e158-4adf-9885-b9e273b6757b,1,a781ded8-7e46-4175-8e8a-b9cd4ef7e803,-ize,suffix,"动词后缀，构成动词，通常附加在名词或形容词后，表示""使…""，""使成为...""，""使变成...""，""实行...""，""按...方式处理""；",
c1d8502b-e158-4adf-9885-b9e273b6757b,2,1938f6ec-3264-49fb-9b0d-23e01a264add,neutr,root,"表示""中性的，中立的""；","划分：neu | tr
针对第 1 个元素采用含义联想法：通过 neu 的字形和发音联想到已经记忆过的单词 [[no]] adv.不，不是；adj.没有，无，不；重点突出否定的意向；
针对第 2 个元素采用谐音记忆法：tr 在词根里的发音类似中文""朝""，朝向，偏向；
联系词根的含义再综合考虑 neu（no - 不，否定，没有）+ tr（朝 - 朝向，偏向）——> 没有朝向，没有偏向，对应不偏向任何一方，位于中间、中立性质相关的含义，故 neutr 作词根表示""中性的，中立的""；"
c1d8502b-e158-4adf-9885-b9e273b6757b,3,1d382467-52d4-489b-846b-a2e68c8ca9d3,-al,suffix,"① 形容词后缀，构成形容词，表示""…的""，""与…相关的""，""具有…性质的""；② 名词后缀，构成名词，表示""行为，过程，结果""；",
12150847-5387-4c66-9ddf-1fd9ac63bf8e,1,4a107d18-e1e8-44f3-8896-98b4efad08ef,ski,root,"表示""滑雪""、""皮肤""、""跳跃""、""掠过""或""技巧，技能""；","① 针对整个词根采用谐音记忆法：ski 的发音类似中文""湿地""，联想到在丝滑的雪地里进行的滑雪运动，由此把握 ski 作词根表示""滑雪""；

② 划分：s | ki
针对第 1 个元素采用谐音记忆法：s 在词根里的发音类似中文""是""；
针对第 2 个元素采用谐音记忆法：ki 在词根里的发音类似中文""肌""，肌肤；
联系词根的含义再综合考虑 s（是）+ ki（肌 - 肌肤）——> 表示与皮肤有关的意向，故 ski 作词根表示""皮肤""；

③ 划分：s | ki
针对第 1 个元素采用谐音记忆法：s 在词根里的发音类似中文""使""，使…；
针对第 2 个元素采用谐音记忆法：ki 在词根里的发音类似中文""起""，起跳，跳起；
联系词根的含义再综合考虑 s（使）+ ki（起 - 跳起）——> 使跳起来，由此把握与跳起有关的含义，故 ski 作词根表示""跳跃""；进一步延伸跳起后越过某物，把握与越过、掠过有关的意向，故 ski 作词根还可以表示""掠过""；

④ 划分：s | ki
针对第 1 个元素采用谐音记忆法：s 在词根里的发音类似中文""是""；
针对第 2 个元素采用谐音记忆法：ki 在词根里的发音类似中文""技""，技能，技巧；
联系词根的含义再综合考虑 s（是）+ ki（技 - 技能，技能）——> 表示技能、技巧的意向，故 ski 作词根表示""技巧，技能""；"
12150847-5387-4c66-9ddf-1fd9ac63bf8e,2,39853199-7501-43bd-a1c9-f10e5c13cf8f,-n,suffix,为常见词尾，可作为名词、形容词、动词后缀，作名词、形容词、动词，不表示额外的含义；,
0eb5ce01-069a-4f04-af8b-739861ed8129,1,7a42e5bf-e52d-45a0-9e42-b0e4c868e45b,off,base,表示 prep./adv.离开，走开；,
ff8327d8-7912-4ff5-ba99-87702d546c61,1,870f4c66-c2d5-45ad-b59e-235f1decbcc0,spr,root,"表示""散开，撒播""或""萌芽""；","① 针对整个词根采用谐音记忆法：spr 的发音类似中文""撒播""，联想到将…撒播出去使之分散开的场景，对应与散开、撒播有关的含义，故 spr 作词根表示""散开，撒播""；

② 针对整个词根采用谐音记忆法：spr 的发音类似中文""使迸""，使…迸发出来，结合词根""萌芽""的含义理解为使种子迸发出生命力，联想到种子破壳萌芽生长的意向，由此把握 spr 作词根表示""萌芽""；"
ff8327d8-7912-4ff5-ba99-87702d546c61,2,d56e76f7-0ba9-4b1e-9eac-a1dbe8f8c79a,-ing,suffix,"主要有三种功能：① 动词后缀，表示动词；② 名词后缀，构成动名词，将动词名词化，表示动作本身或过程；③ 形容词后缀，构成形容词，通常由现在分词转化而来，表示性质或特征，意为""…的""；",
46bb2ea9-656e-4718-b46f-8bd163d185f0,1,43840f18-8b67-4b1d-8770-42d2ba1aeabd,off-,prefix,"表示""离开，脱离，关闭""；","[[off]] 为已经记忆过的单词，prep./adv. 离开，走开；由此把握 off- 作前缀表示与离开、分开有关的含义，故 off- 作前缀表示""离开，脱离，关闭""；"
46bb2ea9-656e-4718-b46f-8bd163d185f0,2,870f4c66-c2d5-45ad-b59e-235f1decbcc0,spr,root,"表示""散开，撒播""或""萌芽""；","① 针对整个词根采用谐音记忆法：spr 的发音类似中文""撒播""，联想到将…撒播出去使之分散开的场景，对应与散开、撒播有关的含义，故 spr 作词根表示""散开，撒播""；

② 针对整个词根采用谐音记忆法：spr 的发音类似中文""使迸""，使…迸发出来，结合词根""萌芽""的含义理解为使种子迸发出生命力，联想到种子破壳萌芽生长的意向，由此把握 spr 作词根表示""萌芽""；"
46bb2ea9-656e-4718-b46f-8bd163d185f0,3,d56e76f7-0ba9-4b1e-9eac-a1dbe8f8c79a,-ing,suffix,"主要有三种功能：① 动词后缀，表示动词；② 名词后缀，构成动名词，将动词名词化，表示动作本身或过程；③ 形容词后缀，构成形容词，通常由现在分词转化而来，表示性质或特征，意为""…的""；",
b2d07a20-0619-4920-a168-e2b33d5029d5,1,25c9c982-54cc-42c6-8d13-31b6232755b7,re-,prefix,"表示""回""、""向后""、""相反""、""否定，不""、""重复，多次，一再""、""再次，重新""或""加强，强调""；","① 针对整个前缀采用谐音记忆法：i. re- 的发音类似中文""回""，直接对应 re- 作前缀表示""回""；ii. 进一步延伸将…拉回、收回，对应从前向后回来的运动倾向，突出向后的方向，把握 re- 作前缀表示""向后""；iii. 更进一步，在物体往回、往后运动前肯定先有一个往前运动的趋势（只有先往前才谈得上往回、往后），重点对比先往前然后调转为相反方向往后，这个前后相反的对比，突出相反的意向，把握 re- 作前缀表示""相反""；iv. 基于""相反""的含义，把握与反向、互相有关的含义，延伸到判断上，反向的判断、负向的判断，对应否定的含义，故 re- 作前缀还可以表示""否定，不""；

② 基于""回""的含义进延伸，i. 对应将给出的东西收回，联想到我们将微信发出去的消息撤回，然后重新编辑之后再次发送的场景。重点突出撤回再重新发送过程中再次、重新的意向，把握 re- 作前缀表示""再次，重新""；ii. 而一旦第二次发送消息，基于次数的重复（大于等于 2）对应表示多次、重复、一再的意向，故 re- 作前缀还可以表示""重复，多次，一再""；iii. 更进一步，任何一件事多次、重复做都带有加强、强化的意向，比如同样的话反复说就是在强调话里的内容，基于突出、强调的逻辑，把握 re- 作前缀还可以表示""加强，强调""；"
b2d07a20-0619-4920-a168-e2b33d5029d5,2,17a0855d-6851-4bc2-ac62-fb5e4f9d5dbd,-te,suffix,① 为名词后缀，构成名词，其含义随具体词汇而异，多用于指代人、抽象概念、性质或状态；② 为形容词后缀，构成形容词，表示…的，其含义随具体词汇而异，多用于指代人、抽象概念、性质或状态；③ 为动词后缀，构成动词；③ 为动词后缀，表示动词；,
b2d07a20-0619-4920-a168-e2b33d5029d5,3,c30d81c8-735d-41af-a70d-1f760da647e3,cit,root,"表示""引用""、""唤起；激发""、""城市""或""公民""；","① 划分：c | it
针对第 1 个元素采用字形联想法：通过 c 字形的特征联想到平时我们使用的括号或引号，类似（）或""""，这里引申为使用括号或引号来引用某内容；
针对第 2 个元素采用含义联想法：[[it]] 为已经记忆过的单词，表示 pron.它；代指物；
联系词根的含义再综合考虑 c（使用括号或引号来引用）+ it（它 - 某物）——> 使用括号或引号来引用某物，对应与引用有关的含义，由此把握 cit 作词根表示""引用""；

② 针对整个词根采用谐音记忆法：cit 的发音类似中文""升腾""，升腾起来，升起，激发起 ——> 使…升起，使…升腾起来，比如使心中升起某种情感，由此把握与激发、激起、唤起有关的含义，故 cit 作词根表示""唤起；激发""；

③ 针对整个词根采用谐音记忆法：cit 的发音类似中文""市区""，延伸表示城市，由此把握 cit 作词根表示""城市""；进一步延伸表示在城市里居住的人，对应公民的含义，由此把握 cit 作词根表示""公民""；"
b2d07a20-0619-4920-a168-e2b33d5029d5,4,e45da611-1fec-4f56-a8a1-0196540d73f8,-e,suffix,可以作为动词后缀，名词后缀，形容词后缀，构成动词，名词，形容词。-e 出现在词尾时，本身通常不作为一个具有独立、统一语义的后缀来添加新的意义，仅作为完整单词的结尾；,
5599a20b-dc3b-49c2-84f2-6b4135e2c5ab,1,2a70cf6b-ff49-4346-9fd9-e3557c9f8b5b,-ation,suffix,"名词后缀，是 [[-ion]] 的一种常见形式，通常加在以 -ate 结尾的动词后面，或直接加在某些动词/词根后，表示""动作；过程；状态；结果；机构；…化""；",
5599a20b-dc3b-49c2-84f2-6b4135e2c5ab,2,25c9c982-54cc-42c6-8d13-31b6232755b7,re-,prefix,"表示""回""、""向后""、""相反""、""否定，不""、""重复，多次，一再""、""再次，重新""或""加强，强调""；","① 针对整个前缀采用谐音记忆法：i. re- 的发音类似中文""回""，直接对应 re- 作前缀表示""回""；ii. 进一步延伸将…拉回、收回，对应从前向后回来的运动倾向，突出向后的方向，把握 re- 作前缀表示""向后""；iii. 更进一步，在物体往回、往后运动前肯定先有一个往前运动的趋势（只有先往前才谈得上往回、往后），重点对比先往前然后调转为相反方向往后，这个前后相反的对比，突出相反的意向，把握 re- 作前缀表示""相反""；iv. 基于""相反""的含义，把握与反向、互相有关的含义，延伸到判断上，反向的判断、负向的判断，对应否定的含义，故 re- 作前缀还可以表示""否定，不""；

② 基于""回""的含义进延伸，i. 对应将给出的东西收回，联想到我们将微信发出去的消息撤回，然后重新编辑之后再次发送的场景。重点突出撤回再重新发送过程中再次、重新的意向，把握 re- 作前缀表示""再次，重新""；ii. 而一旦第二次发送消息，基于次数的重复（大于等于 2）对应表示多次、重复、一再的意向，故 re- 作前缀还可以表示""重复，多次，一再""；iii. 更进一步，任何一件事多次、重复做都带有加强、强化的意向，比如同样的话反复说就是在强调话里的内容，基于突出、强调的逻辑，把握 re- 作前缀还可以表示""加强，强调""；"
5599a20b-dc3b-49c2-84f2-6b4135e2c5ab,3,c30d81c8-735d-41af-a70d-1f760da647e3,cit,root,"表示""引用""、""唤起；激发""、""城市""或""公民""；","① 划分：c | it
针对第 1 个元素采用字形联想法：通过 c 字形的特征联想到平时我们使用的括号或引号，类似（）或""""，这里引申为使用括号或引号来引用某内容；
针对第 2 个元素采用含义联想法：[[it]] 为已经记忆过的单词，表示 pron.它；代指物；
联系词根的含义再综合考虑 c（使用括号或引号来引用）+ it（它 - 某物）——> 使用括号或引号来引用某物，对应与引用有关的含义，由此把握 cit 作词根表示""引用""；

② 针对整个词根采用谐音记忆法：cit 的发音类似中文""升腾""，升腾起来，升起，激发起 ——> 使…升起，使…升腾起来，比如使心中升起某种情感，由此把握与激发、激起、唤起有关的含义，故 cit 作词根表示""唤起；激发""；

③ 针对整个词根采用谐音记忆法：cit 的发音类似中文""市区""，延伸表示城市，由此把握 cit 作词根表示""城市""；进一步延伸表示在城市里居住的人，对应公民的含义，由此把握 cit 作词根表示""公民""；"
652ac954-bbcd-488d-856c-fcf1d62b786d,1,23604e05-a0c6-4779-b706-49c9a10c3b6a,-ol,suffix,"① 名词后缀，构成名词，表示物，还常在化学中常表示""醇""或""酚""类化合物；有时也指""油""；② 还可以作形容词，构成形容词，表示…的；③ 也可以作动词，构成动词；",
652ac954-bbcd-488d-856c-fcf1d62b786d,2,3f08b392-00ef-4a8f-a623-fbb7b59f61d0,patr,root,"表示""父亲""或""祖国""；","① 针对整个词根采用谐音记忆法：patr 的发音类似中文""怕捶""，联想到小时候犯错之后害怕被父亲捶（殴打）的意向，具体刻画放了错误父亲抄家伙准备打你的场景，把握其表示你害怕会打你的父亲的含义，故 patr 作词根表示""父亲""；

或者切换思路，针对整个词根采用谐音记忆法：patr 的发音类似中文""爸的""，与爸爸有关的，对应与爸爸、父亲有关的含义，故 patr 作词根表示""父亲""；

② 基于""父亲""的含义，将其与""祖国""的意向联系在一起，理解为像父亲一样接纳自己的具有故乡意味的土地，对应到国家表示祖国，故 patr 作词根还可以表示""祖国""；"
652ac954-bbcd-488d-856c-fcf1d62b786d,3,bdcb519c-82ea-4279-9507-eb9f64fc4754,trol,root,"表示""滚动""、""卷""、""书卷，名册""或""巡行""；","① 针对整个词根采用字形联想法：将字母 o 看成是一个小球，将 l 看成一个笔直倾斜的轨道 ——> 联想到如图所示，将小球（o）放上轨道（l）并稍加一个推力，小球便开始在轨道上""滚动""起来，由此把握与滚动有关的意向，故 trol 作词根表示""滚动""；

![Pasted image 20250827143534.png](https://cdn.aimwords.com/prefix-images/trol/6e3b80f9-Pasted_image_20250827143534.png)

基于""滚动""的意向联想到如图所示旋转卷动的意向，把握与卷有关的含义，作词根表示""卷""；进一步延伸具体表示如图所示卷起来的书卷，故 rol 作词根还可以表示""书卷，名册""；

![Pasted image 20250827144644.png](https://cdn.aimwords.com/prefix-images/trol/c1add8a8-Pasted_image_20250827144644.png)

② 针对整个词根采用谐音记忆法：trol 的发音类似中文""出""，结合词根""巡行""的含义联想到如图所示，警局派出（trol）大量的警车在大街小巷巡逻，具体刻画警车出了警局后沿街巡逻的意向，把握 trol 作词根表示""巡行""；

![Pasted image 20251125181934.png](https://cdn.aimwords.com/prefix-images/trol/848d1247-Pasted_image_20251125181934.png)"
c78c0e0b-7846-43ce-bdb8-b42132f74145,1,d56e76f7-0ba9-4b1e-9eac-a1dbe8f8c79a,-ing,suffix,"主要有三种功能：① 动词后缀，表示动词；② 名词后缀，构成动名词，将动词名词化，表示动作本身或过程；③ 形容词后缀，构成形容词，通常由现在分词转化而来，表示性质或特征，意为""…的""；",
c78c0e0b-7846-43ce-bdb8-b42132f74145,2,3cceacde-af13-41c2-9717-c0c877473682,stri,root,"表示""拉紧，束缚""、""打击""、""剥去，剥夺""或""线条，条纹""；","① 针对整个词根采用谐音记忆法：stri 的发音类似中文""死拽""，联想到如图所示一个人用手死拽着绳子，绳子的另一端牢牢的绑住一根木桩的场景，重点突出用绳子绑住、勒紧、捆住某物的细节，把握 stri 作词根表示""拉紧，束缚""；

![Pasted image 20250914173839.png](https://cdn.aimwords.com/prefix-images/stri/a46b9589-Pasted_image_20250914173839.png)

② 针对整个词根采用谐音记忆法：stri 的发音类似中文""使踹""，用脚踹，对应攻击有关的意向，把握 stri 表示与打击有关的含义，故 stri 作词根表示""打击""；

③ 针对整个词根采用谐音记忆法：stri 的发音类似中文""丝带""，联想到丝带、条带类的东西，对应一条条条纹状的意向，把握 stri 作词根表示""线条，条纹""；

④ 针对整个词根采用谐音记忆法：stri 的发音类似中文""死拽""，把别人的东西从别人的手上死死地拽下来占为己有，对应一种剥夺、抢夺的意向，故 stri 作词根表示""剥去，剥夺""；"
8118d41e-61ff-48ff-a159-8a990dcb3787,1,f37d3ea1-8d14-4d7e-a3b8-bb78f360167e,deal,base,表示 v.（dealt，dealt，dealing）处理；交易；（扑克游戏中）发牌；n.量，数额；交易；,
1eda8811-ad9b-4d92-8e85-87c261159023,1,22a3b447-d3cf-4d74-8e34-fadb7d2b0375,-er,suffix,"① 名词后缀，加在动词后，表示""…的人或物""；也可能加在名词后，表示""从事…职业的人""或""来自…地方的人""；② 形容词或副词后缀，构成比较级，表示""更…""；③ 动词后缀，作动词；",
1eda8811-ad9b-4d92-8e85-87c261159023,2,f37d3ea1-8d14-4d7e-a3b8-bb78f360167e,deal,base,表示 v.（dealt，dealt，dealing）处理；交易；（扑克游戏中）发牌；n.量，数额；交易；,
92cf514d-fb10-4e23-a5d7-bf7a1cf4f8a2,1,89a91687-da8b-4c1c-a85e-18cfa5654cf2,sneak,base,表示 v.偷偷地做（吃）；潜行；偷窃；n.鬼鬼祟祟的人；偷偷摸摸的行为；adj.不声不响进行的；偷偷的；,
d30cd5aa-8027-45a1-ab4f-f0114642d0d7,1,fd82a556-6b30-49c2-bb48-20520533c2dc,-x,suffix,可以作为动词后缀，名词后缀，形容词后缀，构成动词，名词，形容词。-x 出现在词尾时，本身通常不作为一个具有独立、统一语义的后缀来添加新的意义，仅作为完整单词的结尾；,
d30cd5aa-8027-45a1-ab4f-f0114642d0d7,2,290a632f-dfeb-4687-9ff8-cd3566d28585,ortho,root,"表示""正；直""；","针对整个词根采用谐音记忆法：ortho 的发音类似中文""我说""，联想到一个人说""我这个人向来说话算话。""整体给人一种正气凛然的感觉，重点突出诚实、正直的人格特性，把握 ortho 作词根表示""正；直""；"
d30cd5aa-8027-45a1-ab4f-f0114642d0d7,3,dfb0891c-b6d6-46b5-b231-2c1f5b63362f,dox,root,"表示""观点，思想""；","划分：do | x
针对第 1 个元素采用谐音记忆法：do 在词根里的发音类似中文""独""，独特；
针对第 2 个元素采用谐音记忆法：x 在词根里的发音类似中文""视""，视角；
联系词根的含义再综合考虑 do（独 - 独特）+ x（视 - 视角）——> 独特的视角，对应鲜明的观点和想法，由此把握 dox 表达与观点、想法有关的含义，故 dox 作词根表示""观点，思想""；"
a3e49616-872f-4600-b774-572d8bb395f1,1,8845d935-09a5-45da-97b8-4dd591bfe148,out-,prefix,"表示""向外""、""出来""或""超过；胜过""；","[[out]] 为已经记忆过的单词，表示 adv.在外；基于""外""的核心意向，作前缀表示""向外""；延伸表示从内向外出来，表示""出来""；更进一步，通过内和外的对比，将""外""理解为范围超过""内""的意向，由此把握 out- 作前缀表示""超过；胜过""；"
a3e49616-872f-4600-b774-572d8bb395f1,2,9f33ce97-4888-43fc-8870-a4d7a0e18635,put,root,"表示""摆，放""、""思考，认为""或""计算，评估""；","针对整个词根采用谐音记忆法：put 的发音类似中文""铺""，铺开，展开；由此延伸：① 将…铺开，将…铺出来，对应将…摆出来、放出来的意向，故 put 作词根表示""摆，放""；② 联系""思考，认为，计算，评估""；的含义进行理解：想象我们在思考、计算、评估问题时，需要将各种想法和思路在脑海中""铺""开，逐一审视和分析，从而得出结论或形成看法，由此把握 put 对应思考、评估、计算的思维过程，作词根表示""思考，认为""或""计算，评估""；"
256c7701-ae6f-4976-aed2-b9ceb26a8400,1,c1be958b-0077-40b1-aac8-6771b6760608,spec,root,"表示""看，观察""；","针对整个词根采用谐音记忆法：spec 在词根里的发音类似中文""识别""，联想到用眼睛认真仔细查看、观察并完成识别的场景，突出使用眼睛看、观察的意向，由此把握 spec 作词根表示""看，观察""；"
256c7701-ae6f-4976-aed2-b9ceb26a8400,2,902260c2-0a41-46d9-8130-90955ee5437e,-t,suffix,可以作为动词后缀，名词后缀，形容词后缀，构成动词，名词，形容词。-t 出现在词尾时，本身通常不作为一个具有独立、统一语义的后缀来添加新的意义，仅作为完整单词的结尾；,
256c7701-ae6f-4976-aed2-b9ceb26a8400,3,99ef52ef-c799-4264-91d4-ccb70872673b,-ator,suffix,"名词后缀，构成名词，通常表示""做…的人或物""，即动作的执行者或工具；",
4445c594-bc24-4f76-939c-1b3e6f321d62,1,53088800-b246-4c0a-91ba-2c12567a8852,lap,base,表示 n.大腿；重叠部分；（比赛中的）一圈；v.轻拍；（超过）一圈；使部分重叠；,
df50fc20-a343-42e0-a1de-51fc00247938,1,2ec342b0-e4bc-419d-ae67-390149ddbd21,over-,prefix,"表示""在…之上""；""高级，优越""；""越过，横过，超过""；""覆盖，遍及""；""过度，过分""；""颠倒，翻转""或""从头到尾，彻底""；","[[over]] 为已经记忆过的单词，表示 prep.在…之上；超过；adv.超过；从头到尾；adj.完了，结束了；当 over- 作为前缀时，表示相关的含义：

① 对应 over 表示在…之上时，i. over- 作前缀表示""在…之上""；ii. 延伸表示等级在…之上，表示更高级，更优越，作前缀表示""高级，优越""；iii. 更进一步延伸表示从上方穿过、越过，作前缀表示""越过，横过，超过""；iv. 还可以想象巨大的东西位于上方，将下方的…完全覆盖住，由此把握 over- 作前缀表示""覆盖，遍及""；

② 对应 over 表示 v.超过；延伸表示超过规定的范围，over- 作词根表示超出、超过，意为""过度，过分""；

② 对应 over 表示 adv.从头到尾；延伸把握 over- 作前缀表示""从头到尾，彻底""；进一步联想到日常我们对从头到尾、彻底的描述为""…个底掉""，表示将头和底调换，对应与颠倒、翻转有关的含义，作前缀表示""颠倒，翻转""；"
df50fc20-a343-42e0-a1de-51fc00247938,2,53088800-b246-4c0a-91ba-2c12567a8852,lap,base,表示 n.大腿；重叠部分；（比赛中的）一圈；v.轻拍；（超过）一圈；使部分重叠；,
ed08ef47-15cb-4473-9133-1a725825aea2,1,902260c2-0a41-46d9-8130-90955ee5437e,-t,suffix,可以作为动词后缀，名词后缀，形容词后缀，构成动词，名词，形容词。-t 出现在词尾时，本身通常不作为一个具有独立、统一语义的后缀来添加新的意义，仅作为完整单词的结尾；,
ed08ef47-15cb-4473-9133-1a725825aea2,2,1680e212-326e-40f0-84f3-5ec1f172b73a,-et,suffix,"① 名词后缀，构成名词，表示""小的…""（指小东西）；② 形容词后缀，表示形容词，…的；",
ed08ef47-15cb-4473-9133-1a725825aea2,3,e6eb7300-13ab-4372-9407-06adc7764ce3,stre,root,"表示""拉紧，束缚""、""拉伸，延展""、""力量""或""街道""；","① 针对整个词根采用谐音记忆法：stre 的发音类似中文""死拽""，联想到如图所示一个人用手死拽着绳子，绳子的另一端牢牢的绑住一根木桩的场景，重点突出用绳子绑住、勒紧、捆住某物的细节，把握 stre 作词根表示""拉紧，束缚""；

![Pasted image 20250914173839.png](https://cdn.aimwords.com/prefix-images/stre/a46b9589-Pasted_image_20250914173839.png)

基于""拉紧""的含义突出拉的含义，延伸表示拉开、拉伸有关的意向，故 stre 作词根还可以表示""拉伸，延展""；

② 针对整个词根采用谐音记忆法：stre 的发音类似中文""死壮""，联想到如图所示一个强壮的男性，重点突出强壮的身材传递出来的力量感，把握 stre 作词根表示""力量""；

![Pasted image 20250914201325.png](https://cdn.aimwords.com/prefix-images/stre/61ec397c-Pasted_image_20250914201325.png)

③ 划分：s | tre
针对第 1 个元素采用谐音记忆法：s 在词根里的发音类似中文""市""，城市；
针对第 2 个元素采用谐音记忆法：tre 在词根里的发音类似中文""街""，街道；
联系词根的含义再综合考虑 s（市 - 城市）+ tre（街 - 街道）——> 城市里的街道，由此把握 stre 作词根表示""街道""；"
2d630cbf-8ae4-4313-a304-071bbd3e36eb,1,c4c58f2a-7a46-4ce9-b31e-4c25c61fc6e9,trai,root,"表示""拖；拉""、""痕迹""或""训练""；","① 针对整个单词采用谐音记忆法：trai 在词根里的发音类似中文""拽""，拽着某物拖动，联想到你用手拽着一个东西拖动很远距离的场景，把握 trai 表示与拽、拖、拉有关的意向，作词根表示""拖；拉""；进一步联想在雪地或者泥地里拖拉物体，自然会在地面上留下明显的痕迹，故 trai 还可以表示拖拉物体留下的印记，作词根表示""痕迹""；

② 基于 trai 作词根表示""拖，拉""的含义再结合""训练""的含义进行理解：联想到如图所示在健身房通过拖、拉的方式进行健身训练的场景，由此将""拖，拉""理解为""训练""的一种方式，故 trai 作词根还可以表示""训练""；

![Pasted image 20250925104139.png](https://cdn.aimwords.com/prefix-images/trai/3d77cd17-Pasted_image_20250925104139.png)"
2d630cbf-8ae4-4313-a304-071bbd3e36eb,2,902260c2-0a41-46d9-8130-90955ee5437e,-t,suffix,可以作为动词后缀，名词后缀，形容词后缀，构成动词，名词，形容词。-t 出现在词尾时，本身通常不作为一个具有独立、统一语义的后缀来添加新的意义，仅作为完整单词的结尾；,
6d291bee-b2ba-49e8-a6ee-057728b71949,1,576344a5-6f42-45f7-a4a1-9ce614c72f81,-ment,suffix,"名词后缀，名词，通常加在动词后面，表示""动作，过程；状态；结果；具体物""；",
6d291bee-b2ba-49e8-a6ee-057728b71949,2,25c9c982-54cc-42c6-8d13-31b6232755b7,re-,prefix,"表示""回""、""向后""、""相反""、""否定，不""、""重复，多次，一再""、""再次，重新""或""加强，强调""；","① 针对整个前缀采用谐音记忆法：i. re- 的发音类似中文""回""，直接对应 re- 作前缀表示""回""；ii. 进一步延伸将…拉回、收回，对应从前向后回来的运动倾向，突出向后的方向，把握 re- 作前缀表示""向后""；iii. 更进一步，在物体往回、往后运动前肯定先有一个往前运动的趋势（只有先往前才谈得上往回、往后），重点对比先往前然后调转为相反方向往后，这个前后相反的对比，突出相反的意向，把握 re- 作前缀表示""相反""；iv. 基于""相反""的含义，把握与反向、互相有关的含义，延伸到判断上，反向的判断、负向的判断，对应否定的含义，故 re- 作前缀还可以表示""否定，不""；

② 基于""回""的含义进延伸，i. 对应将给出的东西收回，联想到我们将微信发出去的消息撤回，然后重新编辑之后再次发送的场景。重点突出撤回再重新发送过程中再次、重新的意向，把握 re- 作前缀表示""再次，重新""；ii. 而一旦第二次发送消息，基于次数的重复（大于等于 2）对应表示多次、重复、一再的意向，故 re- 作前缀还可以表示""重复，多次，一再""；iii. 更进一步，任何一件事多次、重复做都带有加强、强化的意向，比如同样的话反复说就是在强调话里的内容，基于突出、强调的逻辑，把握 re- 作前缀还可以表示""加强，强调""；"
6d291bee-b2ba-49e8-a6ee-057728b71949,3,a7f1e491-8c08-4d26-b90f-1ac975bbd0a0,pay,base,表示 v.（paid，paid，paying）支付，付出，付钱，偿还；n.工资；薪金；,
4832e929-41aa-4b03-b5cf-08c94c2db27b,1,8a1847f9-68a5-46a5-84d2-7a5c546eb0a1,-de,suffix,常用词尾，常见于名词、动词或形容词的词尾，其来源多样，不具有单一、固定的后缀功能或含义，通常是单词本身从源语言（如拉丁语、法语）继承的一部分；,
4832e929-41aa-4b03-b5cf-08c94c2db27b,2,7f38defd-71b6-4a35-9f5f-02b9344ca572,di-,prefix,"表示""二，双""、""分开，离开""、""否定""、""通过，横过""或""加强，强调""；","① 针对整个前缀采用谐音记忆法：di- 的发音类似中文""低""，很低的评价，对应对事物的否定，基于否定的意向把握 di- 作前缀表示""否定""；由此延伸联想到爸妈用非常严厉甚至气急败坏的语气打压你、对你给予极低的评价的场景，比如火冒三丈地大吼""你这个废物！""重点突出父母情绪的强烈，把握语气中与加强、强调有关的意向，由此把握 di- 作前缀表示""加强，强调""；

② 针对整个前缀采用谐音记忆法：di- 的发音类似中文""弟""，弟弟，想象你爸妈给你生了一个弟弟，这个弟弟就是家里的第二个孩子。重点突出弟弟是第二个孩子的意向，把握 di- 表达与二、双有关的含义，作前缀表示""二，双""；进一步延伸，联想到将一个整体一分为二的意向，让一个变成两个，对应分开的意向，故 di- 作前缀还可以表示""分开""；进一步延伸表示地理位置上的分开，故 di- 作前缀表示""离开""；

③ 针对整个前缀采用谐音记忆法：di- 的发音类似中文""递""，传递，联想到上学时有同学找你借笔，你间隔着一个同学将你的笔递给了借笔的同学场景，重点突出你跨过、越过、通过中间的同学传递笔的细节，把握与通过、跨过、横过有关的含义，把握 di- 作前缀表示""通过，横过""；"
4832e929-41aa-4b03-b5cf-08c94c2db27b,3,f1ea0998-4e7e-42c4-a1cb-cc651552cbac,oxy,root,"表示""氧""；","针对整个词根采用谐音记忆法：oxy 在词根里的发音类似中文""我可吸""，我们可以呼吸的气体，对应氧气，由此把握 oxy 作词根表示""氧""；"
4832e929-41aa-4b03-b5cf-08c94c2db27b,4,6a3e716e-b8a1-4895-b8ae-c02cb94e47d4,-ide,suffix,名词后缀，构成名词，主要用于化学领域，表示二元化合物（尤指非金属元素或基团与更正电性元素结合）或某些有机化合物类别；,
