word_id,spelling,base_status,morphology_status,sentences_status,exam_status,batch_id,evidence_refs,issues,updated_at
cet4-w-e0b873b6c0bc3ea668e8,namely,not_started,not_started,not_started,not_started,,,,
cet4-w-9b61ebf5988006d25562,nap,not_started,not_started,not_started,not_started,,,,
cet4-w-75907434d3650f202a52,napkin,not_started,not_started,not_started,not_started,,,,
cet4-w-095bdfc0195f61963787,narrate,not_started,not_started,not_started,not_started,,,,
cet4-w-671fa6bcfc77568ddfe3,narration,not_started,not_started,not_started,not_started,,,,
cet4-w-6e375f68231a42b96533,narrative,not_started,not_started,not_started,not_started,,,,
cet4-w-6ba72d61f7c19318f09c,narrator,not_started,not_started,not_started,not_started,,,,
cet4-w-b7d6cb81c70a0fb8c028,narrow,not_started,not_started,not_started,not_started,,,,
cet4-w-ff8f95c27b537c118b55,narrowly,not_started,not_started,not_started,not_started,,,,
cet4-w-7f897690b93b4f3d24fc,nasty,not_started,not_started,not_started,not_started,,,,
cet4-w-1340277ef76cfc85471f,nation,not_started,not_started,not_started,not_started,,,,
cet4-w-3ba058bdbef6113ae98e,national,not_started,not_started,not_started,not_started,,,,
cet4-w-0198d85fe823d142d7bf,nationalism,not_started,not_started,not_started,not_started,,,,
cet4-w-9ad31c381972d6871f07,nationalist,not_started,not_started,not_started,not_started,,,,
cet4-w-377119164ad50cbd2ece,nationality,not_started,not_started,not_started,not_started,,,,
cet4-w-c6554db19c424772f85a,nationwide,not_started,not_started,not_started,not_started,,,,
cet4-w-cd27b09a401c5fa0ad97,native,not_started,not_started,not_started,not_started,,,,
cet4-w-5d2bfed61867af92d955,natural,not_started,not_started,not_started,not_started,,,,
cet4-w-903695a96bc50f66667d,naturally,not_started,not_started,not_started,not_started,,,,
cet4-w-6e7d586693335ac35181,nature,not_started,not_started,not_started,not_started,,,,
cet4-w-b2d1d70ad5283faa9bdb,naughty,not_started,not_started,not_started,not_started,,,,
cet4-w-b29d4e60aeae1aa3b87a,naval,not_started,not_started,not_started,not_started,,,,
cet4-w-5687f84757e6e72d7ae3,navy,not_started,not_started,not_started,not_started,,,,
cet4-w-f2524ee58795a9fb4f6c,near,not_started,not_started,not_started,not_started,,,,
cet4-w-ebcc51f0d03728545693,nearby,not_started,not_started,not_started,not_started,,,,
cet4-w-4004d3e35c2b2d4d8959,nearly,not_started,not_started,not_started,not_started,,,,
cet4-w-67d42f42418b2eaf1a6c,neat,not_started,not_started,not_started,not_started,,,,
cet4-w-034b66a5f356d25e3871,necessarily,not_started,not_started,not_started,not_started,,,,
cet4-w-a49a2c5b1472dfa96a83,necessary,not_started,not_started,not_started,not_started,,,,
cet4-w-1182305c3b853adbea12,necessitate,not_started,not_started,not_started,not_started,,,,
cet4-w-4fe42db77271ebc4afff,necessity,not_started,not_started,not_started,not_started,,,,
cet4-w-576cf6276dd48175e418,neck,not_started,not_started,not_started,not_started,,,,
cet4-w-05728fdf1d9ab0f94564,necklace,not_started,not_started,not_started,not_started,,,,
cet4-w-ba467fdfc4fa6a3b758b,need,not_started,not_started,not_started,not_started,,,,
cet4-w-592efbc998804ed4805b,needle,not_started,not_started,not_started,not_started,,,,
cet4-w-e9b22f353deb84c2c3a7,needy,not_started,not_started,not_started,not_started,,,,
cet4-w-b3053cfe0fa854d3d61e,negate,not_started,not_started,not_started,not_started,,,,
cet4-w-134a64d061615ac8ddc6,negation,not_started,not_started,not_started,not_started,,,,
cet4-w-201105310dda6bc19956,negative,not_started,not_started,not_started,not_started,,,,
cet4-w-577d05bac5a94fe8de7b,neglect,not_started,not_started,not_started,not_started,,,,
cet4-w-185c9e90c62f04507514,neglectful,not_started,not_started,not_started,not_started,,,,
cet4-w-5539b7c5632e04fa409b,negotiable,not_started,not_started,not_started,not_started,,,,
cet4-w-f1e9efe2de8c22c0052a,negotiate,not_started,not_started,not_started,not_started,,,,
cet4-w-c9a3fa48a47cbdbeaa80,negotiation,not_started,not_started,not_started,not_started,,,,
cet4-w-fea6469ec28e11caece5,neighbor,not_started,not_started,not_started,not_started,,,,
cet4-w-d21a3159eabbc5a80ce9,neighborhood,not_started,not_started,not_started,not_started,,,,
cet4-w-2f458e7dd2895bdb5070,neither,not_started,not_started,not_started,not_started,,,,
cet4-w-fc56c8c616b25925ce8f,nephew,not_started,not_started,not_started,not_started,,,,
cet4-w-a14e221fa5f9f5a94613,nerve,not_started,not_started,not_started,not_started,,,,
cet4-w-e99b4690425c998121f6,nervous,not_started,not_started,not_started,not_started,,,,
cet4-w-d792d505f0b68a7f1809,nest,not_started,not_started,not_started,not_started,,,,
cet4-w-f62cb5f609182c8534d9,net,not_started,not_started,not_started,not_started,,,,
cet4-w-8be8e79fd166f596b7eb,network,not_started,not_started,not_started,not_started,,,,
cet4-w-65cd27db40c741faafc8,networking,not_started,not_started,not_started,not_started,,,,
cet4-w-ee1f2d5a92cfa67b7860,neutral,not_started,not_started,not_started,not_started,,,,
cet4-w-5efc1815f36a581e70d0,neutrality,not_started,not_started,not_started,not_started,,,,
cet4-w-ad45a2419581ee5b2e7c,neutralize,not_started,not_started,not_started,not_started,,,,
cet4-w-babf092c4fdb177a94b3,never,not_started,not_started,not_started,not_started,,,,
cet4-w-9e2557a8ec7d1c6c9019,nevertheless,not_started,not_started,not_started,not_started,,,,
cet4-w-2174b079a5c348096021,new,not_started,not_started,not_started,not_started,,,,
cet4-w-5717d2c57921f707fd55,news,not_started,not_started,not_started,not_started,,,,
cet4-w-ef0a124f24fcdea9f25a,newspaper,reviewed,reviewed,reviewed,not_started,cet4-s2-b003,"[""ev-lex-newspaper"",""ev-edit-b003"",""ev-etym-newspaper""]",阶段 6 待核验真题与词频,2026-09-17
cet4-w-567852a93094c238ad5d,next,not_started,not_started,not_started,not_started,,,,
cet4-w-5a19de448e7ec0c21103,nice,not_started,not_started,not_started,not_started,,,,
cet4-w-c19cb61ada5b05a09f63,nicety,not_started,not_started,not_started,not_started,,,,
cet4-w-7a6ce0f04f97b4882b97,nickel,not_started,not_started,not_started,not_started,,,,
cet4-w-8c786400de7cd258eec7,niece,not_started,not_started,not_started,not_started,,,,
cet4-w-8394c3ee6ec020e1a2f2,night,not_started,not_started,not_started,not_started,,,,
cet4-w-8c37cb7bba2cadaf469d,nightly,not_started,not_started,not_started,not_started,,,,
cet4-w-5e6d1bac995f1ac6ad02,nightmare,not_started,not_started,not_started,not_started,,,,
cet4-w-de720a7a01a4edb91e84,nine,not_started,not_started,not_started,not_started,,,,
cet4-w-58daac4f915c578bbf5d,nineteen,not_started,not_started,not_started,not_started,,,,
cet4-w-c7f160ec762d70f15882,ninety,not_started,not_started,not_started,not_started,,,,
cet4-w-76154221802a52efcea3,ninth,not_started,not_started,not_started,not_started,,,,
cet4-w-ab6b8f610837afe9c074,no,not_started,not_started,not_started,not_started,,,,
cet4-w-1d78bab849e9c3669c0b,nobility,not_started,not_started,not_started,not_started,,,,
cet4-w-0f1f351abeb72d2f348b,noble,not_started,not_started,not_started,not_started,,,,
cet4-w-1ad2bcbfca64eac26454,nobody,not_started,not_started,not_started,not_started,,,,
cet4-w-64af3a67aed9c3f1958b,nod,not_started,not_started,not_started,not_started,,,,
cet4-w-e1ae3e6dd865f8ed0cae,noise,not_started,not_started,not_started,not_started,,,,
cet4-w-bdfb8d139e3480c9a7ae,noisy,not_started,not_started,not_started,not_started,,,,
cet4-w-3284808d1454f164967b,none,not_started,not_started,not_started,not_started,,,,
cet4-w-f11c14f3351436c58508,nonsense,not_started,not_started,not_started,not_started,,,,
cet4-w-3e551f0d9963e78e5eb5,noodle,not_started,not_started,not_started,not_started,,,,
cet4-w-c919b173bdf2f74d202a,noon,not_started,not_started,not_started,not_started,,,,
cet4-w-175f6acbce4e98878f69,nor,not_started,not_started,not_started,not_started,,,,
cet4-w-d6e4f2dc38675fd29830,norm,not_started,not_started,not_started,not_started,,,,
cet4-w-2b047061126e5997cff6,normal,not_started,not_started,not_started,not_started,,,,
cet4-w-262543a3677bbdb1cbbc,normalization,not_started,not_started,not_started,not_started,,,,
cet4-w-ba3332685b8727788429,normalize,not_started,not_started,not_started,not_started,,,,
cet4-w-e54068437d5f6bddd87e,normally,not_started,not_started,not_started,not_started,,,,
cet4-w-441fed11977ccaf97392,north,not_started,not_started,not_started,not_started,,,,
cet4-w-3e315e24bddfcc452a2b,northeast,not_started,not_started,not_started,not_started,,,,
cet4-w-1482774eabfa1b259671,northeastern,not_started,not_started,not_started,not_started,,,,
cet4-w-82b48e7d16d0d69af23c,northern,not_started,not_started,not_started,not_started,,,,
cet4-w-faa444aad2b91184b22f,northwest,not_started,not_started,not_started,not_started,,,,
cet4-w-73cbb974250186046e82,northwestern,not_started,not_started,not_started,not_started,,,,
cet4-w-49f15187413548a0ecd8,nose,not_started,not_started,not_started,not_started,,,,
cet4-w-76d383a914d180bdfba9,nosy,not_started,not_started,not_started,not_started,,,,
cet4-w-01015734c7e89c117b92,not,not_started,not_started,not_started,not_started,,,,
cet4-w-de39ee7e7049e883a4be,notable,not_started,not_started,not_started,not_started,,,,
cet4-w-8d6c88462c6bb934cf3a,notation,not_started,not_started,not_started,not_started,,,,
cet4-w-dfab53c57ce08dc95823,note,not_started,not_started,not_started,not_started,,,,
cet4-w-6adc6d99c9c75dc625dd,notebook,not_started,not_started,not_started,not_started,,,,
cet4-w-657fb589136154eca644,nothing,not_started,not_started,not_started,not_started,,,,
cet4-w-5cf23c36701b075fe6e6,notice,not_started,not_started,not_started,not_started,,,,
cet4-w-0dcc55a9ce2720c0e320,noticeable,not_started,not_started,not_started,not_started,,,,
cet4-w-d23501334810de6d4f34,notification,not_started,not_started,not_started,not_started,,,,
cet4-w-5adb037cd11fdf769aef,notify,not_started,not_started,not_started,not_started,,,,
cet4-w-44c21f95e39f67712f4e,notion,not_started,not_started,not_started,not_started,,,,
cet4-w-ffc1a283cc36aaa8f175,notional,not_started,not_started,not_started,not_started,,,,
cet4-w-f159f6cb49253c0ff8db,noun,not_started,not_started,not_started,not_started,,,,
cet4-w-f4fc4a0b054a868f953c,nourish,not_started,not_started,not_started,not_started,,,,
cet4-w-5b604fb309785cf8d07a,nourishment,not_started,not_started,not_started,not_started,,,,
cet4-w-6038da16ada031bcd82b,novel,not_started,not_started,not_started,not_started,,,,
cet4-w-f6076aa0f658a072cd72,novelist,not_started,not_started,not_started,not_started,,,,
cet4-w-879c42ac36d7c21eebd5,novelty,not_started,not_started,not_started,not_started,,,,
cet4-w-c3c99bbc80997c2eafe5,November,not_started,not_started,not_started,not_started,,,,
cet4-w-c19200eacc72bd8415b5,now,not_started,not_started,not_started,not_started,,,,
cet4-w-eb83e61dd14addaaa5f9,nowadays,not_started,not_started,not_started,not_started,,,,
cet4-w-36d8e386bd58c179164a,nowhere,not_started,not_started,not_started,not_started,,,,
cet4-w-5b47971d64e8f3b94127,nuclear,not_started,not_started,not_started,not_started,,,,
cet4-w-37aa6ddce89d88132ea1,nucleus,not_started,not_started,not_started,not_started,,,,
cet4-w-7a39ef1db671473d8aca,nude,not_started,not_started,not_started,not_started,,,,
cet4-w-c4acf03266b17db9edab,nudity,not_started,not_started,not_started,not_started,,,,
cet4-w-e409a216d7e69035e60e,nuisance,not_started,not_started,not_started,not_started,,,,
cet4-w-f93105df517938a0619d,number,not_started,not_started,not_started,not_started,,,,
cet4-w-45ed6dcbda582c02a78a,numerous,not_started,not_started,not_started,not_started,,,,
cet4-w-7e46723da861b5bd4bcd,nurse,not_started,not_started,not_started,not_started,,,,
cet4-w-e7ac1059db14138ad219,nursery,not_started,not_started,not_started,not_started,,,,
cet4-w-3d2d0edfb8464ae73ae9,nut,not_started,not_started,not_started,not_started,,,,
cet4-w-36be4f5b3cc009bf343e,nutrient,not_started,not_started,not_started,not_started,,,,
cet4-w-dcce2f68e38b65407225,nutrition,not_started,not_started,not_started,not_started,,,,
cet4-w-647d71898dfd17644421,o'clock,not_started,not_started,not_started,not_started,,,,
cet4-w-0df8e5051007e005e116,obedience,not_started,not_started,not_started,not_started,,,,
cet4-w-91c7a77c4382204fe130,obedient,not_started,not_started,not_started,not_started,,,,
cet4-w-8ba43753eb8bd499b3eb,obese,not_started,not_started,not_started,not_started,,,,
cet4-w-fdef699b471ba01878c6,obesity,not_started,not_started,not_started,not_started,,,,
cet4-w-2868dfbbe96e3f1b2924,obey,not_started,not_started,not_started,not_started,,,,
cet4-w-6f452b8726b980a0430f,object,not_started,not_started,not_started,not_started,,,,
cet4-w-2c00d214731747562b0d,objection,not_started,not_started,not_started,not_started,,,,
cet4-w-03676b8c6f9844cb1cfe,objective,not_started,not_started,not_started,not_started,,,,
cet4-w-4786b7a0e6ac4c8b9673,obligation,not_started,not_started,not_started,not_started,,,,
cet4-w-78d47e6d319914573452,obligatory,not_started,not_started,not_started,not_started,,,,
cet4-w-c42eeaa5eef8dc9fbbec,oblige,not_started,not_started,not_started,not_started,,,,
cet4-w-5eba5c2841337182d5b8,obliged,not_started,not_started,not_started,not_started,,,,
cet4-w-bf1d4cc75ea968e0049e,observant,not_started,not_started,not_started,not_started,,,,
cet4-w-d73e0e1554053ae4bd53,observation,not_started,not_started,not_started,not_started,,,,
cet4-w-b5a1e6d1dfdc42de42bb,observe,not_started,not_started,not_started,not_started,,,,
cet4-w-e66e4d4cc6830198989b,observer,not_started,not_started,not_started,not_started,,,,
cet4-w-8d9380c574d4c2790790,obstacle,not_started,not_started,not_started,not_started,,,,
cet4-w-eaf59a354e8b7cf4297a,obtain,not_started,not_started,not_started,not_started,,,,
cet4-w-f91cb316659a68d4c780,obtainment,not_started,not_started,not_started,not_started,,,,
cet4-w-baf7c396a6ddc75e4fbe,obvious,not_started,not_started,not_started,not_started,,,,
cet4-w-29bf06b3a9bcadca3157,obviously,not_started,not_started,not_started,not_started,,,,
cet4-w-8c41a86bb84c1b407930,occasion,not_started,not_started,not_started,not_started,,,,
cet4-w-150ab72d1726f27a54bf,occasional,not_started,not_started,not_started,not_started,,,,
cet4-w-4b7d0cce6c9315c54284,occasionally,not_started,not_started,not_started,not_started,,,,
cet4-w-d37162ed5fee323d86c2,occupancy,not_started,not_started,not_started,not_started,,,,
cet4-w-c7427809fc2c9cc17e81,occupant,not_started,not_started,not_started,not_started,,,,
cet4-w-af4511541b2a55dc7cc0,occupation,not_started,not_started,not_started,not_started,,,,
cet4-w-2b7b27b6416e972e9380,occupational,not_started,not_started,not_started,not_started,,,,
cet4-w-ef6864bd8ac441e8ba9d,occupy,not_started,not_started,not_started,not_started,,,,
cet4-w-1b1571021dd594e7868d,occur,not_started,not_started,not_started,not_started,,,,
cet4-w-d3314abcdb0d8c665af3,occurrence,not_started,not_started,not_started,not_started,,,,
cet4-w-ad1f1ea4c23d757171be,ocean,not_started,not_started,not_started,not_started,,,,
cet4-w-04003944345005b4f8f2,oceanic,not_started,not_started,not_started,not_started,,,,
cet4-w-31cef69018ad6d60179d,October,not_started,not_started,not_started,not_started,,,,
cet4-w-fd6003110a56f3af9c39,odd,not_started,not_started,not_started,not_started,,,,
cet4-w-a86bb33f5b15b65073ef,oddity,not_started,not_started,not_started,not_started,,,,
cet4-w-c00e6f9227505d5443e0,odds,not_started,not_started,not_started,not_started,,,,
cet4-w-ca0f2dc53b0d3b66b597,odor,not_started,not_started,not_started,not_started,,,,
cet4-w-f50c5f92691eb519295f,odorous,not_started,not_started,not_started,not_started,,,,
cet4-w-be7874648934612b4c3a,of,not_started,not_started,not_started,not_started,,,,
cet4-w-2e36fdff598733e447df,off,not_started,not_started,not_started,not_started,,,,
cet4-w-9923bd2e99733e6b3c0e,offend,not_started,not_started,not_started,not_started,,,,
cet4-w-a2a28d11999d08801241,offender,not_started,not_started,not_started,not_started,,,,
cet4-w-16dd8723183f4e0c73bd,offense,not_started,not_started,not_started,not_started,,,,
cet4-w-b57428478a6b463fe6c7,offensive,not_started,not_started,not_started,not_started,,,,
cet4-w-56c1cf9c7cd080f1fbda,offer,not_started,not_started,not_started,not_started,,,,
cet4-w-0e3245882363cacf69bd,offering,not_started,not_started,not_started,not_started,,,,
cet4-w-2e6623eb3cd211442a0c,office,not_started,not_started,not_started,not_started,,,,
cet4-w-eeb33f0a98e452a0404c,officer,not_started,not_started,not_started,not_started,,,,
cet4-w-cf433a6ef0a7730ad999,official,not_started,not_started,not_started,not_started,,,,
cet4-w-8be558ef695c6fedcd6a,often,not_started,not_started,not_started,not_started,,,,
cet4-w-241514685889d0980201,oftentimes,not_started,not_started,not_started,not_started,,,,
cet4-w-56e806f45e59d1d4cf31,oil,not_started,not_started,not_started,not_started,,,,
cet4-w-4903046a3e591aaf96c4,oily,not_started,not_started,not_started,not_started,,,,
cet4-w-5c44e511d6dcd2a5a4b4,okay,not_started,not_started,not_started,not_started,,,,
cet4-w-213a5286180f4bcd1387,old,not_started,not_started,not_started,not_started,,,,
cet4-w-73885a17ff86b8b27f32,old-fashioned,not_started,not_started,not_started,not_started,,,,
cet4-w-a4df0aebc66e5fabd3d9,Olympiad,not_started,not_started,not_started,not_started,,,,
cet4-w-e7419bfa557afb675252,Olympic,not_started,not_started,not_started,not_started,,,,
cet4-w-f72cca3b2235143e9d03,Olympics,not_started,not_started,not_started,not_started,,,,
cet4-w-05b19ea5e2e343e4832a,omission,not_started,not_started,not_started,not_started,,,,
cet4-w-edf5e5ea3fa8a480b044,omit,not_started,not_started,not_started,not_started,,,,
cet4-w-1393c06bc1701e7fd1d7,on,not_started,not_started,not_started,not_started,,,,
cet4-w-3b7dcda15607866b1834,once,not_started,not_started,not_started,not_started,,,,
cet4-w-f2468d8058e3e645bda3,one,not_started,not_started,not_started,not_started,,,,
cet4-w-6f0a3825e89b97babac1,oneself,not_started,not_started,not_started,not_started,,,,
cet4-w-66f439fcdb9f3a814819,ongoing,not_started,not_started,not_started,not_started,,,,
cet4-w-fc4bfc5fbb02a858fcea,onion,not_started,not_started,not_started,not_started,,,,
cet4-w-19a87c938d8a621f5048,online,not_started,not_started,not_started,not_started,,,,
cet4-w-b1bbc853b53d72a2db86,only,not_started,not_started,not_started,not_started,,,,
cet4-w-c807d0a9f6c1dd675ee8,onto,not_started,not_started,not_started,not_started,,,,
cet4-w-0598d40b52c08e897f44,onward,not_started,not_started,not_started,not_started,,,,
cet4-w-87ddb25d08d257b2ee1c,open,not_started,not_started,not_started,not_started,,,,
cet4-w-51f0e8b2e84b331f8fc7,opener,not_started,not_started,not_started,not_started,,,,
cet4-w-6f96468bcfa4e49268b4,opening,not_started,not_started,not_started,not_started,,,,
cet4-w-126e2b5b729a6e71567e,openly,not_started,not_started,not_started,not_started,,,,
cet4-w-94926474cf9cdce5b713,opera,not_started,not_started,not_started,not_started,,,,
cet4-w-ae997decc31d57429de4,operate,not_started,not_started,not_started,not_started,,,,
cet4-w-444c738880687a180cbb,operation,not_started,not_started,not_started,not_started,,,,
cet4-w-dab8b68307844239131f,operational,not_started,not_started,not_started,not_started,,,,
cet4-w-04a97a5c04519441b147,operator,not_started,not_started,not_started,not_started,,,,
cet4-w-c11fb8b5d7b72b32a3f8,opinion,not_started,not_started,not_started,not_started,,,,
cet4-w-40d035010240700ea942,opponent,not_started,not_started,not_started,not_started,,,,
cet4-w-380381f7ee29a115db07,opportunity,not_started,not_started,not_started,not_started,,,,
cet4-w-2243132d496cef2c9c6c,oppose,not_started,not_started,not_started,not_started,,,,
cet4-w-f93df862ac89e0fecba4,opposite,not_started,not_started,not_started,not_started,,,,
cet4-w-858d97ba9e9b0e3fb91a,opposition,not_started,not_started,not_started,not_started,,,,
cet4-w-dbdf134e80c25c32c266,opt,not_started,not_started,not_started,not_started,,,,
cet4-w-60f69620c1b831dc6301,optimism,not_started,not_started,not_started,not_started,,,,
cet4-w-3e46060867008e754a76,optimist,not_started,not_started,not_started,not_started,,,,
cet4-w-1397b890deac5467c09d,optimistic,not_started,not_started,not_started,not_started,,,,
cet4-w-8502293550e011902640,option,not_started,not_started,not_started,not_started,,,,
cet4-w-dbadc8c40027481df94d,optional,not_started,not_started,not_started,not_started,,,,
cet4-w-48468f44fc4231758769,or,not_started,not_started,not_started,not_started,,,,
cet4-w-53ee0e11ef68299259c5,oral,not_started,not_started,not_started,not_started,,,,
cet4-w-cfb09700d49484a8299c,orange,not_started,not_started,not_started,not_started,,,,
cet4-w-1c73b04b296014006709,orbit,not_started,not_started,not_started,not_started,,,,
cet4-w-9b17beecd9118af31bdc,orbital,not_started,not_started,not_started,not_started,,,,
cet4-w-6b90edc75ceb04307391,orchestra,not_started,not_started,not_started,not_started,,,,
cet4-w-b14f4d2b04028d2bcac8,order,not_started,not_started,not_started,not_started,,,,
cet4-w-c4df4445e2d96eb749e3,orderly,not_started,not_started,not_started,not_started,,,,
cet4-w-e06d2b0d437c8bb4d519,ordinary,not_started,not_started,not_started,not_started,,,,
cet4-w-3070dbc4c2b7dfa98596,ore,not_started,not_started,not_started,not_started,,,,
cet4-w-0962bb48459d82b64a9e,organ,not_started,not_started,not_started,not_started,,,,
cet4-w-2562b37badc816f764c7,organic,not_started,not_started,not_started,not_started,,,,
cet4-w-97e61d685d9caa68d61e,organism,not_started,not_started,not_started,not_started,,,,
cet4-w-a3e2e30e441013371acf,organization,not_started,not_started,not_started,not_started,,,,
cet4-w-c52cd879764aeca9ca68,organizational,not_started,not_started,not_started,not_started,,,,
cet4-w-e2d0356a75684a22bd79,organize,not_started,not_started,not_started,not_started,,,,
cet4-w-aa91d266b430f6c94810,orient,not_started,not_started,not_started,not_started,,,,
cet4-w-bd310b86c3db72bb1f89,oriental,not_started,not_started,not_started,not_started,,,,
cet4-w-0ba755c23fa6261b8c52,orientation,not_started,not_started,not_started,not_started,,,,
cet4-w-959cdba89bafc1973b35,origin,not_started,not_started,not_started,not_started,,,,
cet4-w-24e0bc920542dac47c05,original,not_started,not_started,not_started,not_started,,,,
cet4-w-21ca2c9a234420be9a57,originality,not_started,not_started,not_started,not_started,,,,
cet4-w-13b7df9604549d80d415,originate,not_started,not_started,not_started,not_started,,,,
cet4-w-4bd84d0d88c5cb38886b,ornament,not_started,not_started,not_started,not_started,,,,
cet4-w-68a732b402cb6c809311,ornamental,not_started,not_started,not_started,not_started,,,,
cet4-w-17c3b8cfcb05f6de6f62,orphan,not_started,not_started,not_started,not_started,,,,
cet4-w-f800e64f8c784ab5be9d,orphanage,not_started,not_started,not_started,not_started,,,,
cet4-w-dfdeb7b8d889abb11be8,other,not_started,not_started,not_started,not_started,,,,
cet4-w-f60174db60207f6f8b02,otherwise,not_started,not_started,not_started,not_started,,,,
cet4-w-504dfe3baf71f34ef8f3,oughtto,validated,draft,draft,not_started,cet4-draft-exceptions,"[""https://dictionary.cambridge.org/dictionary/learner-english/ought""]",原创初稿通过结构检查；音标与义项须二次核对；构词尚未登记；长句已补逐段释义；真题与词频无语料。,2026-09-17
cet4-w-2c557c612ec8eaeafc66,ounce,not_started,not_started,not_started,not_started,,,,
cet4-w-0c7cd9e36ededca58081,our,not_started,not_started,not_started,not_started,,,,
cet4-w-c4774b71eb275630ad4e,ours,not_started,not_started,not_started,not_started,,,,
cet4-w-a4d7936acf42eee1c254,ourselves,not_started,not_started,not_started,not_started,,,,
cet4-w-6a4d5216a3ca1221dd08,out,not_started,not_started,not_started,not_started,,,,
cet4-w-d4cd5f70bf24098a8feb,outbreak,not_started,not_started,not_started,not_started,,,,
cet4-w-7d8fffa3bc3035c27c7e,outcome,not_started,not_started,not_started,not_started,,,,
cet4-w-d002d5d8723218dbb2fe,outdated,not_started,not_started,not_started,not_started,,,,
cet4-w-b4e19fbb0552eeac9419,outdoor,not_started,not_started,not_started,not_started,,,,
cet4-w-ebafc50215d0a5f9ed51,outdoors,not_started,not_started,not_started,not_started,,,,
cet4-w-e926e8704ef5c21bd935,outer,not_started,not_started,not_started,not_started,,,,
cet4-w-575f95ad9ddc9b1bb3e7,outgoing,not_started,not_started,not_started,not_started,,,,
cet4-w-7019c7670baea72dd8b2,outing,not_started,not_started,not_started,not_started,,,,
cet4-w-56452548261104a1bae4,outlet,not_started,not_started,not_started,not_started,,,,
cet4-w-74bfc53405bdfbbbd4a0,outline,not_started,not_started,not_started,not_started,,,,
cet4-w-2017a9771008d681e9c9,outlook,not_started,not_started,not_started,not_started,,,,
cet4-w-b15de643e2b155faab24,output,not_started,not_started,not_started,not_started,,,,
cet4-w-8885b9efeee53741b9ed,outset,not_started,not_started,not_started,not_started,,,,
cet4-w-18c3977dda12d3de7e75,outside,not_started,not_started,not_started,not_started,,,,
cet4-w-4b39f599ab4c47510dcf,outsider,not_started,not_started,not_started,not_started,,,,
cet4-w-9585cc1259c73ac3bd84,outskirts,not_started,not_started,not_started,not_started,,,,
cet4-w-b5fab7b93ddcc5fae16f,outstanding,not_started,not_started,not_started,not_started,,,,
cet4-w-ca4721cce623ef54f294,outward,not_started,not_started,not_started,not_started,,,,
cet4-w-3891a0900c4307488835,outwards,not_started,not_started,not_started,not_started,,,,
cet4-w-d896d554b163b7cda478,oval,not_started,not_started,not_started,not_started,,,,
cet4-w-676398d02b41d2e5994a,oven,not_started,not_started,not_started,not_started,,,,
cet4-w-f27f59f216591d6a89b6,over,not_started,not_started,not_started,not_started,,,,
cet4-w-4274f846a3501537b0b1,overall,not_started,not_started,not_started,not_started,,,,
cet4-w-d5edcaa754be6a15615f,overcoat,not_started,not_started,not_started,not_started,,,,
cet4-w-57ef7280a8b54c8fd959,overcome,not_started,not_started,not_started,not_started,,,,
cet4-w-5e4293db7ad137393f1a,overdue,not_started,not_started,not_started,not_started,,,,
cet4-w-f0eff42f088027bd3eec,overhead,not_started,not_started,not_started,not_started,,,,
cet4-w-a6195562b86ee3fcbf5b,overhear,not_started,not_started,not_started,not_started,,,,
cet4-w-e13e951f03e651552ce9,overlook,not_started,not_started,not_started,not_started,,,,
cet4-w-6337a03245089e923dd3,overnight,not_started,not_started,not_started,not_started,,,,
cet4-w-826df320270fc9350ee0,overseas,not_started,not_started,not_started,not_started,,,,
cet4-w-ab5b09a300c8a263364e,oversee,not_started,not_started,not_started,not_started,,,,
cet4-w-d694875fe737ffda1eae,oversight,not_started,not_started,not_started,not_started,,,,
cet4-w-636caafcba46b9f69044,overtake,not_started,not_started,not_started,not_started,,,,
cet4-w-0fd325335d24d98ffc37,overthrow,not_started,not_started,not_started,not_started,,,,
cet4-w-b12b39a51ca9310c1d93,overtime,not_started,not_started,not_started,not_started,,,,
cet4-w-96f661e66eb9b3ee60d5,overwhelm,not_started,not_started,not_started,not_started,,,,
cet4-w-1fc7f87a2b99df359815,overwhelming,not_started,not_started,not_started,not_started,,,,
cet4-w-fa13b6252340b416d98d,overwhelmingly,not_started,not_started,not_started,not_started,,,,
cet4-w-dd6952edde705dadac3f,owe,not_started,not_started,not_started,not_started,,,,
cet4-w-9a34825f0534e542b966,owing to,not_started,not_started,not_started,not_started,,,,
cet4-w-f13320f9132ef6a58e27,own,not_started,not_started,not_started,not_started,,,,
cet4-w-bf94d75c2472428dd948,owner,not_started,not_started,not_started,not_started,,,,
cet4-w-ff188d0e7a14d0224539,ownership,not_started,not_started,not_started,not_started,,,,
cet4-w-a1ada086b3c07a1317b9,ox,not_started,not_started,not_started,not_started,,,,
cet4-w-ff604362211d133f816b,oxygen,not_started,not_started,not_started,not_started,,,,
cet4-w-d632eeb9e2654572074c,ozone,not_started,not_started,not_started,not_started,,,,
cet4-w-6c52d1457dff6b1e3eba,pace,not_started,not_started,not_started,not_started,,,,
cet4-w-97145140727f7a32a8a7,pack,not_started,not_started,not_started,not_started,,,,
cet4-w-f0d599ae49fb8c32d084,package,not_started,not_started,not_started,not_started,,,,
cet4-w-8dd6576827140bea7e2b,packet,not_started,not_started,not_started,not_started,,,,
cet4-w-a9e0db8bc0f323e26b21,pad,not_started,not_started,not_started,not_started,,,,
cet4-w-81505576573f30e4287f,paddy,not_started,not_started,not_started,not_started,,,,
