word_id,spelling,source_roles,ecdict_cet4_tag,cet6_word_id,cet6_spelling,match_method,reuse_status,reason
cet4-w-4786b7a0e6ac4c8b9673,obligation,listed_related,true,e0ef614f-b4a0-47be-91d0-4cb165a432c4,obligation,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-78d47e6d319914573452,obligatory,listed_related,false,c1d50fd9-6c6b-46c7-b1bb-318be39c3d19,obligatory,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-c42eeaa5eef8dc9fbbec,oblige,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-5eba5c2841337182d5b8,obliged,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-bf1d4cc75ea968e0049e,observant,listed_related,false,c7bedc4d-619d-4df0-b9be-b4cb6785f23a,observant,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-d73e0e1554053ae4bd53,observation,listed_related,true,69d25d53-b875-439a-ae49-4fc8c0e65f35,observation,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-b5a1e6d1dfdc42de42bb,observe,headword,true,c2dd3f28-f646-460e-b3e2-c03b931b2760,observe,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-e66e4d4cc6830198989b,observer,listed_related,true,9c4a4aa2-b771-4cb3-834b-9b5599e0872d,observer,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-8d9380c574d4c2790790,obstacle,headword,true,f1c5afb4-73ae-4ada-9d45-4306a9fca877,obstacle,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-eaf59a354e8b7cf4297a,obtain,headword,true,c2abfa31-193a-4d8b-8ffa-6eda9c21936c,obtain,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-f91cb316659a68d4c780,obtainment,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-baf7c396a6ddc75e4fbe,obvious,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-29bf06b3a9bcadca3157,obviously,listed_related,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-8c41a86bb84c1b407930,occasion,headword,true,24bebad7-4252-4ed2-a456-2dd324a95d00,occasion,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-150ab72d1726f27a54bf,occasional,listed_related,true,e8aba5b5-4472-4042-aaa8-8b0a424f8c22,occasional,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-4b7d0cce6c9315c54284,occasionally,listed_related,true,8ed14034-0e85-41d8-83cc-ef5dcae2f0d3,occasionally,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-d37162ed5fee323d86c2,occupancy,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-c7427809fc2c9cc17e81,occupant,listed_related,false,c3b98a83-9d4e-401f-8dec-bbbf7266a538,occupant,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-af4511541b2a55dc7cc0,occupation,headword,true,ed8418d1-e035-4a6f-9bca-cfefc8660611,occupation,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-2b7b27b6416e972e9380,occupational,listed_related,false,c0cb3c88-4ff9-4fd6-9288-c8e5340fb8e0,occupational,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-ef6864bd8ac441e8ba9d,occupy,headword,true,c76c6a33-4594-4f9b-8720-0d95975a3101,occupy,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-1b1571021dd594e7868d,occur,headword,true,51506c5e-1407-4287-90d9-83b953a2571a,occur,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-d3314abcdb0d8c665af3,occurrence,listed_related,true,dd7df190-f0c2-459e-b58e-5741db00cd88,occurrence,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-ad1f1ea4c23d757171be,ocean,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-04003944345005b4f8f2,oceanic,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-31cef69018ad6d60179d,October,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-fd6003110a56f3af9c39,odd,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-a86bb33f5b15b65073ef,oddity,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-c00e6f9227505d5443e0,odds,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-ca0f2dc53b0d3b66b597,odor,headword,true,d31288f2-6b1f-48e5-9008-ba6df2a4b74a,odor,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-f50c5f92691eb519295f,odorous,listed_related,false,49025601-0171-4d07-97f1-7bf7f73ea8a0,odorous,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-be7874648934612b4c3a,of,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-2e36fdff598733e447df,off,headword,false,0eb5ce01-069a-4f04-af8b-739861ed8129,off,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-9923bd2e99733e6b3c0e,offend,headword,true,f82eef8e-ef96-49b0-8d46-8bd2bfd16475,offend,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-a2a28d11999d08801241,offender,listed_related,false,8f0dcf5c-bcd3-466d-8bbb-9b1cc7608729,offender,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-16dd8723183f4e0c73bd,offense,listed_related,false,9583322d-2896-4645-be89-da62176e342d,offense,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-b57428478a6b463fe6c7,offensive,listed_related,false,acd8d49f-4b2d-4cda-bcec-c4274f90f0d6,offensive,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-56c1cf9c7cd080f1fbda,offer,headword,true,4a8d82c4-efee-4a19-ba1b-025f360c3404,offer,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-0e3245882363cacf69bd,offering,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-2e6623eb3cd211442a0c,office,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-eeb33f0a98e452a0404c,officer,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-cf433a6ef0a7730ad999,official,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-8be558ef695c6fedcd6a,often,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-241514685889d0980201,oftentimes,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-56e806f45e59d1d4cf31,oil,headword,true,96d74c35-c7e6-43ed-a255-1630ff9bc034,oil,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-4903046a3e591aaf96c4,oily,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-5c44e511d6dcd2a5a4b4,okay,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-213a5286180f4bcd1387,old,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-73885a17ff86b8b27f32,old-fashioned,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-a4df0aebc66e5fabd3d9,Olympiad,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-e7419bfa557afb675252,Olympic,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-f72cca3b2235143e9d03,Olympics,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-05b19ea5e2e343e4832a,omission,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-edf5e5ea3fa8a480b044,omit,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-1393c06bc1701e7fd1d7,on,headword,false,3090e71f-ead1-49e6-8ef2-520fb888aaf2,on,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-3b7dcda15607866b1834,once,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-f2468d8058e3e645bda3,one,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-6f0a3825e89b97babac1,oneself,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-66f439fcdb9f3a814819,ongoing,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-fc4bfc5fbb02a858fcea,onion,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-19a87c938d8a621f5048,online,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-b1bbc853b53d72a2db86,only,headword,false,6bf0967d-e569-468b-8a97-de0aebdf3bc5,only,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-c807d0a9f6c1dd675ee8,onto,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-0598d40b52c08e897f44,onward,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-87ddb25d08d257b2ee1c,open,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-51f0e8b2e84b331f8fc7,opener,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-6f96468bcfa4e49268b4,opening,listed_related,true,62b41a3d-7fac-448d-b0ff-d8b9ffc38eb5,opening,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-126e2b5b729a6e71567e,openly,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-94926474cf9cdce5b713,opera,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-ae997decc31d57429de4,operate,headword,true,3697b98a-c7fb-4349-bf76-dde4db1fe62d,operate,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-444c738880687a180cbb,operation,listed_related,true,b2add5d3-351e-43a0-92ef-7681e1297d2f,operation,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-dab8b68307844239131f,operational,listed_related,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-04a97a5c04519441b147,operator,listed_related,true,642656ba-5323-4961-82b3-64643c7cd222,operator,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-c11fb8b5d7b72b32a3f8,opinion,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-40d035010240700ea942,opponent,listed_related,true,b6effefd-cba8-4c6e-b1d3-e4f099608d52,opponent,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-380381f7ee29a115db07,opportunity,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-2243132d496cef2c9c6c,oppose,headword,true,1acd9334-d4dc-49e6-8be1-e9cbc1b23a22,oppose,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-f93df862ac89e0fecba4,opposite,headword,true,922257db-6fd5-4a2c-9428-d2fa28a15a70,opposite,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-858d97ba9e9b0e3fb91a,opposition,listed_related,false,3a606982-fe36-4eb5-ae10-777ef2f24796,opposition,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-dbdf134e80c25c32c266,opt,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-60f69620c1b831dc6301,optimism,headword,false,0b16dcd0-fb7c-4eec-8822-c8f758bdad9f,optimism,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-3e46060867008e754a76,optimist,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-1397b890deac5467c09d,optimistic,listed_related,true,27481197-eda9-48a6-a04d-a39bc3703d6c,optimistic,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-8502293550e011902640,option,listed_related,true,0adf0c0b-9e00-4148-9ee2-3c9502db8560,option,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-dbadc8c40027481df94d,optional,listed_related,true,badec43b-daf1-4f25-a19a-39c39ea80e6f,optional,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-48468f44fc4231758769,or,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-53ee0e11ef68299259c5,oral,headword,true,db291125-d727-46da-ab5b-e72437a69552,oral,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-cfb09700d49484a8299c,orange,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-1c73b04b296014006709,orbit,headword,true,e468aa48-8c0a-4430-b969-7d5a5302251b,orbit,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-9b17beecd9118af31bdc,orbital,listed_related,false,aa3c093b-492a-4580-97a0-8bea7e791b42,orbital,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-6b90edc75ceb04307391,orchestra,headword,true,b781e155-f9d1-4088-b711-982853e9e023,orchestra,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-b14f4d2b04028d2bcac8,order,headword,false,244422e0-e517-4ce7-8caf-f7d2d544b3d0,order,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-c4df4445e2d96eb749e3,orderly,listed_related,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-e06d2b0d437c8bb4d519,ordinary,headword,true,12441980-2c16-4ec0-bf3f-7c7a659ae10b,ordinary,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-3070dbc4c2b7dfa98596,ore,headword,true,9f07c362-89ea-45dd-8b5f-40275f39c2c5,ore,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-0962bb48459d82b64a9e,organ,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-2562b37badc816f764c7,organic,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-97e61d685d9caa68d61e,organism,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-a3e2e30e441013371acf,organization,listed_related,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-c52cd879764aeca9ca68,organizational,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-e2d0356a75684a22bd79,organize,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-aa91d266b430f6c94810,orient,headword,true,b2a25efa-2395-4e58-acba-7df37d193892,orient,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-bd310b86c3db72bb1f89,oriental,listed_related,true,cd6425c9-a4ba-4479-bb1d-4c023ebd5174,oriental,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-0ba755c23fa6261b8c52,orientation,listed_related,false,4a40b1ad-384b-4764-a675-c77d1ea212f0,orientation,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-959cdba89bafc1973b35,origin,headword,true,7f747f9e-b4ed-4995-8ebb-dd9a32afb36f,origin,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-24e0bc920542dac47c05,original,listed_related,true,9c362c65-5a6f-4d39-aef4-0d4360e42f99,original,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-21ca2c9a234420be9a57,originality,listed_related,false,ef422259-bb76-4771-aa8e-fc6459ffc8fb,originality,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-13b7df9604549d80d415,originate,listed_related,true,e8c54574-5d8b-4c2d-8fad-d8abfb12489e,originate,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-4bd84d0d88c5cb38886b,ornament,headword,true,5257b0e0-3581-4dd3-a6ae-370d7c2a8ef9,ornament,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-68a732b402cb6c809311,ornamental,listed_related,false,b0bed008-19f3-4d69-a701-31f85b0ef289,ornamental,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-17c3b8cfcb05f6de6f62,orphan,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-f800e64f8c784ab5be9d,orphanage,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-dfdeb7b8d889abb11be8,other,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-f60174db60207f6f8b02,otherwise,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-504dfe3baf71f34ef8f3,ought to,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-2c557c612ec8eaeafc66,ounce,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-0c7cd9e36ededca58081,our,headword,false,72059c9c-698a-453b-b37b-e6c41fb530f2,our,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-c4774b71eb275630ad4e,ours,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-a4d7936acf42eee1c254,ourselves,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-6a4d5216a3ca1221dd08,out,headword,false,2d8448d3-514e-49e3-97f9-290a5c552d4a,out,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-d4cd5f70bf24098a8feb,outbreak,headword,false,fe01d66b-ca54-431b-bd48-6028dec4b58b,outbreak,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-7d8fffa3bc3035c27c7e,outcome,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-d002d5d8723218dbb2fe,outdated,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-b4e19fbb0552eeac9419,outdoor,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-ebafc50215d0a5f9ed51,outdoors,listed_related,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-e926e8704ef5c21bd935,outer,headword,true,f715d384-6f5b-4088-b661-52d5fe25e70b,outer,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-575f95ad9ddc9b1bb3e7,outgoing,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-7019c7670baea72dd8b2,outing,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-56452548261104a1bae4,outlet,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-74bfc53405bdfbbbd4a0,outline,headword,true,09a90296-aede-47e3-b3f6-f72b0022f6a5,outline,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-2017a9771008d681e9c9,outlook,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-b15de643e2b155faab24,output,headword,true,a3e49616-872f-4600-b774-572d8bb395f1,output,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-8885b9efeee53741b9ed,outset,headword,true,77dd2066-b22d-4d8d-9f83-c7c6aa84a89f,outset,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-18c3977dda12d3de7e75,outside,headword,false,36fa9763-b793-44c3-8517-81dee7049c41,outside,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-4b39f599ab4c47510dcf,outsider,listed_related,false,765fd6b8-5534-4034-baa3-cab592159d4d,outsider,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-9585cc1259c73ac3bd84,outskirts,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-b5fab7b93ddcc5fae16f,outstanding,headword,true,31d60fdf-85fc-4bf9-8374-dc067b0ca512,outstanding,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-ca4721cce623ef54f294,outward,headword,true,099f4398-9a56-4a0e-a999-703752f949df,outward,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-3891a0900c4307488835,outwards,listed_related,true,821e6af9-f638-469b-85f6-0c6c5c4c035a,outwards,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-d896d554b163b7cda478,oval,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-676398d02b41d2e5994a,oven,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-f27f59f216591d6a89b6,over,headword,false,5bbd5dbe-032d-4060-936c-4088d18dce41,over,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-4274f846a3501537b0b1,overall,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-d5edcaa754be6a15615f,overcoat,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-57ef7280a8b54c8fd959,overcome,headword,true,f80e3267-4c21-42bb-b975-23291fc7757d,overcome,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-5e4293db7ad137393f1a,overdue,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-f0eff42f088027bd3eec,overhead,headword,true,adbf5445-de19-41fd-a791-c16116b1a37e,overhead,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-a6195562b86ee3fcbf5b,overhear,headword,false,1a181463-977e-4f45-8659-7b2b10024f6c,overhear,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-e13e951f03e651552ce9,overlook,headword,true,607c4f5f-d08f-4c82-9a60-5ef418e28745,overlook,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-6337a03245089e923dd3,overnight,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-826df320270fc9350ee0,overseas,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-ab5b09a300c8a263364e,oversee,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-d694875fe737ffda1eae,oversight,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-636caafcba46b9f69044,overtake,headword,true,0bcba624-d3fd-44f9-a6a2-55aca4fc72e6,overtake,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-0fd325335d24d98ffc37,overthrow,headword,false,2b7ab5e7-0f5c-43fb-99c8-ac29437235c8,overthrow,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-b12b39a51ca9310c1d93,overtime,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-96f661e66eb9b3ee60d5,overwhelm,headword,false,58a48290-3888-455c-8c0a-271d90690e26,overwhelm,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-1fc7f87a2b99df359815,overwhelming,listed_related,false,e0adeb9a-81be-4e49-af80-a96ac3ed6f11,overwhelming,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-fa13b6252340b416d98d,overwhelmingly,listed_related,false,17ea9cac-7045-4763-a0fe-a313536ea6a2,overwhelmingly,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-dd6952edde705dadac3f,owe,headword,true,ec82a694-dea6-4890-beb5-c5c24a993926,owe,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-9a34825f0534e542b966,owing to,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-f13320f9132ef6a58e27,own,headword,false,e238ed73-5e33-4db2-a03e-7409f13d657e,own,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-bf94d75c2472428dd948,owner,listed_related,true,ac6ebf5d-70d2-47bf-a8f7-fe2d511a739e,owner,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-ff188d0e7a14d0224539,ownership,listed_related,true,d962e732-af5e-4488-9759-808b23d42ea9,ownership,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-a1ada086b3c07a1317b9,ox,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-ff604362211d133f816b,oxygen,headword,true,145e4d28-8092-4d4c-a80e-f7a259c022c2,oxygen,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-d632eeb9e2654572074c,ozone,headword,false,58ba2866-8f2b-4029-82d4-3203d92c7c5a,ozone,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-6c52d1457dff6b1e3eba,pace,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-97145140727f7a32a8a7,pack,headword,true,f276f494-1631-4922-820c-b178f41ac00d,pack,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-f0d599ae49fb8c32d084,package,headword,true,b9775d39-9565-41b4-9bb2-5212bab5219d,package,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-8dd6576827140bea7e2b,packet,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-a9e0db8bc0f323e26b21,pad,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-81505576573f30e4287f,paddy,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-fc8d6bf339c0238599f6,page,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-2ccb97b9f4b9b005479e,pain,headword,true,ed0aa2a8-4071-4e21-9031-170784ca82ba,pain,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
